Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.974138047700916
100,0.6064403623683674
200,0.5137517534603957
300,0.4004876311676341
400,0.3467448900209684
500,0.29353429730964026
600,0.26465686260631927
700,0.236879184776451
800,0.21829403497406225
900,0.2097799924874384
1000,0.2120908248979374
1100,0.20670055941345736
1200,0.19144581977343933
1300,0.1806640208150801
1400,0.1777241435699399
1500,0.17533574249599498
1600,0.1676144476951256
1700,0.16517716064917037
1800,0.1599418722476451
1900,0.155177150532482
2000,0.15235960738157983
2100,0.15128230324701125
2200,0.1476938475488782
2300,0.1481858047787028
2400,0.14549962681575865
2500,0.14444518313965235
2600,0.1447550924508126
2700,0.14451217893021254
2800,0.14331739345577887
2900,0.1422035336791346
3000,0.1411766756193257
3100,0.14016016465989942
3200,0.1378073777331977
3300,0.13692945264320228
3400,0.13335210528979707
3500,0.13328304265711538
3600,0.132981472512548
3700,0.13269434559015386
3800,0.1326597945259909
3900,0.13170973460111363
4000,0.13054084007732875
4100,0.1289871859010683
4200,0.1281660980057532
4300,0.12905531036116283
4400,0.12790391943433155
4500,0.12719267907286708
4600,0.12633180226570587
4700,0.12327511670807197
4800,0.12156792796674191
4900,0.12116155596877612
5000,0.11939062949354726
5100,0.11814329174575926
5200,0.11720295731723003
5300,0.11721491039898287
5400,0.11540506741519985
5500,0.11433413377093946
5600,0.11468648422861501
5700,0.1149117272124687
5800,0.1129652398165073
5900,0.11108152447374837
6000,0.10906454522279396
6100,0.10783532566857228
6200,0.10752226982012263
6300,0.10650555356296536
6400,0.10579375305062419
6500,0.10507940589251759
6600,0.1066943771416257
6700,0.10611548490320992
6800,0.10577732775697961
6900,0.1052523371760321
7000,0.10489811986879134
7100,0.10455080871965425
7200,0.10263624990513613
7300,0.10083480584393156
7400,0.09958366992850795
7500,0.09874665086188963
7600,0.09667527110115583
7700,0.09547125469696677
7800,0.09524728777635641
7900,0.0950974939810884
8000,0.0948559042435909
8100,0.09536094689119867
8200,0.09480759311333456
8300,0.09434819739944823
8400,0.0937192462941477
8500,0.09304217118477856
8600,0.09305799282674482
8700,0.0926044681313565
8800,0.09240666530147922
8900,0.09137363684666025
9000,0.09124890904786831
9100,0.09126118312522831
9200,0.09173062547901636
9300,0.09223891699129944
9400,0.09192287051656413
9500,0.09193025924046075
9600,0.09166276045677188
9700,0.09118643975094945
9800,0.09087537922585358
9900,0.09145356531321572
10000,0.09106645441044119
10100,0.09163829285402068
10200,0.0921881788672065
10300,0.09235247932024801
10400,0.09182956886305911
10500,0.09200720441870745
10600,0.091812506899797
10700,0.0915930224728588
10800,0.09157939209403188
10900,0.09100722658764909
