Time(Iteration),UCBBandit
0,0.33843000441684806
100,35.44686568881566
200,66.86295074726813
300,94.98044222094912
400,122.124385832862
500,146.88528562148386
600,170.80030506803163
700,193.34714590583377
800,214.73152110518413
900,235.22265723379533
1000,254.80881415576155
1100,273.11544535604185
1200,290.86206105126746
1300,307.23475311565835
1400,323.4850078560507
1500,339.49495262139175
1600,354.7332146144165
1700,368.71153107752264
1800,382.7082025964164
1900,396.1774158389593
2000,409.36972702539595
2100,422.2452845624899
2200,434.3350683999959
2300,446.46733708706154
2400,458.1268772497473
2500,468.728581810382
2600,479.80670026886474
2700,490.1248226315358
2800,500.41245641065495
2900,509.9471889929474
3000,519.425816871067
3100,529.214144641229
3200,537.8214476485234
3300,546.7944754048024
3400,555.1588809636321
3500,564.2997399499253
3600,572.1442120167001
3700,580.7454344959967
3800,588.7132284367367
3900,597.043019652657
4000,604.3444205686178
4100,611.3860877214619
4200,618.4965033812834
4300,626.0219665492422
4400,633.0103073571755
4500,640.5811452505657
4600,646.4214377756273
4700,652.7748090294709
4800,659.4351534970376
4900,664.8830704736528
5000,671.059826424637
5100,676.93548218661
5200,683.5432338841484
5300,689.0768306168433
5400,694.4350035865081
5500,700.4265628608634
5600,705.6144780154735
5700,711.367889410538
5800,717.1755324034193
5900,722.1642584759397
6000,727.5151201224683
6100,732.6667323637562
6200,737.7631069996482
6300,742.8878912033767
6400,748.3477339888194
6500,753.6597273401213
6600,758.5876384006813
6700,762.8666682919036
6800,767.4211101210343
6900,772.1126504639019
7000,776.6522529186274
7100,781.5507931320715
7200,785.6922263677628
7300,789.8020993248468
7400,794.4155569651585
7500,798.7387039947673
7600,803.1118141903529
7700,807.3517857650388
7800,811.2896175660277
7900,815.4730924918811
8000,819.8277880323647
8100,823.418722065843
8200,827.6391287184072
8300,831.6741562643241
8400,835.3793062587744
8500,839.3235001568788
8600,843.2622328761139
8700,846.4862439847726
8800,850.0774237903482
8900,853.7061343100764
9000,857.5521260582464
9100,860.8455551790861
9200,864.5516568812958
9300,868.6928454485353
9400,872.5734294915288
9500,875.589694925448
9600,878.9448210460538
9700,881.9940693113747
9800,885.485262403349
9900,888.582990573554
10000,892.2465283275571
10100,895.6781457276163
10200,898.6798092029401
10300,901.8566738613843
10400,905.0751993796281
10500,907.7284035642178
10600,910.4626503045532
10700,913.5913052943836
10800,916.7201554847488
