Time(Iteration),UCBBandit
0,0.4469739521589581
100,41.574260749401205
200,80.53237078983008
300,118.28781806196453
400,155.67020864693467
500,192.26508627201696
600,228.27586661124897
700,263.9631768924895
800,298.79360087220755
900,333.0959062965553
1000,367.2680202898599
1100,400.8014389804873
1200,433.972692413442
1300,466.6279446872224
1400,498.78164411435694
1500,530.6364537069564
1600,562.4614355722493
1700,594.0505105660808
1800,624.7669214139181
1900,655.4146218758785
2000,685.9061841452242
2100,715.6224904500044
2200,745.1428295914767
2300,774.2771662132247
2400,803.3371174224033
2500,831.8141031736197
2600,859.7537812075445
2700,887.4579692111447
2800,914.9511953574698
2900,942.286833712615
3000,969.4748834070724
3100,996.2914586829423
3200,1023.0314542892795
3300,1049.33062629105
3400,1075.323584553016
3500,1100.941740642055
3600,1126.862620513524
3700,1151.7891121773168
3800,1176.7155875479552
3900,1201.5763966943484
4000,1226.4014171230301
4100,1251.2146798585886
4200,1275.2329819386518
4300,1298.7897339559045
4400,1322.5969865640827
4500,1345.9538090799292
4600,1368.809918934507
4700,1391.9120226811406
4800,1414.3789931339477
4900,1437.2066860580128
5000,1459.3955946167875
5100,1481.8165553654437
5200,1503.844251511325
5300,1525.2839441237481
5400,1546.4307238573208
5500,1567.3907446833641
5600,1589.089902460431
5700,1610.274647510521
5800,1630.8616779602803
5900,1651.0683116576026
6000,1671.2234015495692
6100,1691.2193640662995
6200,1711.1955502369397
6300,1731.0485960324902
6400,1749.8456384414671
6500,1769.590224240455
6600,1788.7541038015636
6700,1807.3311525495094
6800,1827.3485611424082
6900,1845.971847691731
7000,1865.1662742684857
7100,1884.0482846071511
7200,1902.4955223814673
7300,1920.9613782134227
7400,1938.790703859929
7500,1956.2366307664568
7600,1974.0927141544034
7700,1991.2068394323637
7800,2008.9509249141374
7900,2026.8465560245572
8000,2044.0232127450968
8100,2061.1891067143692
8200,2078.176772308897
8300,2094.5428018277944
8400,2111.2617940938544
8500,2128.4752696669593
8600,2145.004990280544
8700,2161.4106660820626
8800,2177.292191931738
8900,2193.7132008888043
9000,2209.589637105658
9100,2225.1432312700845
9200,2241.028592108743
9300,2256.977428118923
9400,2272.659150181644
9500,2287.761659655624
9600,2303.3848975066944
9700,2318.825583022772
9800,2334.410128783781
9900,2349.827528360206
10000,2363.9832876163773
10100,2378.9090480146756
10200,2393.1811776677446
10300,2407.611333519738
10400,2421.677527788397
10500,2436.5347803316017
10600,2450.7431456508693
10700,2463.942456952077
10800,2477.648905329458
10900,2491.2959791079893
11000,2505.8887693857696
11100,2519.3303557918593
11200,2532.8581455455537
11300,2545.968750183846
11400,2559.615081862826
11500,2573.0049123868957
11600,2586.675671197668
11700,2599.9296760934135
11800,2613.2850068800535
11900,2626.3817681200208
12000,2639.2981444080897
12100,2651.5685098020986
12200,2664.395829209923
12300,2676.4849221423237
12400,2688.1261948177785
12500,2700.9122002407266
12600,2713.1717670756266
12700,2725.4031624105655
12800,2737.485089889957
12900,2749.0738303638864
13000,2761.4095841407875
13100,2773.980751286038
13200,2785.144640261887
13300,2796.6612330996604
13400,2808.504662124102
13500,2819.9895412669935
13600,2831.277094995291
13700,2842.5535898282405
13800,2853.8211861828813
13900,2865.2514487233284
14000,2876.418519487269
14100,2887.837374337666
14200,2899.0505959122397
14300,2909.6147854731203
14400,2919.6568268367437
14500,2929.941472427235
14600,2941.105566061738
14700,2952.695473578889
14800,2962.056197676031
14900,2972.5780790696554
15000,2983.0713726807985
15100,2993.835243618604
15200,3004.7986065495083
15300,3014.945703726867
15400,3025.0284867297028
15500,3035.1339658926818
15600,3044.1961797488093
15700,3054.6508879166627
15800,3063.7169564178535
15900,3073.633760541583
16000,3083.8144505819255
16100,3093.4812070253156
16200,3102.4502829946114
16300,3112.3540406306174
16400,3121.7179476533342
16500,3131.301132089993
16600,3140.878625806694
16700,3150.6000247773377
16800,3160.1170224890657
16900,3169.546806539737
17000,3178.6212704014297
17100,3188.2951431655943
17200,3197.2267848535766
17300,3206.5966883917595
17400,3215.3496663189217
17500,3223.844809973186
17600,3232.9354137947644
17700,3241.778559573358
17800,3250.783399504968
17900,3260.0416157920063
18000,3268.519478884741
18100,3276.956046326816
18200,3286.2834111315324
18300,3294.400946161177
18400,3303.390056676954
18500,3311.6413263675145
18600,3320.0313614625
18700,3328.175854723587
18800,3336.6567165884785
18900,3345.288025236799
19000,3353.8422933879933
19100,3361.6997532490304
19200,3370.0006427054986
19300,3378.182309311646
19400,3386.8324971024495
19500,3395.268247213131
19600,3403.145188204173
19700,3410.7793198990826
19800,3419.32047616708
19900,3427.2286957745337
20000,3435.2268961865216
20100,3443.393060568461
20200,3451.425949375384
20300,3460.015296023774
20400,3468.522373079674
20500,3476.527896073384
20600,3483.7935689041515
20700,3491.533069028844
20800,3499.8239089323215
20900,3507.8020310008555
21000,3514.933696096245
21100,3522.4821796454453
21200,3529.4045631977015
21300,3537.4708654188084
21400,3545.1622570337067
21500,3552.611578116568
21600,3560.315128291888
21700,3567.8900134947958
21800,3575.2055507060095
21900,3582.078186118998
22000,3590.042309409867
22100,3596.9843988061266
22200,3603.7443273525423
22300,3610.6076871177274
22400,3618.34735753434
22500,3626.2733625590436
22600,3632.7167533764396
22700,3639.6144598637766
22800,3646.0043576937633
22900,3652.990459200834
23000,3660.983451963161
23100,3668.241831172351
23200,3675.2133958927384
23300,3682.6631946169523
23400,3688.512600540444
23500,3695.8992509043833
23600,3702.543176746099
23700,3709.597183327005
23800,3716.327433767766
23900,3722.3495264952426
24000,3729.64580346066
24100,3735.8905489558992
24200,3743.3421554423353
24300,3750.357872338066
24400,3756.241930371047
24500,3762.925854823608
24600,3768.8978536511167
24700,3775.1912393532184
24800,3781.995456993494
24900,3789.3239407439432
25000,3795.4650394967707
25100,3802.374396800528
25200,3808.4163684220766
25300,3814.8195834321755
25400,3821.494126927077
25500,3827.6312384614066
25600,3833.4046607740065
25700,3840.3996344606385
25800,3846.4561217156033
25900,3852.8012289940916
26000,3859.316543649945
26100,3866.3958752379885
26200,3872.447815718974
26300,3878.6569296326466
26400,3884.9356763373135
26500,3891.3223642020116
26600,3897.4147044992546
26700,3903.933998471759
26800,3909.9400476106593
26900,3916.3054780068583
27000,3922.3589061679004
27100,3928.4526632516704
27200,3934.1466092592395
27300,3939.6926638161667
27400,3944.9616137898583
27500,3950.484397333627
27600,3956.492078801796
27700,3961.425309593885
27800,3966.9093141187523
27900,3972.5221836868054
28000,3978.8470075444907
28100,3984.3842610069078
28200,3990.387179486933
28300,3996.7310635955073
28400,4002.667251295729
28500,4007.691786519208
28600,4013.580918578796
28700,4018.6042201121795
28800,4024.189647516579
28900,4029.9991274216386
29000,4036.5223860547544
29100,4042.3689293722755
29200,4047.2323046056554
29300,4052.7356366843824
29400,4058.6400928817066
29500,4064.0024688726526
29600,4069.655893833972
29700,4074.469776315333
29800,4079.353037590915
29900,4085.4174069881565
30000,4090.57891301689
30100,4095.4180112863382
30200,4100.649573239085
30300,4105.858672705959
30400,4111.194914669846
30500,4116.716771488287
30600,4121.920119808614
30700,4127.038448002817
30800,4132.115725857248
30900,4137.639655747027
31000,4142.5121760098355
31100,4148.030787957418
31200,4152.827260343897
31300,4158.743079091106
31400,4163.53909136349
31500,4169.075701944426
31600,4174.18389331006
31700,4179.3643907248
31800,4184.519297960716
31900,4189.228878620512
32000,4194.20204882053
32100,4198.992285045186
32200,4203.921046803814
32300,4209.4113837217865
32400,4214.328215248739
32500,4218.664328071832
32600,4223.9733680927275
32700,4228.984056158334
32800,4234.195129766668
32900,4238.753837263863
33000,4243.207895653768
33100,4248.175756020967
33200,4252.426404334614
33300,4256.76013299821
33400,4261.311166310252
33500,4266.841110227133
33600,4271.315927731373
33700,4275.985845076206
33800,4280.818379436214
33900,4285.6132729803485
34000,4290.533428219167
34100,4294.985948614424
34200,4299.796375655969
34300,4303.928583226435
34400,4309.234011600435
34500,4313.58752864479
34600,4318.748707010074
34700,4323.433822811506
34800,4328.285598095485
34900,4332.947769203399
35000,4337.314855450409
35100,4341.456105776027
35200,4346.022990398439
35300,4350.625157796406
35400,4354.701787584441
35500,4359.64288558113
35600,4363.685597564609
35700,4368.8815464209465
35800,4373.616909722732
35900,4377.981406487602
36000,4382.005963464026
36100,4386.331988958129
36200,4390.227716709947
36300,4394.293623929561
36400,4398.5874649608695
36500,4402.611919443276
36600,4406.243873255311
36700,4410.154959169688
36800,4414.553636185162
36900,4418.980910410847
37000,4423.60657039361
37100,4428.026423976853
37200,4431.688797390632
37300,4436.626730720276
37400,4441.1269586833605
37500,4445.6593247160545
37600,4449.992713688945
37700,4454.225628454324
37800,4457.855359113577
37900,4461.669409574416
38000,4465.767622849889
38100,4469.861078819538
38200,4474.076119633313
38300,4478.118476757793
38400,4482.64358770266
38500,4487.179557603094
38600,4491.354454435628
38700,4495.536619056023
38800,4500.178561250706
38900,4504.125104849836
39000,4508.791583730425
39100,4512.24188259326
39200,4516.605264899894
39300,4520.893132618485
39400,4524.933343998445
39500,4528.764647788047
39600,4532.544067101253
39700,4536.048813906886
39800,4539.788166551347
39900,4543.483689221514
40000,4547.451447085934
40100,4551.268038239143
40200,4554.863640537542
40300,4558.514976148084
40400,4562.461497067898
40500,4565.6966943597345
40600,4570.155381177648
40700,4574.420181395199
40800,4577.980276448076
40900,4581.802099308679
41000,4585.370190657234
41100,4589.616476960304
41200,4593.858321571519
41300,4597.540242882582
41400,4600.716517872676
41500,4604.08642472998
41600,4608.168340967665
41700,4612.315298778621
41800,4615.7311883146895
41900,4619.724533773764
42000,4623.43715276549
