Time(Iteration),LinearUCBBanditTheta
0,0.9848363879619093
100,0.25786516791213554
200,0.18899851829250586
300,0.16115933470481217
400,0.14384249713723646
500,0.13709268302020922
600,0.12879646506164855
700,0.12305371194413414
800,0.12054713238818104
900,0.1200980950188828
1000,0.11583971766767898
1100,0.11311947263737446
1200,0.11155342090264572
1300,0.11097030102721599
1400,0.1076577692911822
1500,0.10756234403788052
1600,0.10840188437384009
1700,0.10808160626027892
1800,0.10737748141651346
1900,0.10634986668283117
2000,0.10630423842049405
2100,0.10530380819490512
2200,0.10436559722185453
2300,0.10440059861218635
2400,0.10386106945449287
2500,0.10370743475188468
2600,0.10351864979373951
2700,0.10348982353281166
2800,0.1042156105220027
2900,0.10407662990576563
3000,0.1037091891865066
3100,0.10431530994436271
3200,0.10391487079863351
3300,0.10350522716571094
3400,0.10362961329893805
3500,0.10317155585777457
3600,0.10263348744029914
3700,0.10201530910730912
3800,0.10169850938940475
3900,0.1020642412159303
4000,0.10163512103613506
4100,0.10143370061508113
4200,0.10172775562546861
4300,0.10183941190840837
4400,0.10183314351501908
4500,0.10172216354441488
4600,0.10151164726253373
4700,0.10143655095939999
4800,0.10138359985751211
4900,0.10167470449287222
5000,0.10185684245025431
5100,0.10178928125125483
5200,0.10146546221022232
5300,0.10129933191757438
5400,0.1013242576491464
5500,0.10127341723581336
5600,0.10128831420195857
5700,0.10125057036346449
5800,0.10140762914375312
5900,0.10148566254697604
6000,0.10122611229096878
6100,0.10058822481883123
6200,0.10059539956050481
6300,0.10056091849764415
6400,0.1001631676830919
6500,0.10008320520338423
6600,0.10004527986743468
6700,0.10008341238028122
6800,0.1000827473308317
6900,0.1000910438260522
7000,0.10004663236503195
7100,0.09982463732860376
7200,0.09963941095037178
7300,0.09943543905055668
7400,0.09941516648648949
7500,0.09946026149557244
7600,0.09929025399095445
7700,0.09931571557610881
7800,0.09932587949002028
7900,0.09933920213010283
8000,0.09938935491096965
8100,0.09918464274225977
8200,0.09940565748141932
8300,0.0994409982295843
8400,0.09934858102296869
8500,0.0991906019896561
8600,0.09922568024533958
8700,0.09921866754063172
8800,0.09922434108717429
8900,0.09920171280630266
9000,0.09914245053266782
9100,0.09907375346077636
9200,0.0993031626233443
9300,0.09929218951851454
9400,0.09949682455778561
9500,0.09938172997656847
9600,0.09946156355963581
9700,0.09948601343570429
9800,0.09928978308688383
9900,0.09933899048018026
10000,0.09924994130257736
10100,0.09911214348050647
10200,0.09943501874242144
10300,0.09943399427027064
10400,0.09944068608955281
10500,0.09950975907000509
10600,0.099596957414831
10700,0.09989184537262745
10800,0.09991395647351517
10900,0.09990820612447993
11000,0.1002599879923511
11100,0.1002943756393978
11200,0.10032750949615661
11300,0.1003100149520866
11400,0.10029499488122817
11500,0.10019528454685751
11600,0.10010487923513749
11700,0.10012530464785947
11800,0.10008002901630833
11900,0.1000585232555927
12000,0.10011106565158978
12100,0.10012307690201916
12200,0.10012064076129516
12300,0.10011927019351423
12400,0.09988376124299148
12500,0.09986702267071998
12600,0.09966602516975864
12700,0.09968279823737254
12800,0.0997462484609293
12900,0.0996850849882758
13000,0.09979323627557563
13100,0.09982190470171434
13200,0.09979119432613666
13300,0.09979709377680537
13400,0.0998328610069239
13500,0.09983825436851412
13600,0.09981604415321704
13700,0.09978141437581275
13800,0.09976424499955759
13900,0.09980637693120172
14000,0.09978414139946779
14100,0.09983912104778733
14200,0.09985930006778464
14300,0.0999332302822192
14400,0.10009101027380223
14500,0.10007670459934363
14600,0.10007847833228944
14700,0.10000621006416295
14800,0.10002420745269483
14900,0.09997186872349076
15000,0.09996777125165308
15100,0.09983357829069564
15200,0.09993670490472747
15300,0.0999278117736173
15400,0.09994278465997819
15500,0.09993319558891538
15600,0.0999562802529844
15700,0.10002280028919783
15800,0.10002511394172406
15900,0.10005956204709683
16000,0.09997482609258879
16100,0.09977623134045839
16200,0.09978334620278413
16300,0.09974849599951316
16400,0.10006511106195867
16500,0.10004361098357631
16600,0.10004336771511724
16700,0.0999971204517517
16800,0.0999968455048888
16900,0.09996802678239401
17000,0.0999733208672543
17100,0.0999737477570197
17200,0.09995255636726585
17300,0.09996535470603977
17400,0.09995994108408196
17500,0.09996030378409133
17600,0.09996220862245073
17700,0.0999609098223497
17800,0.09995851258694119
17900,0.09992233983370773
18000,0.09992298304365922
18100,0.09992907908226005
18200,0.09986757959763723
18300,0.10008778332057397
18400,0.10012206661850795
18500,0.10004750275031948
18600,0.10001130016055988
18700,0.10010218502074111
18800,0.10007554383664936
18900,0.10007554030020963
19000,0.10006503299427043
19100,0.10007190649088664
19200,0.10009060880286325
19300,0.10009839079666542
19400,0.10010327632938369
19500,0.10015005436024156
19600,0.10011686007320879
19700,0.1000640992701342
19800,0.1000642500087487
19900,0.10011662118947344
20000,0.1000621304694889
20100,0.09994797581770926
20200,0.09999879618917966
20300,0.10023867046476427
20400,0.10024217159112106
20500,0.10035240076397893
20600,0.10044886929422008
20700,0.1004215805134235
20800,0.10042092257439501
20900,0.10081269771424042
21000,0.10081231613856187
21100,0.10083330003134476
21200,0.10083983458018106
21300,0.1008956912221965
21400,0.10089242517957633
21500,0.10089408326117907
21600,0.10088892876543354
21700,0.10092774766349302
21800,0.10094764298707055
21900,0.10094778569562254
22000,0.1009896071046523
22100,0.1009664931394764
22200,0.1009498773355166
22300,0.10093956024568329
22400,0.10093353576447298
22500,0.10091080724349648
22600,0.10090715520425082
22700,0.10091165542509269
22800,0.10083976950601378
22900,0.10082764171237271
23000,0.10087544701542346
23100,0.10086794031431404
23200,0.10088798288837583
23300,0.10088579973253656
23400,0.10089349670858665
23500,0.10090851646461844
