Time(Iteration),LinearThompsonSamplingMABTheta
0,0.9776310083395379
100,0.25947541164097176
200,0.1933210222851332
300,0.16598597501516235
400,0.15364033369717284
500,0.14114858527536572
600,0.13435411314063997
700,0.1268426544882934
800,0.12231744968385636
900,0.11820292852083991
1000,0.11503478069080623
1100,0.1105475070283993
1200,0.1081162085193951
1300,0.10566092529677522
1400,0.1031959491071841
1500,0.09962937557927756
1600,0.0983789487974269
1700,0.09666141704017238
1800,0.09683306483028138
1900,0.09503664434869331
2000,0.09286375019333824
2100,0.09326489089697491
2200,0.09151278726215697
2300,0.09146832134032332
2400,0.0900777689864227
2500,0.09004078897901029
2600,0.08922164107591443
2700,0.08721943332279632
2800,0.08636258729363236
2900,0.08621307618843085
3000,0.08510345689836736
3100,0.08471190457623937
3200,0.0842387076877245
3300,0.08412140282037832
3400,0.08386652524564395
3500,0.08416183386388444
3600,0.08307452259578256
3700,0.08265807341171146
3800,0.08218638349228707
3900,0.08173713796201566
4000,0.08147963662186593
4100,0.08095217902448429
4200,0.08097474828682731
4300,0.08114187187564922
4400,0.0807715406423167
4500,0.08068160538727794
4600,0.0811139183045755
4700,0.08117040235797507
4800,0.08111239400131423
4900,0.08134312048438533
5000,0.08150771205105692
5100,0.0809428865414309
5200,0.08084286204314126
5300,0.08080160999013938
5400,0.08061154190886415
5500,0.0809975656612816
5600,0.08091424514113141
5700,0.0809480056143245
5800,0.08083888164007509
5900,0.08037467109368514
6000,0.08062264174218134
6100,0.0806251082594691
6200,0.08079869261102315
6300,0.08046218295292148
6400,0.07998262934571135
6500,0.07966047797369018
6600,0.07938886085470552
6700,0.07928399683713461
6800,0.07974117826366216
6900,0.07988044608134859
7000,0.08036128750210106
7100,0.08002022665445668
7200,0.07984432389019774
7300,0.0799233609425937
7400,0.0803217601974212
7500,0.08010177993797989
7600,0.07998877151169831
7700,0.07971906944560783
7800,0.07967836488843821
7900,0.07928463580165665
8000,0.07905032430857153
8100,0.07922390683060371
8200,0.07869445987002936
8300,0.07845459721747437
8400,0.0783624080701155
8500,0.07860038584296293
8600,0.07851803692046735
8700,0.07822807187864843
8800,0.0777154167542968
8900,0.07772740087976937
9000,0.07782241114233035
9100,0.07767907687974186
9200,0.07777436888555084
9300,0.07830346916265521
9400,0.07802649096452914
9500,0.0780224283175585
9600,0.07805963325218433
9700,0.07781889338729835
9800,0.07704747664971405
9900,0.07685687054321962
10000,0.07691200625787964
10100,0.07687649156039114
10200,0.07681083727798524
10300,0.07673633220559947
10400,0.07667350556743284
10500,0.07662905597802769
10600,0.0764583378313497
10700,0.07633242923382835
10800,0.07633096684698895
10900,0.07627639959163443
11000,0.07647641780621786
11100,0.07575108439470293
11200,0.07572680532233388
11300,0.07557451781456019
11400,0.07560686435615208
11500,0.07560057077042832
11600,0.07584131097092758
11700,0.0759977327030479
11800,0.07603792209858966
11900,0.07612079062023562
12000,0.07630359572445247
12100,0.07624471804420521
12200,0.0757061156752083
12300,0.07545552537466471
12400,0.07563751738539062
12500,0.07514564789535869
12600,0.07524724350351393
12700,0.07517343792484242
12800,0.07477838244395166
12900,0.07476046005994552
13000,0.07449113654102887
13100,0.0744431503160122
13200,0.07424327520787177
13300,0.07408012082239912
13400,0.07388168607575642
13500,0.07382659795070026
13600,0.07389890579996758
13700,0.07369400154028505
13800,0.07365308413385906
13900,0.07364929850560184
14000,0.07363578523068919
14100,0.0736074367880562
14200,0.0734590111634303
14300,0.07332767309049087
14400,0.07341162134207344
14500,0.07311644068652925
14600,0.07325494714300171
14700,0.07323812529378404
14800,0.07311581809558886
14900,0.07310285697966903
15000,0.07306847367449221
15100,0.07311214625918291
15200,0.07320053882703625
15300,0.07290130374227469
15400,0.07284762612231557
15500,0.07281500142600167
15600,0.07233805196770518
15700,0.07230184712704683
15800,0.07238905521531591
15900,0.07243116680528852
16000,0.07249191246451861
16100,0.07237405548145373
16200,0.07220211073996045
16300,0.07206470818563875
16400,0.071987846873068
16500,0.07190135648930311
16600,0.07164362784659332
16700,0.07152762727644527
16800,0.07133375475055417
16900,0.07149738998380814
17000,0.07120788359939999
17100,0.07130421740141371
17200,0.071333016139692
17300,0.07135251176415679
17400,0.07091579868459001
17500,0.07079304742747593
17600,0.07087352681030194
17700,0.07055080825840358
17800,0.07033915254427134
17900,0.07031812683049372
18000,0.07027210477295444
18100,0.07019195475691453
18200,0.07022963365252397
18300,0.07013916879330866
18400,0.07005173287120493
18500,0.07007343773843981
18600,0.07021386117788515
18700,0.07040029492796988
18800,0.07029659970075967
18900,0.07039965276456542
19000,0.070449709813725
19100,0.07044300830126463
19200,0.07062672448642285
19300,0.07058364708872936
19400,0.07056798991509015
19500,0.07026910100733341
19600,0.07008639824553622
19700,0.07002715735877892
19800,0.06995218595561965
19900,0.07018453696248389
20000,0.07016060005996841
20100,0.07014366495113995
20200,0.07011146456516051
20300,0.06990484002594094
20400,0.06987225184440785
20500,0.06994095178077635
20600,0.0699987374177419
20700,0.07011495757347304
20800,0.07005942620099148
20900,0.0699140506753084
21000,0.07004564381834236
21100,0.06998818924776243
21200,0.06993543464264752
21300,0.06980994317213296
21400,0.06959536015201875
21500,0.06956851482157506
21600,0.06959673242177382
21700,0.06964964079773414
21800,0.06961052033952246
21900,0.06953375353890878
22000,0.06953825853409139
22100,0.0693363223539831
22200,0.06942057934189354
22300,0.06945683458762082
22400,0.06971365258162879
22500,0.07006387393049145
22600,0.07002389811141493
22700,0.07000591081111525
22800,0.0698779627588234
22900,0.06956222409821138
23000,0.06968292887724493
23100,0.06987355996989841
23200,0.06992095474922991
23300,0.06987921082903456
23400,0.06991115895442407
23500,0.06977013012414954
23600,0.06968142417521135
23700,0.06975453312519839
23800,0.06981249681616732
23900,0.06965408616754784
24000,0.06960101167892369
24100,0.06884143015500144
24200,0.06883740539538499
24300,0.06885823858788409
24400,0.06889851929347203
24500,0.06889586035720813
24600,0.06887924549517213
24700,0.06892281416177
24800,0.06894950817983789
24900,0.06870221463777734
25000,0.06880644101883131
