Time(Iteration),LinearUCBBanditTheta
0,0.9974210272164805
100,0.24287711662096254
200,0.19666952095535079
300,0.15930951700480464
400,0.14459456359027326
500,0.13663202078350403
600,0.12868967609039456
700,0.1220470021686624
800,0.11946047518381295
900,0.11757385210131319
1000,0.11279387920876245
1100,0.11130918264329012
1200,0.10899156694964116
1300,0.10969437936147827
1400,0.1073645681440204
1500,0.10722174339245058
1600,0.1048425540404155
1700,0.10394634145630759
1800,0.10259216422844697
1900,0.10189273931794574
2000,0.1019557635958466
2100,0.09979710579324955
2200,0.09893466203022427
2300,0.09867780214676594
2400,0.09940917840954243
2500,0.09880883429636685
2600,0.09748422612016755
2700,0.09639204906525907
2800,0.09634902748997395
2900,0.0950716423317729
3000,0.0946354739949835
3100,0.0940034774653503
3200,0.093313744947746
3300,0.09283175489447891
3400,0.09317990459497147
3500,0.09335358541006412
3600,0.09332228924325017
3700,0.09301820873316832
3800,0.09216167833397493
3900,0.09248824449686746
4000,0.09333534737238333
4100,0.09358506054690988
4200,0.09408689058101746
4300,0.09382479626596071
4400,0.09356570261190891
4500,0.09319436428162182
4600,0.09298326208220935
4700,0.09281267586475217
4800,0.09273344591221996
4900,0.09244815291059352
5000,0.09191609910568195
5100,0.09145507081054599
5200,0.09141026740499175
5300,0.09114288715997286
5400,0.0912338070324699
5500,0.08997947741406655
5600,0.0900595730779796
5700,0.08992672698683384
5800,0.08965592139911381
5900,0.08933918503128266
6000,0.08916287696850489
6100,0.0891352507498068
6200,0.08897408324931322
6300,0.08893898720490676
6400,0.08832397861305416
6500,0.08830713125716876
6600,0.08822903442543703
6700,0.08803764453677743
6800,0.08799729943149419
6900,0.08759167355831717
7000,0.08735817571792565
7100,0.08740750926058168
7200,0.08721270417669089
7300,0.08717553358591179
7400,0.08694720274251373
7500,0.08697144087535155
7600,0.0870721546214047
7700,0.08699602418196324
7800,0.08697837126774388
7900,0.08687323302210728
8000,0.08694219428335381
8100,0.08691700969769996
8200,0.08697504675119182
8300,0.08695503555880515
8400,0.0869445925382534
8500,0.08689285970273944
8600,0.08691837829352363
8700,0.08681268615568677
8800,0.0868181594134808
8900,0.08673573138014817
9000,0.0871797326168791
9100,0.08720138746655483
9200,0.08720663408303944
9300,0.08725360762425897
9400,0.08748538608543392
9500,0.0874216910912152
9600,0.08723780981898564
9700,0.08725595904798025
9800,0.08727773435254686
9900,0.08718820402830142
10000,0.08714579761169114
10100,0.0872509659735086
10200,0.08741177958179344
10300,0.08742348564874783
10400,0.08740167292807034
10500,0.08743820246276199
10600,0.08767663258396959
10700,0.08777898279766025
10800,0.08800564808686182
10900,0.08790592826007766
11000,0.08799892164416007
11100,0.0879651350142123
11200,0.08805006669974062
11300,0.08800771936642807
11400,0.08784118917933065
11500,0.08790576879046033
11600,0.08787942275828128
11700,0.0876967409540104
11800,0.08770206549215467
11900,0.08772461848625215
12000,0.08780769009067212
12100,0.08777738786272196
12200,0.08778576469373238
