Time(Iteration),GeneralizedLinearBandit
0,0.15436947640747126
100,11.450227685798762
200,18.33763012908358
300,23.317600957022155
400,26.803451532851433
500,30.384514781859743
600,32.91845366274133
700,34.739515462303345
800,36.68056672224861
900,37.96244468903805
1000,39.398278703644564
1100,40.86557780875839
1200,41.72633015693335
1300,42.37839992503532
1400,43.19158721472846
1500,43.61879771792209
1600,43.855009474819106
1700,43.95436726467315
1800,44.119509389275535
1900,44.39031828407884
2000,44.902939144049334
2100,45.32577198649441
2200,45.72832603315538
2300,45.88239613117447
2400,45.961876347222486
2500,46.15863062425825
2600,46.20789500804411
2700,46.48827064046324
2800,46.92369525711911
2900,47.22797797169641
3000,47.51753907055635
3100,47.66747104972306
3200,48.02728631455919
3300,48.18100555918261
3400,48.512758873486305
3500,48.688127439911455
3600,48.89768839232186
3700,49.023721936736955
3800,49.151596629710845
3900,49.306841417840786
4000,49.55255204527872
4100,49.75277255912204
4200,49.8968030856545
4300,49.9478763383878
4400,49.995258303028365
4500,49.995258303028365
4600,50.18848750953487
4700,50.28287669804069
4800,50.4461792392065
4900,50.56581341256779
5000,50.764948540064125
5100,50.99391084265262
5200,51.21575034628019
5300,51.39580893422402
5400,51.67514891204356
5500,51.785141179089045
5600,51.79152673170163
5700,52.008111745000825
5800,52.07162763337881
5900,52.07162763337881
6000,52.17281307233726
6100,52.290643123489545
6200,52.400615188847986
6300,52.57033010625162
6400,52.658192164554045
6500,52.816056908311154
6600,52.87809489081815
6700,52.92346132740719
6800,52.95500327083026
6900,52.95500327083026
7000,52.95860604893553
7100,52.95928238926481
7200,53.15300391723488
7300,53.2203507920785
7400,53.31363796574749
7500,53.31363796574749
7600,53.31363796574749
7700,53.31399579450167
7800,53.32522013316009
7900,53.34615457245205
8000,53.42106337166683
8100,53.4217790291752
8200,53.4217790291752
8300,53.4217790291752
8400,53.4217790291752
8500,53.4217790291752
8600,53.4217790291752
8700,53.4217790291752
8800,53.4217790291752
8900,53.4217790291752
9000,53.4217790291752
9100,53.4217790291752
9200,53.4217790291752
9300,53.4217790291752
9400,53.4217790291752
9500,53.4217790291752
9600,53.4217790291752
9700,53.4217790291752
9800,53.4217790291752
9900,53.4217790291752
10000,53.43874490121529
10100,53.44577703377048
10200,53.44577703377048
10300,53.44577703377048
10400,53.44577703377048
10500,53.452506225187804
10600,53.459538357743
10700,53.57581768803776
10800,53.709097084628695
10900,53.75920924292402
11000,53.801959467589256
11100,53.8861848524604
11200,53.9480596261094
11300,53.9624353205563
11400,53.96801798775523
11500,53.96801798775523
11600,54.03803692459989
11700,54.07148286951385
11800,54.159468420361236
