Time(Iteration),LinearUCBBanditTheta
0,0.9691633579765225
100,0.36394222160028616
200,0.34972731652259925
300,0.34640075499821943
400,0.3434477890531659
500,0.3396782487173401
600,0.34010691243635316
700,0.3384073633627996
800,0.33852953599633107
900,0.336192745037512
1000,0.3362037887878558
1100,0.3364760914411596
1200,0.3357854879736843
1300,0.33537813931492233
1400,0.33543422201706763
1500,0.3351517875818035
1600,0.33243554212505483
1700,0.33183542487480006
1800,0.33051494349053684
1900,0.3305164775699375
2000,0.33021628851617335
2100,0.3301027568438891
2200,0.3301047941304486
2300,0.3300412266105647
2400,0.3297919371537369
2500,0.32986822192176973
2600,0.32986386286787744
2700,0.32986380205433985
2800,0.32986385905722326
2900,0.32971793645350284
3000,0.32973551477329377
3100,0.3297355304754374
3200,0.32973256648984467
3300,0.3297284536936607
3400,0.32972818424732364
3500,0.3295218325190257
3600,0.3296225339506858
3700,0.32962275764624505
3800,0.3296229044761731
3900,0.32962274206955267
4000,0.3297021077280641
4100,0.3299172983698024
4200,0.32991784694526466
4300,0.3299183172526469
4400,0.32928712855853093
4500,0.3292895728785908
4600,0.3292911112101654
4700,0.3294309903088465
4800,0.3294305017747517
4900,0.32939691265866183
5000,0.32939729399795925
5100,0.329397611563023
5200,0.3293991009042409
5300,0.32938280535862446
5400,0.32938204215337824
5500,0.3293822858652902
5600,0.3293818531257911
5700,0.3293838566593361
5800,0.32937648893630317
5900,0.32937739652349457
6000,0.3293640739703875
6100,0.3293623948695579
6200,0.32936412434937584
6300,0.3293880992095283
6400,0.3293881596232992
6500,0.3293876885832466
6600,0.3293882439283942
6700,0.32938824650642623
6800,0.32938827709543406
6900,0.3293880722849252
7000,0.3293877306051025
7100,0.3293877668915802
7200,0.32938789950173814
7300,0.3293880114480997
7400,0.32937776662005114
7500,0.32938519203172845
7600,0.3293673636709947
7700,0.3293466377340916
7800,0.32934600299569106
7900,0.32934610542918236
8000,0.3293460595859391
8100,0.32934587079764477
8200,0.3293488774147046
8300,0.329348689189087
8400,0.3292842216857922
8500,0.3292838067533136
8600,0.3292838283584189
8700,0.3292840501443884
8800,0.32929878135349366
8900,0.3293039415568808
9000,0.32930399458981696
9100,0.3293038536346894
9200,0.3293042422423143
9300,0.3293045252220247
9400,0.329304613184179
9500,0.32928891369798297
9600,0.3292409047439293
9700,0.3292413544027269
9800,0.3292415618224208
9900,0.3292416248918281
10000,0.32924164670860595
10100,0.32924171704391647
10200,0.32924192313152306
10300,0.32924179350470106
10400,0.3292420480700261
10500,0.3292420709309525
10600,0.32924207135701433
10700,0.3292417909568575
10800,0.3292393714561899
10900,0.32923990772046674
11000,0.32924035296605586
11100,0.32924032551984306
11200,0.3292402323908721
11300,0.3292403842954085
11400,0.3292403026682992
11500,0.3292402175718087
11600,0.32924012398697083
11700,0.3292400492267321
11800,0.32923539841566013
11900,0.3292351428471955
12000,0.32923501148128
12100,0.329235261050957
12200,0.32923519053460637
12300,0.3292353422572836
12400,0.3292353881444901
12500,0.32923529686397857
12600,0.3292353060298304
12700,0.32923739538275776
12800,0.3292442214085788
12900,0.32924391867277136
13000,0.3292438177970012
13100,0.32910437154573896
13200,0.3291043996383939
13300,0.3291042545421854
13400,0.32903197019436625
13500,0.3290318537244192
13600,0.32903187851616533
13700,0.3290318603043786
13800,0.3290273269851388
13900,0.329027240960462
14000,0.3290272965884297
14100,0.32902725581075126
14200,0.32902723041035764
14300,0.32902715481208866
14400,0.3290270048486158
14500,0.32902704875186883
14600,0.3290270908406515
14700,0.3290270688117566
14800,0.329027383918642
14900,0.32906000032340144
15000,0.32905959061312384
15100,0.3290598364326606
15200,0.32905984165066265
15300,0.32905007733683933
15400,0.32903697544317534
15500,0.32903716870235156
