Time(Iteration),LinearThompsonSamplingMAB
42700,812.4589921591532
42800,812.7962558887191
42900,813.2786858483943
43000,813.5882502476672
43100,814.145755897802
43200,814.4589285460139
43300,814.8480163702864
43400,815.1902637551477
43500,815.4543870107316
43600,815.7981919265322
43700,816.0564566244076
43800,816.5607316968405
43900,817.127613911782
44000,817.4075915271951
44100,817.7952713903198
44200,818.0687553299493
44300,818.3678213489982
44400,818.6517198271897
44500,818.968557608049
44600,819.4742222858401
44700,819.811963991491
44800,820.0078594760696
44900,820.4973992271109
45000,820.8614481692064
45100,821.1304030589394
45200,821.5250565113062
45300,821.9430997239039
45400,822.297054949347
45500,822.7208768513468
45600,823.0147385324326
45700,823.3273265398593
45800,823.6463767269094
45900,823.9984364507898
46000,824.4343912899355
46100,824.5911425898521
46200,824.9947596109247
46300,825.3703174925828
46400,825.805002727403
46500,826.1136887924911
46600,826.494994324099
46700,826.7959179952616
46800,827.1315197678674
46900,827.454447077141
47000,827.8216047231936
47100,828.2007308261384
47200,828.5571549502265
47300,828.8281714616096
47400,829.348437912737
47500,829.7471648517027
47600,830.1360824327048
47700,830.4796623478038
47800,830.7827797298175
47900,831.0838767469158
48000,831.5394192096195
48100,831.8182754054312
48200,832.163277177825
48300,832.2930596566599
48400,832.5721175148641
48500,832.8283916140529
48600,833.1328139932637
48700,833.5582010824444
48800,833.9606542125987
48900,834.2694492316707
49000,834.5994960651915
49100,834.901421988519
49200,835.2994680008748
49300,835.6618608606193
49400,836.1449738254165
49500,836.2994488103416
49600,836.6637649496968
49700,836.8802252606504
49800,837.4208004065506
49900,837.797404885919
