Time(Iteration),ThompsonSamplingGaussianMAB
13900,85.02285980250444
14000,85.11770880769085
14100,85.14946801554552
14200,85.18898205903595
14300,85.18945081396251
14400,85.18991956888905
14500,85.27509696109544
14600,85.31256075868691
14700,85.47572820193713
14800,85.53654773902015
14900,85.53654773902015
15000,85.58238946058108
15100,85.58238946058108
15200,85.60327674882151
15300,85.60327674882151
15400,85.67517499411082
15500,85.67517499411082
15600,85.67875434690288
15700,85.68630725941448
15800,85.74735958435562
15900,85.758289173831
16000,85.758289173831
16100,85.85715512249536
16200,85.9150365525687
16300,85.92848663686352
16400,85.92848663686352
16500,85.96151078740351
16600,85.96804553159802
16700,86.03810576428789
16800,86.11769588555799
16900,86.17576169210396
17000,86.17925452822716
17100,86.18659824888098
17200,86.18706700380754
17300,86.22130512301085
17400,86.2632339728128
17500,86.2632339728128
17600,86.26625805400944
17700,86.266726808936
17800,86.26781191718284
17900,86.41221879158684
18000,86.41323010063681
18100,86.50398356498741
18200,86.59352359097718
18300,86.62585071662131
18400,86.65093778451838
18500,86.65093778451838
18600,86.71648093085858
18700,86.71648093085858
18800,86.74761743820703
18900,86.75409513064179
19000,86.78823945862835
19100,86.824067337594
19200,86.824067337594
19300,86.88546420274612
19400,86.88848828394276
19500,86.96951847728668
19600,87.14588256057615
19700,87.17549087036892
19800,87.17994276740954
19900,87.18048532153297
20000,87.21109106981146
20100,87.21109106981146
20200,87.21109106981146
20300,87.21109106981146
20400,87.27103361607598
20500,87.35784551843612
20600,87.36079227767303
20700,87.42162150136942
20800,87.42162150136942
20900,87.4655343795495
21000,87.4655343795495
21100,87.4655343795495
21200,87.48862593487497
21300,87.49204144903842
21400,87.52108229456006
21500,87.60286571033737
21600,87.62673783120827
21700,87.69240849364003
21800,87.71042826007337
21900,87.72805331883424
22000,87.76632515845502
22100,87.76809693730928
22200,87.76856569223584
22300,87.83628862878493
22400,87.87867990932243
22500,87.9370692898469
22600,87.9370692898469
22700,87.9370692898469
22800,87.9443289553578
22900,88.04579585287065
23000,88.04579585287065
23100,88.04579585287065
23200,88.04579585287065
23300,88.11404242567272
23400,88.14848369746599
23500,88.2570598945226
23600,88.2570598945226
23700,88.2570598945226
23800,88.33069707096912
23900,88.4246088289498
24000,88.4246088289498
24100,88.4275555881867
24200,88.43603150972461
24300,88.43603150972461
24400,88.4983613562553
24500,88.4983613562553
24600,88.4983613562553
24700,88.51077521867671
24800,88.54614183734647
24900,88.58785459573785
25000,88.58785459573785
25100,88.68567254466184
25200,88.6892518974539
25300,88.6892518974539
25400,88.756030048931
25500,88.75959668425106
25600,88.76501558338842
25700,88.76946748042906
25800,88.78343894244037
25900,88.80684842393907
26000,88.81623827448013
26100,88.86191232363873
26200,88.90660351446736
26300,88.90660351446736
26400,88.91329815724775
26500,88.91686479256782
26600,88.91686479256782
26700,88.92636656619922
26800,88.92636656619922
26900,88.95384495597624
27000,88.96601454336285
27100,89.03029287621429
27200,89.04722466527824
27300,89.05024874647488
27400,89.05382809926695
27500,89.07609814099584
27600,89.0778699198501
27700,89.14997390397735
27800,89.14997390397735
27900,89.20398090452993
28000,89.20398090452993
28100,89.20398090452993
28200,89.21724784059232
28300,89.21724784059232
28400,89.3042215920554
28500,89.3042215920554
28600,89.3042215920554
28700,89.32361842967055
28800,89.32361842967055
28900,89.38179997401592
29000,89.38482405521256
29100,89.38482405521256
29200,89.42932817235669
29300,89.4547085158364
29400,89.55854650925383
29500,89.57324831864557
29600,89.57324831864557
29700,89.58280714403672
29800,89.58583122523336
29900,89.6066523185617
30000,89.61324303507841
30100,89.61324303507841
30200,89.63045261530559
30300,89.63045261530559
30400,89.64442407731688
30500,89.67469146755974
30600,89.6751602224863
30700,89.7228072193938
30800,89.81040998296461
30900,89.83924393768243
31000,89.83924393768243
31100,89.83978649180585
31200,89.84032904592928
31300,89.9037046325357
31400,89.90727126785578
31500,89.90727126785578
31600,89.9078138219792
31700,89.97656939270146
31800,89.97959347389812
31900,90.01324921543511
32000,90.01324921543511
32100,90.01324921543511
32200,90.01972690786987
32300,90.0774996280331
32400,90.12562048161564
32500,90.13885983622454
32600,90.14393550968867
32700,90.14393550968867
32800,90.14695959088532
32900,90.14695959088532
33000,90.14695959088532
33100,90.15386791435314
33200,90.15386791435314
33300,90.15689199554978
33400,90.16258389050164
33500,90.19246635641144
33600,90.19246635641144
33700,90.19246635641144
33800,90.19246635641144
33900,90.19246635641144
34000,90.19246635641144
34100,90.19900110060595
34200,90.25834423510099
34300,90.30999464825075
34400,90.30999464825075
34500,90.3110797564976
34600,90.31162231062102
34700,90.36683597969648
34800,90.38052067556593
34900,90.38699836800069
35000,90.38699836800069
35100,90.38746712292725
35200,90.38746712292725
35300,90.50305382182873
35400,90.55735311631105
35500,90.57080320060588
35600,90.65031999144506
35700,90.65031999144506
35800,90.65031999144506
35900,90.65539566490921
36000,90.70211723604324
36100,90.71297019982532
36200,90.71804587328946
36300,90.7210699544861
36400,90.72161250860952
36500,90.72519186140158
36600,90.81118797990653
36700,90.81173053402996
36800,90.82515301935817
36900,90.82515301935817
37000,90.82692479821243
37100,90.82692479821243
37200,90.8853141787369
37300,90.90030458108677
37400,90.93492349153195
37500,90.93492349153195
37600,90.93492349153195
37700,90.99326988784733
37800,90.99326988784733
37900,91.099825122553
38000,91.10036767667643
38100,91.16753648975222
38200,91.18808145541537
38300,91.18808145541537
38400,91.22131641116512
38500,91.26596523593136
38600,91.26596523593136
38700,91.26596523593136
38800,91.26596523593136
38900,91.37147517868442
39000,91.37147517868442
39100,91.37655085214855
39200,91.41298713001137
39300,91.41298713001137
39400,91.41298713001137
39500,91.4135296841348
39600,91.4135296841348
39700,91.41655376533144
39800,91.41655376533144
39900,91.41709631945487
40000,91.41709631945487
40100,91.422171992919
40200,91.47476799954727
40300,91.47476799954727
40400,91.47476799954727
40500,91.50988573666497
40600,91.50988573666497
40700,91.55507142942996
40800,91.56830739908166
40900,91.58485830887881
41000,91.66377742999137
41100,91.66680151118803
41200,91.66680151118803
41300,91.66734406531144
41400,91.67036814650808
41500,91.67036814650808
41600,91.67091070063151
41700,91.67091070063151
41800,91.67393478182815
41900,91.67393478182815
42000,91.67393478182815
42100,91.67393478182815
42200,91.76563598875296
42300,91.76617854287637
42400,91.76617854287637
42500,91.76617854287637
42600,91.76617854287637
42700,91.7667210969998
42800,91.78073514661848
42900,91.8223978586955
43000,91.85059043123012
43100,91.85059043123012
43200,91.95502933330171
43300,91.95502933330171
43400,92.06483232738887
43500,92.07052422234071
43600,92.07052422234071
43700,92.07052422234071
43800,92.07052422234071
43900,92.07052422234071
44000,92.07559989580486
44100,92.07559989580486
44200,92.0786239770015
44300,92.13862486825477
44400,92.14157162749166
44500,92.14157162749166
44600,92.14841907981005
44700,92.15960345719427
44800,92.2252273438973
44900,92.25810136323287
45000,92.25810136323287
45100,92.25810136323287
45200,92.28006216316643
45300,92.28006216316643
45400,92.28006216316643
45500,92.28006216316643
45600,92.32877393068925
45700,92.32877393068925
45800,92.34958741973281
45900,92.34958741973281
46000,92.38785639717963
46100,92.38785639717963
46200,92.42277169947985
46300,92.45162567052921
46400,92.5046349747381
46500,92.5046349747381
46600,92.5046349747381
46700,92.5046349747381
46800,92.56310507809957
46900,92.56310507809957
47000,92.58508408342165
47100,92.60465907441544
47200,92.6603577147641
47300,92.6603577147641
47400,92.73291209172541
47500,92.765355300209
47600,92.84788906663566
47700,92.85589623324702
47800,92.85589623324702
47900,92.90317233320077
48000,92.90317233320077
48100,92.94605350266997
48200,92.95050539971061
48300,92.98989396522842
48400,92.98989396522842
48500,93.03959206755485
48600,93.04261614875149
48700,93.04261614875149
48800,93.04261614875149
48900,93.05411215309415
49000,93.05411215309415
49100,93.05411215309415
49200,93.05411215309415
49300,93.05588393194842
49400,93.05588393194842
49500,93.05642648607184
49600,93.06719845750045
49700,93.09706579002643
49800,93.10507295663778
49900,93.10507295663778
50000,93.13079569943412
50100,93.13381978063076
50200,93.1390289000802
50300,93.14550659251498
50400,93.19681028064251
50500,93.22770372035579
50600,93.24676925012821
50700,93.25356016071255
50800,93.25356016071255
50900,93.26025480349294
51000,93.26025480349294
51100,93.26025480349294
51200,93.26025480349294
51300,93.26025480349294
51400,93.26025480349294
51500,93.26025480349294
51600,93.342864387986
51700,93.35236209200163
51800,93.36743744913635
51900,93.36743744913635
52000,93.36743744913635
52100,93.36920922799061
52200,93.36920922799061
52300,93.36920922799061
52400,93.36920922799061
52500,93.36920922799061
52600,93.41788992027655
52700,93.41788992027655
52800,93.41788992027655
52900,93.41788992027655
53000,93.48313402719869
53100,93.48313402719869
53200,93.48313402719869
53300,93.48490580605295
53400,93.48490580605295
53500,93.48490580605295
53600,93.48490580605295
53700,93.48490580605295
53800,93.49731966847436
53900,93.57389728171843
54000,93.58339498573406
54100,93.58339498573406
54200,93.58339498573406
54300,93.58339498573406
54400,93.58339498573406
54500,93.58339498573406
54600,93.58339498573406
54700,93.58971506012205
54800,93.58971506012205
54900,93.59603513451003
55000,93.59603513451003
55100,93.63344970680431
55200,93.68117048403643
55300,93.68117048403643
55400,93.68117048403643
55500,93.69266648837909
55600,93.69266648837909
55700,93.69266648837909
55800,93.69266648837909
55900,93.69266648837909
56000,93.69266648837909
56100,93.69266648837909
56200,93.69266648837909
56300,93.69266648837909
56400,93.69266648837909
56500,93.74638270814127
56600,93.74638270814127
56700,93.79434948995724
56800,93.79434948995724
56900,93.79434948995724
57000,93.79729624919415
57100,93.79729624919415
57200,93.79729624919415
57300,93.79729624919415
57400,93.79729624919415
57500,93.79729624919415
57600,93.79729624919415
57700,93.79729624919415
57800,93.82770613584354
57900,93.82770613584354
58000,93.82770613584354
58100,93.82770613584354
58200,93.87732618019346
58300,93.91588090224278
58400,93.91588090224278
58500,93.94766835416723
58600,93.94821090829065
58700,93.94821090829065
58800,93.97030906477767
58900,93.97030906477767
59000,93.97030906477767
59100,94.03497553548104
59200,94.03497553548104
59300,94.03497553548104
59400,94.03497553548104
59500,94.03497553548104
59600,94.03497553548104
59700,94.06611204282949
59800,94.06611204282949
59900,94.06788382168375
60000,94.06788382168375
60100,94.07108076255045
60200,94.07108076255045
60300,94.07108076255045
60400,94.07108076255045
60500,94.07108076255045
60600,94.09289833341055
60700,94.11369060053104
60800,94.11369060053104
60900,94.11369060053104
61000,94.11369060053104
61100,94.11369060053104
61200,94.11369060053104
61300,94.14066316824587
61400,94.14066316824587
61500,94.14066316824587
61600,94.14066316824587
61700,94.14066316824587
61800,94.14066316824587
61900,94.17411193422923
62000,94.17411193422923
62100,94.1776912870213
62200,94.1776912870213
62300,94.1776912870213
62400,94.1776912870213
62500,94.1776912870213
62600,94.17816004194785
62700,94.17816004194785
62800,94.19685073088468
62900,94.20307440677958
63000,94.20307440677958
63100,94.20307440677958
63200,94.20307440677958
63300,94.21108157339094
63400,94.21108157339094
63500,94.21740164777893
63600,94.21740164777893
63700,94.23141569739761
63800,94.24890211584032
63900,94.24890211584032
64000,94.24890211584032
64100,94.25356868116636
64200,94.25403743609291
64300,94.25403743609291
64400,94.25403743609291
64500,94.25403743609291
64600,94.25403743609291
64700,94.25403743609291
64800,94.25403743609291
64900,94.25403743609291
65000,94.28532909065166
65100,94.28532909065166
65200,94.29027923486247
65300,94.29027923486247
65400,94.30354617092486
65500,94.30354617092486
65600,94.30354617092486
65700,94.30354617092486
65800,94.30354617092486
65900,94.30354617092486
66000,94.30354617092486
66100,94.30354617092486
66200,94.30354617092486
66300,94.32261170069728
66400,94.37254671707271
66500,94.37254671707271
66600,94.37254671707271
66700,94.37254671707271
66800,94.37254671707271
66900,94.42241256321442
67000,94.42241256321442
67100,94.42241256321442
67200,94.46690365216548
67300,94.46690365216548
67400,94.46867543101975
67500,94.46867543101975
67600,94.48736611995658
67700,94.49415494927112
67800,94.49415494927112
67900,94.49415494927112
68000,94.49415494927112
68100,94.49415494927112
68200,94.49415494927112
68300,94.49710170850801
68400,94.5110205477294
68500,94.5110205477294
68600,94.5110205477294
68700,94.5110205477294
68800,94.5110205477294
68900,94.54581993705298
69000,94.56291340097354
69100,94.56291340097354
69200,94.63484672395404
69300,94.65870698493077
69400,94.69011456164849
69500,94.69011456164849
69600,94.69011456164849
69700,94.69011456164849
69800,94.69519023511262
69900,94.69519023511262
70000,94.69519023511262
70100,94.69519023511262
70200,94.69519023511262
70300,94.69573278923605
70400,94.69573278923605
70500,94.72145553203237
70600,94.72145553203237
70700,94.72145553203237
70800,94.72199808615579
70900,94.72666465148183
71000,94.72666465148183
71100,94.72720720560525
71200,94.72720720560525
71300,94.72720720560525
71400,94.72720720560525
71500,94.72720720560525
71600,94.75220726751238
71700,94.80904468254174
71800,94.86444204795735
71900,94.86444204795735
72000,94.86444204795735
72100,94.86444204795735
72200,94.86444204795735
72300,94.86444204795735
72400,94.86444204795735
72500,94.86444204795735
72600,94.86763898882405
72700,94.86763898882405
72800,94.86763898882405
72900,94.86763898882405
73000,94.89263905073118
73100,94.94439929721476
73200,94.94494185133819
73300,94.94852120413024
73400,94.94852120413024
73500,94.94852120413024
73600,94.94852120413024
73700,94.94852120413024
73800,94.94852120413024
73900,94.99586043664618
74000,94.99586043664618
74100,95.00218051103417
74200,95.00218051103417
74300,95.00218051103417
74400,95.00218051103417
74500,95.00218051103417
74600,95.00537745190087
74700,95.00537745190087
74800,95.00537745190087
74900,95.00537745190087
75000,95.00537745190087
75100,95.0212484010184
75200,95.0212484010184
75300,95.0212484010184
75400,95.0212484010184
75500,95.0212484010184
75600,95.1116289436824
75700,95.11918185619399
75800,95.11918185619399
75900,95.15943295353102
76000,95.15943295353102
76100,95.15943295353102
76200,95.15943295353102
76300,95.16759324971858
76400,95.16759324971858
76500,95.16759324971858
76600,95.16759324971858
76700,95.16759324971858
76800,95.17438416030292
76900,95.24513448633301
77000,95.24513448633301
77100,95.29589337414998
77200,95.29589337414998
77300,95.29589337414998
77400,95.33098769968097
77500,95.33098769968097
77600,95.33098769968097
77700,95.34941379566308
77800,95.34941379566308
77900,95.39015515142232
78000,95.43480397618858
78100,95.43480397618858
78200,95.45974754396622
78300,95.45974754396622
78400,95.48184570045323
78500,95.48184570045323
78600,95.48184570045323
78700,95.48184570045323
78800,95.48184570045323
78900,95.48184570045323
79000,95.53259628453102
79100,95.53259628453102
79200,95.53562036572768
79300,95.53562036572768
79400,95.54194044011567
79500,95.54826051450365
79600,95.54826051450365
79700,95.54826051450365
79800,95.54826051450365
79900,95.54826051450365
80000,95.5876536751519
80100,95.63998730614077
80200,95.63998730614077
80300,95.63998730614077
80400,95.63998730614077
80500,95.65395876815208
80600,95.65395876815208
80700,95.65395876815208
80800,95.65395876815208
80900,95.65395876815208
81000,95.65395876815208
81100,95.65395876815208
81200,95.65395876815208
81300,95.68241776081476
81400,95.68929272654204
81500,95.69231680773868
81600,95.69231680773868
81700,95.69231680773868
81800,95.69231680773868
81900,95.69231680773868
82000,95.70047710392625
82100,95.70047710392625
82200,95.70047710392625
82300,95.70047710392625
82400,95.70047710392625
82500,95.70047710392625
82600,95.70542724813706
82700,95.71469849588097
82800,95.72123324007546
82900,95.72123324007546
83000,95.72123324007546
83100,95.72123324007546
83200,95.72123324007546
83300,95.72123324007546
83400,95.72939353626303
83500,95.72939353626303
83600,95.72939353626303
83700,95.72939353626303
83800,95.7311653151173
83900,95.77271059014585
84000,95.77271059014585
84100,95.77940523292624
84200,95.77940523292624
84300,95.77940523292624
84400,95.77940523292624
84500,95.77940523292624
84600,95.77940523292624
84700,95.77940523292624
84800,95.77940523292624
84900,95.77940523292624
85000,95.77940523292624
85100,95.77940523292624
85200,95.77940523292624
85300,95.77940523292624
85400,95.78407179825227
85500,95.78407179825227
85600,95.78407179825227
85700,95.78407179825227
85800,95.81071506074268
85900,95.81071506074268
86000,95.81071506074268
86100,95.81872222735403
86200,95.81872222735403
86300,95.81872222735403
86400,95.81872222735403
86500,95.81872222735403
86600,95.82174630855067
86700,95.82174630855067
86800,95.82174630855067
86900,95.82174630855067
87000,95.82682198201482
87100,95.83040133480688
87200,95.83040133480688
87300,95.83040133480688
87400,95.880993018174
87500,95.880993018174
87600,95.880993018174
87700,95.8876876609544
87800,95.8876876609544
87900,95.8876876609544
88000,95.8876876609544
88100,95.88823021507781
88200,95.88823021507781
88300,95.88823021507781
88400,95.88823021507781
88500,95.88823021507781
88600,95.88823021507781
88700,95.88823021507781
88800,95.89125429627447
88900,95.89179685039788
89000,95.90967553508688
89100,95.90967553508688
89200,95.90967553508688
89300,95.91434210041291
89400,95.91434210041291
89500,95.91434210041291
89600,95.91434210041291
89700,95.91929224462372
89800,95.91929224462372
89900,95.91929224462372
90000,95.91929224462372
90100,95.93271472995193
90200,95.93271472995193
90300,95.98250422682784
90400,95.98250422682784
90500,95.98250422682784
90600,95.98250422682784
90700,95.98250422682784
90800,95.98250422682784
90900,95.98250422682784
91000,95.98250422682784
91100,95.98250422682784
91200,95.9842760056821
91300,95.9842760056821
91400,95.9842760056821
91500,95.9842760056821
91600,95.9842760056821
91700,96.01606057720281
91800,96.01606057720281
91900,96.01783235605707
92000,96.01783235605707
92100,96.01783235605707
92200,96.02787261419613
92300,96.02787261419613
92400,96.02787261419613
92500,96.02787261419613
92600,96.02964439305039
92700,96.02964439305039
92800,96.02964439305039
92900,96.02964439305039
93000,96.02964439305039
93100,96.02964439305039
93200,96.05925270284314
93300,96.05925270284314
93400,96.05925270284314
93500,96.05925270284314
93600,96.05925270284314
93700,96.05925270284314
93800,96.05925270284314
93900,96.05925270284314
94000,96.05925270284314
94100,96.12645500528193
94200,96.12645500528193
94300,96.12645500528193
94400,96.14409773325372
94500,96.17379971189419
94600,96.18135262440578
94700,96.18135262440578
94800,96.18135262440578
94900,96.18312440326005
95000,96.18312440326005
95100,96.18312440326005
95200,96.18312440326005
95300,96.18489618211431
95400,96.18489618211431
95500,96.18489618211431
95600,96.18666796096858
95700,96.18666796096858
95800,96.21393575660717
95900,96.21393575660717
96000,96.21393575660717
96100,96.22543176094982
96200,96.22543176094982
96300,96.23009832627585
96400,96.23009832627585
96500,96.23009832627585
96600,96.23009832627585
96700,96.23009832627585
96800,96.23329526714255
96900,96.23329526714255
97000,96.23864639878889
97100,96.23864639878889
97200,96.23864639878889
97300,96.23864639878889
97400,96.25666616522223
97500,96.25843794407649
97600,96.25843794407649
97700,96.25843794407649
97800,96.26020972293075
97900,96.26020972293075
98000,96.31365665229737
98100,96.31365665229737
98200,96.31365665229737
98300,96.31365665229737
98400,96.31542843115163
98500,96.3235887273392
98600,96.3235887273392
98700,96.34584895097069
98800,96.34584895097069
98900,96.34762072982497
99000,96.34762072982497
99100,96.34762072982497
99200,96.34762072982497
99300,96.34762072982497
99400,96.34762072982497
99500,96.34762072982497
99600,96.34762072982497
99700,96.36229302221814
99800,96.36229302221814
99900,96.36229302221814
100000,96.397793380469
100100,96.39956515932326
100200,96.39956515932326
100300,96.39956515932326
100400,96.40604285175803
100500,96.40604285175803
100600,96.4078146306123
100700,96.4078146306123
100800,96.4078146306123
100900,96.4078146306123
101000,96.4078146306123
101100,96.4078146306123
101200,96.4078146306123
101300,96.40958640946656
101400,96.41135818832082
101500,96.43042371809324
101600,96.43042371809324
101700,96.43042371809324
101800,96.43042371809324
101900,96.45542378000036
102000,96.45542378000036
102100,96.45542378000036
102200,96.47992169339913
102300,96.47992169339913
102400,96.48661633617954
102500,96.48661633617954
102600,96.4883881150338
102700,96.4883881150338
102800,96.4883881150338
102900,96.4883881150338
103000,96.4883881150338
103100,96.4883881150338
103200,96.54983416734646
103300,96.54983416734646
103400,96.60667158237582
103500,96.60667158237582
103600,96.60667158237582
103700,96.60667158237582
103800,96.60667158237582
103900,96.60844336123009
104000,96.62026847116817
104100,96.62204025002244
104200,96.62711592348657
104300,96.62711592348657
104400,96.62711592348657
104500,96.62888770234085
104600,96.62888770234085
104700,96.62888770234085
104800,96.65461044513717
104900,96.65461044513717
105000,96.65461044513717
105100,96.65461044513717
105200,96.65461044513717
105300,96.65461044513717
105400,96.65461044513717
105500,96.65638222399143
105600,96.65638222399143
105700,96.65638222399143
105800,96.68778980070915
105900,96.68956157956342
106000,96.68956157956342
106100,96.68956157956342
106200,96.68956157956342
106300,96.68956157956342
106400,96.68956157956342
106500,96.68956157956342
106600,96.68956157956342
106700,96.69133335841768
106800,96.69133335841768
106900,96.69187591254111
107000,96.69187591254111
107100,96.69187591254111
107200,96.69364769139537
107300,96.69364769139537
107400,96.69364769139537
107500,96.69364769139537
107600,96.69364769139537
107700,96.69364769139537
107800,96.69364769139537
107900,96.74900932382431
108000,96.74900932382431
108100,96.74900932382431
108200,96.74900932382431
108300,96.75395946803512
108400,96.75395946803512
108500,96.75395946803512
108600,96.75395946803512
108700,96.75395946803512
108800,96.75395946803512
108900,96.78425067006854
109000,96.78425067006854
109100,96.78425067006854
109200,96.8275938825055
109300,96.8275938825055
109400,96.8275938825055
109500,96.82936566135976
109600,96.83886336537539
109700,96.87950678710158
109800,96.88270372796828
109900,96.88270372796828
110000,96.88270372796828
110100,96.88270372796828
110200,96.90539005972765
110300,96.90716183858191
110400,96.90716183858191
110500,96.90716183858191
110600,96.90716183858191
110700,96.90716183858191
110800,96.90716183858191
110900,96.91161373562255
111000,96.91161373562255
111100,96.91161373562255
111200,96.9552334039019
111300,96.9552334039019
111400,96.9552334039019
111500,96.96473110791753
111600,96.96473110791753
111700,96.96473110791753
111800,96.98618128509628
111900,96.98618128509628
112000,96.98618128509628
112100,96.98618128509628
112200,96.98618128509628
112300,96.98618128509628
112400,97.01237091136531
112500,97.01237091136531
112600,97.01237091136531
112700,97.01237091136531
112800,97.01237091136531
112900,97.01237091136531
113000,97.01237091136531
113100,97.01237091136531
113200,97.01237091136531
113300,97.01237091136531
113400,97.0302495960543
113500,97.0302495960543
113600,97.0302495960543
113700,97.0302495960543
113800,97.0302495960543
113900,97.0302495960543
114000,97.0302495960543
114100,97.0302495960543
114200,97.0302495960543
114300,97.0302495960543
114400,97.0302495960543
114500,97.0302495960543
114600,97.0302495960543
114700,97.0302495960543
114800,97.0302495960543
114900,97.0302495960543
115000,97.0302495960543
115100,97.0302495960543
115200,97.0302495960543
115300,97.05059433017132
115400,97.05059433017132
115500,97.05059433017132
115600,97.05059433017132
115700,97.05059433017132
115800,97.05059433017132
115900,97.05059433017132
116000,97.05059433017132
116100,97.05059433017132
116200,97.05059433017132
116300,97.05236610902558
116400,97.05236610902558
116500,97.05236610902558
116600,97.05236610902558
116700,97.05236610902558
116800,97.08206808766604
116900,97.08206808766604
117000,97.08383986652032
117100,97.08383986652032
117200,97.08383986652032
117300,97.08383986652032
117400,97.08383986652032
117500,97.08383986652032
117600,97.08383986652032
117700,97.08383986652032
117800,97.08383986652032
117900,97.08383986652032
118000,97.08383986652032
118100,97.08383986652032
118200,97.08383986652032
118300,97.08383986652032
118400,97.08383986652032
118500,97.08383986652032
118600,97.08438242064373
118700,97.08438242064373
118800,97.08438242064373
118900,97.1161698725682
119000,97.1161698725682
119100,97.1161698725682
119200,97.1161698725682
119300,97.1161698725682
119400,97.1161698725682
119500,97.1161698725682
119600,97.1161698725682
119700,97.1161698725682
119800,97.1161698725682
119900,97.1161698725682
120000,97.1161698725682
120100,97.1161698725682
120200,97.1161698725682
120300,97.1161698725682
120400,97.11794165142246
120500,97.11794165142246
120600,97.11794165142246
120700,97.13512234921009
120800,97.13512234921009
120900,97.15845321951956
121000,97.15845321951956
121100,97.15845321951956
121200,97.15845321951956
121300,97.19742268955666
121400,97.19742268955666
121500,97.19742268955666
121600,97.24251946194258
121700,97.24251946194258
121800,97.24251946194258
121900,97.24251946194258
122000,97.24251946194258
122100,97.24251946194258
122200,97.24251946194258
122300,97.24251946194258
122400,97.2720727073701
122500,97.2720727073701
122600,97.2720727073701
122700,97.2720727073701
122800,97.2720727073701
122900,97.28940336358694
123000,97.28940336358694
123100,97.28940336358694
123200,97.28940336358694
123300,97.29435350779775
123400,97.29435350779775
123500,97.30723898743352
123600,97.30723898743352
123700,97.30723898743352
123800,97.30723898743352
123900,97.30723898743352
124000,97.30723898743352
124100,97.30723898743352
124200,97.30723898743352
124300,97.30723898743352
124400,97.30723898743352
124500,97.30723898743352
124600,97.32901317782752
124700,97.3358881435548
124800,97.3358881435548
124900,97.3358881435548
125000,97.3358881435548
125100,97.3358881435548
125200,97.33883490279169
125300,97.33883490279169
125400,97.33883490279169
125500,97.38204326170509
125600,97.39020355789265
125700,97.39020355789265
125800,97.39020355789265
125900,97.39020355789265
126000,97.41780585877203
126100,97.41780585877203
126200,97.41780585877203
126300,97.41780585877203
126400,97.41780585877203
126500,97.41780585877203
126600,97.43125594306687
126700,97.43125594306687
126800,97.43125594306687
126900,97.43125594306687
