Time(Iteration),LinearUCBBandit
0,0.3584583908526534
100,15.062304393582455
200,16.70979988089676
300,17.687669276842012
400,18.412219548023476
500,18.88451937541941
600,19.264888440181828
700,19.66447293960514
800,19.95169855871116
900,20.324967816829677
1000,20.48313833049092
1100,20.73838690858363
1200,20.82256732402311
1300,21.028868682576764
1400,21.1026251575341
1500,21.153855771669406
1600,21.287892896439693
1700,21.401289178878802
1800,21.572611838370968
1900,21.60971879821826
2000,21.813625839812453
2100,21.837487260581508
2200,21.84145750960814
2300,21.8672617112753
2400,21.959269657867022
2500,21.959474964176273
2600,21.9722384612454
2700,21.98261483568951
2800,21.98400798564513
2900,21.98547445928262
3000,21.986940932920113
3100,21.99309046097766
3200,21.99309046097766
3300,21.99309046097766
3400,21.99309046097766
3500,21.99310512571403
3600,22.02311059780631
3700,22.028901051304167
3800,22.063474803340274
3900,22.10443365301633
4000,22.16202670281087
4100,22.184820935535964
4200,22.18483560027234
4300,22.184996912372462
4400,22.22085452248043
4500,22.222320996117922
4600,22.223932818942174
4700,22.26946057548225
4800,22.294882208873364
4900,22.309218870778125
5000,22.370538889583532
5100,22.370538889583532
5200,22.4059393407135
5300,22.406129982286373
5400,22.409981977343016
5500,22.424159267676067
5600,22.434631572414226
5700,22.463041367519857
5800,22.463363991720104
5900,22.46579574160436
6000,22.535851797145078
6100,22.54039704622806
6200,22.582186301295042
6300,22.582816884959165
6400,22.585642348469563
6500,22.585642348469563
6600,22.59532647890557
6700,22.63648403325859
6800,22.63709995218634
6900,22.637187940604587
7000,22.63960897321359
7100,22.64050352213246
7200,22.641911336824453
7300,22.642189966815575
7400,22.64309788229383
7500,22.681900259594748
7600,22.684274648710495
7700,22.691188615217513
7800,22.696744432933375
7900,22.730536746918506
8000,22.730800712173256
8100,22.731460625310127
8200,22.74114475574613
8300,22.742141957819626
8400,22.74277254148375
8500,22.76160978059793
8600,22.763076254235422
8700,22.767812144891277
8800,22.76987857454315
8900,22.77590236564602
9000,22.787602367693477
9100,22.78906884133097
9200,22.80344416122435
9300,22.843915837408723
9400,22.845382311046215
9500,22.846848784683708
9600,22.8483152583212
9700,22.87904362721723
9800,22.887773198681725
9900,22.889239672319217
10000,22.928440600031248
10100,22.92990707366874
10200,22.931373547306233
10300,22.94197257320215
10400,22.946162793274404
10500,22.94724798376615
10600,22.951802225893793
10700,22.95219817377592
10800,22.952330156403292
10900,22.952330156403292
11000,22.957130528714345
11100,22.957130528714345
11200,22.957130528714345
11300,22.957130528714345
11400,22.957130528714345
11500,22.95858103943847
11600,22.961863344032473
11700,22.96319783504259
11800,22.963212499778965
11900,22.98500247125706
12000,22.98742350386606
12100,23.030396889175595
12200,23.030660854430344
12300,23.044804669015384
12400,23.050252161884906
12500,23.063870894058716
12600,23.07785277569411
12700,23.078760691172366
12800,23.078760691172366
12900,23.095204974783577
13000,23.156632969413163
13100,23.157540884891418
13200,23.157540884891418
13300,23.157540884891418
13400,23.159961917500418
13500,23.159961917500418
13600,23.159961917500418
13700,23.159961917500418
13800,23.159961917500418
13900,23.159961917500418
14000,23.159961917500418
14100,23.16238295010942
14200,23.16904084628393
14300,23.169172828911307
14400,23.23285566050966
14500,23.23285566050966
14600,23.23285566050966
14700,23.23285566050966
14800,23.23285566050966
14900,23.23285566050966
15000,23.243750646248706
15100,23.243750646248706
15200,23.24465856172696
15300,23.244849203299836
15400,23.246242353255454
15500,23.247708826892946
15600,23.24917530053044
15700,23.25064177416793
15800,23.251125710468305
15900,23.251125710468305
16000,23.251155039941054
16100,23.251301687304803
16200,23.251331016777552
16300,23.252284224641922
16400,23.267125708405175
16500,23.393303928184633
16600,23.394446479444888
16700,23.39553166993663
16800,23.396998143574123
16900,23.398464617211616
17000,23.39993109084911
17100,23.401236252386475
17200,23.40267339655122
17300,23.40413987018871
17400,23.405606343826204
17500,23.407072817463696
17600,23.439703838254513
17700,23.441170311892005
17800,23.442636785529498
17900,23.44410325916699
18000,23.444704513358364
18100,23.446170986995856
18200,23.44763746063335
18300,23.44910393427084
18400,23.46338302960653
18500,23.46741501291639
18600,23.46833889130801
18700,23.469805364945504
18800,23.471271838582997
18900,23.471389156473997
19000,23.471389156473997
19100,23.471389156473997
19200,23.471389156473997
19300,23.471389156473997
19400,23.471389156473997
19500,23.47194641645624
19600,23.47194641645624
19700,23.47194641645624
19800,23.47194641645624
19900,23.47194641645624
20000,23.47194641645624
20100,23.47313426010261
20200,23.474043473757856
20300,23.474879363731226
20400,23.475319305822474
20500,23.476727120514468
20600,23.47819359415196
20700,23.479660067789453
20800,23.482257077234955
20900,23.482257077234955
21000,23.482257077234955
21100,23.482257077234955
21200,23.482257077234955
21300,23.482257077234955
21400,23.482257077234955
21500,23.482257077234955
21600,23.482257077234955
21700,23.482682354589826
21800,23.48414882822732
21900,23.48561530186481
22000,23.487081775502304
22100,23.488548249139797
22200,23.49001472277729
22300,23.490894606959785
22400,23.491495861151158
22500,23.492742363743027
22600,23.49420883738052
22700,23.49567531101801
22800,23.497141784655504
22900,23.498608258292997
23000,23.50007473193049
23100,23.50154120556798
23200,23.503007679205474
23300,23.504474152842967
23400,23.50594062648046
23500,23.507407100117952
23600,23.508873573755444
23700,23.510340047392937
23800,23.51180652103043
23900,23.513272994667922
24000,23.514739468305415
24100,23.515340722496784
24200,23.515340722496784
24300,23.515340722496784
24400,23.515340722496784
24500,23.524473191996144
24600,23.52497179303289
24700,23.526438266670382
24800,23.52711284454363
24900,23.53672825390211
25000,23.53672825390211
25100,23.53672825390211
25200,23.53672825390211
25300,23.53672825390211
25400,23.53672825390211
25500,23.53672825390211
25600,23.53697755442048
25700,23.53697755442048
25800,23.53697755442048
25900,23.56096809307553
26000,23.56096809307553
26100,23.56096809307553
26200,23.56096809307553
26300,23.56096809307553
26400,23.56096809307553
26500,23.57296902385316
26600,23.57296902385316
26700,23.57296902385316
26800,23.575369210008688
26900,23.575369210008688
27000,23.575369210008688
27100,23.575369210008688
27200,23.575369210008688
27300,23.575369210008688
27400,23.575369210008688
27500,23.575369210008688
27600,23.575369210008688
27700,23.575369210008688
27800,23.575369210008688
27900,23.575369210008688
28000,23.575369210008688
28100,23.575369210008688
28200,23.575369210008688
28300,23.575413204217814
28400,23.575530522108814
28500,23.575530522108814
28600,23.575530522108814
28700,23.576366412082184
28800,23.577832885719676
28900,23.57929935935717
29000,23.580091255121413
29100,23.580091255121413
29200,23.580575191421786
29300,23.58183635875003
29400,23.601862624662587
29500,23.603138456727205
29600,23.603138456727205
29700,23.603138456727205
29800,23.603138456727205
29900,23.603285104090954
30000,23.603285104090954
30100,23.603285104090954
30200,23.60332909830008
30300,23.603373092509205
30400,23.606615350355202
30500,23.608023165047193
30600,23.612979026748675
30700,23.6131403388488
30800,23.6131403388488
30900,23.6131403388488
31000,23.6131403388488
31100,23.6131403388488
31200,23.6131403388488
31300,23.6131403388488
31400,23.6131403388488
31500,23.6131403388488
31600,23.6131403388488
31700,23.6131403388488
31800,23.6131403388488
31900,23.6131403388488
32000,23.6131403388488
32100,23.6131403388488
32200,23.6131403388488
32300,23.6131403388488
32400,23.6131403388488
32500,23.6131403388488
32600,23.6131403388488
32700,23.6131403388488
32800,23.6131403388488
32900,23.6131403388488
33000,23.6131403388488
