Time(Iteration),GeneralizedLinearBanditTheta
16400,0.9708965526359246
16500,0.9709010515971137
16600,0.9708282802340141
16700,0.9707791488690664
16800,0.9707967681124284
16900,0.9708419011882607
17000,0.9708321359933251
17100,0.9707990934154067
17200,0.9708343925720214
17300,0.9707702837307662
17400,0.9707192975294661
17500,0.970699599375922
17600,0.9708662602215403
17700,0.9710218441525559
17800,0.9710597745521244
17900,0.9708934246906933
18000,0.9710006235501055
18100,0.9708821030790113
18200,0.9708779924392257
18300,0.9709243127336379
18400,0.9710449474483953
18500,0.9710126662583878
18600,0.9709954636438546
18700,0.97101572552389
18800,0.9710185309791797
18900,0.9710774494126188
19000,0.9711388722689561
19100,0.9711339418178792
19200,0.9712769067050342
19300,0.971267977314404
19400,0.9712917419875928
19500,0.9712790879606563
19600,0.9714434977235056
19700,0.9715267867583843
19800,0.9714056567801739
19900,0.9714356276303151
20000,0.9714420503762558
20100,0.9713958186150631
20200,0.9715249164851599
20300,0.9715992403082995
20400,0.9715807149977639
20500,0.9714240798335245
20600,0.9715086489625282
20700,0.9715552834698953
20800,0.9715325992906596
20900,0.9715814560070888
21000,0.9715069192181067
21100,0.9715495090343363
21200,0.9715862123510506
21300,0.9716440964493183
21400,0.9716487774378422
21500,0.9716637085269806
21600,0.9716835502691508
21700,0.9716534770781113
21800,0.971517843594507
21900,0.9715107682171669
22000,0.9714954543850182
22100,0.9714614551563534
22200,0.9713815488123905
22300,0.9712935349943335
22400,0.9712269306592631
22500,0.9711939055605846
22600,0.9711872735560009
22700,0.9711803910440121
22800,0.9712113978087459
22900,0.9712755687702064
23000,0.9713646328229583
23100,0.9713507403369288
23200,0.9712779323512729
23300,0.9713189176185641
23400,0.9713082497057819
23500,0.9712570022613474
23600,0.9713019849247042
23700,0.9712708660495866
23800,0.9711948511689229
23900,0.971245980175306
24000,0.9713005532788207
24100,0.971207210095862
24200,0.9712545776809908
24300,0.9712618524684735
24400,0.9712137570145085
24500,0.9711809610294994
24600,0.9711965281716817
24700,0.9711540018301706
24800,0.9712158621402078
24900,0.9711822671794076
25000,0.9711769296861217
25100,0.9710866730748092
25200,0.9710868389912148
25300,0.9710953483587048
25400,0.9710652928675507
25500,0.971005911122444
25600,0.9709312486304297
25700,0.9709084252648971
25800,0.9708869494136392
25900,0.9708660201462258
26000,0.9708852052778191
26100,0.9708484374455354
26200,0.9708300430282577
26300,0.9708079509425188
26400,0.9709213831218848
26500,0.9708853201733602
26600,0.970836282638413
26700,0.9707946589499862
26800,0.9707110579487634
26900,0.9706487893097183
27000,0.970625863833857
27100,0.9705935701843595
27200,0.9705566781536957
27300,0.9705864603788482
27400,0.9705921635477545
27500,0.9706604598618794
27600,0.9706756319811338
27700,0.97072029881099
27800,0.9706932808203691
27900,0.9706725989598711
28000,0.9706467644971765
28100,0.9706097063087687
28200,0.9706040156748269
28300,0.9706230420198269
28400,0.9705903031489791
28500,0.9706143073115848
28600,0.9705611075917634
28700,0.9705772575192396
28800,0.9706098192777924
28900,0.970675190146755
29000,0.9706960763853111
29100,0.9707206683763256
29200,0.9707344459872376
29300,0.9707087620445684
29400,0.9706474782940205
29500,0.970631265938468
29600,0.9706475405105082
29700,0.9706089160459683
29800,0.9706004259981832
29900,0.9705961607409282
30000,0.9706106558067569
30100,0.9706191942555554
30200,0.9705879136883357
30300,0.9705633695820259
30400,0.9705845885689749
30500,0.9706336744957822
30600,0.9706600788804531
30700,0.9706880972033203
30800,0.9706240071828945
30900,0.9705923034424249
31000,0.9705561819384989
31100,0.9705935979808566
31200,0.9705932878199413
31300,0.9706020162008061
31400,0.9705562956558549
31500,0.9706119481041698
31600,0.970655126849938
31700,0.9706610567389926
31800,0.9706852073130005
31900,0.9706822687126972
32000,0.9707296662433151
32100,0.9707241668706288
32200,0.9706927220012895
32300,0.9707215049107587
32400,0.9706901385009761
32500,0.9707353482980265
32600,0.9707324422828568
32700,0.9707456736633695
32800,0.9707749460944111
32900,0.9707643337656682
33000,0.9707566912354182
33100,0.9708358753456183
33200,0.9708047394807334
33300,0.9708075749143937
33400,0.9708583862383213
33500,0.9708186705781369
33600,0.9707908997072396
33700,0.9708388633459872
33800,0.9708863039943454
33900,0.9708546757090382
34000,0.9708598257443025
34100,0.9708692013482741
34200,0.9708142271891689
34300,0.9708474601373236
34400,0.9708307402333967
34500,0.970773898294485
34600,0.9707554137244185
34700,0.9707980200519772
34800,0.9707584851942579
34900,0.9707407948469499
35000,0.9707488355098592
35100,0.9707251491888791
35200,0.9706704772484926
35300,0.9706983472178387
35400,0.9707290195960331
35500,0.9707669749814769
35600,0.970800044510274
35700,0.9707798420265087
35800,0.9708066448155943
35900,0.9707882864243244
36000,0.9708080700144324
36100,0.9708054139899212
36200,0.9708410880453574
36300,0.9708828880800342
36400,0.9708791624529333
36500,0.9708735472076337
36600,0.9708409057469286
36700,0.9708700607266575
36800,0.9709112796872766
36900,0.9708732503108305
37000,0.9708966133111188
37100,0.9708603477882833
37200,0.970819498212928
37300,0.9707952745587163
37400,0.9707640574628756
37500,0.9707741444031214
37600,0.9708102579809331
37700,0.9708091913813564
37800,0.9707879834216936
37900,0.9707251755489722
38000,0.9707322861921404
38100,0.9707231109262432
38200,0.9707560748401646
38300,0.9708051046276026
38400,0.9708263160680162
38500,0.9708310683718266
38600,0.9708373091630781
38700,0.97083761328868
38800,0.9708315484201787
38900,0.9708291368538269
39000,0.9708436771359065
39100,0.9708441260818805
39200,0.9708484655263326
39300,0.9708319304397787
39400,0.9708678847931835
39500,0.9708514426106104
39600,0.9708400966368362
39700,0.9708311915664687
39800,0.9707950204481468
39900,0.9708208819377722
40000,0.9707808889005151
40100,0.9707461610287048
40200,0.970767076487377
40300,0.9707895725209745
40400,0.9707676021003717
40500,0.9707678234640902
40600,0.9707805298155728
40700,0.9707552314707568
40800,0.9708037151728958
40900,0.9708512216509074
41000,0.9708361961971622
41100,0.970787788947568
41200,0.970807001970347
41300,0.970836804838101
41400,0.9708009851177197
41500,0.9707984428858758
41600,0.9707242552342062
41700,0.9707734467728544
41800,0.9707917795327814
41900,0.9708248550697698
42000,0.9707989694161332
42100,0.9707891654145507
42200,0.970817165006714
42300,0.9708406201750133
42400,0.9708018592324633
42500,0.9708310873985321
42600,0.9708183490533855
42700,0.970846748072768
42800,0.9708606419410823
42900,0.9708365426345494
43000,0.9708146943579186
43100,0.9708064239918694
43200,0.9708702044822406
43300,0.9708491324950972
43400,0.9708516442258942
43500,0.9708709691521673
43600,0.9708364105610338
43700,0.9708705008883785
43800,0.9709346004021342
43900,0.9709181202906386
44000,0.9709647482558024
44100,0.9709796206488118
44200,0.9709161244387083
44300,0.9709271029959062
44400,0.9709241066960222
44500,0.9709411725257974
44600,0.9709549235879221
44700,0.9709733210129132
44800,0.9709549183582512
44900,0.9709615696297778
45000,0.9709514031283616
45100,0.9709263461219377
45200,0.9709381096089886
45300,0.9709165343173073
45400,0.9708831092433678
45500,0.9708628071897243
45600,0.9708615936588052
45700,0.97087347129817
45800,0.9708613569333935
45900,0.9708665276799259
46000,0.9708779430401953
46100,0.9708601548886975
46200,0.9708546680441694
46300,0.9708410040959862
46400,0.970879776760863
46500,0.9708929962191254
46600,0.9708797375604628
46700,0.9709143247685603
46800,0.9708961898730111
46900,0.9708861798658308
47000,0.9708810611626919
47100,0.9708431892098405
47200,0.9708291732971667
47300,0.9707919608493775
47400,0.9707946554781242
47500,0.9707592194186215
47600,0.9707702421306038
47700,0.9707644826050597
47800,0.97073273106438
47900,0.9707213550012967
48000,0.9707582748927237
48100,0.9707313853726406
48200,0.9707281906751787
48300,0.970726356015191
48400,0.9707504387863055
48500,0.970787744144863
48600,0.9708268618818868
48700,0.9708023446669884
48800,0.9707657724586989
48900,0.9707844005051868
49000,0.970793279923706
49100,0.9708302543070214
49200,0.9708356690352098
49300,0.9708425826355791
49400,0.9708464252016353
49500,0.9708202996452817
49600,0.9707941568979074
49700,0.9708001142006404
49800,0.9707819279529868
49900,0.9707312675161516
50000,0.9707351569019126
50100,0.9707543731043243
50200,0.9707662862804401
50300,0.9707381957777896
50400,0.9707397088806735
50500,0.9707484293615695
50600,0.9707701987283073
50700,0.9707676689772186
50800,0.9707445455840281
50900,0.9707760395719716
51000,0.9707950698623693
51100,0.9707863052488725
51200,0.9708029244473526
51300,0.9708213292810834
51400,0.9708324633532269
51500,0.9708349201207536
51600,0.9708208726960903
51700,0.9708183564594293
51800,0.9707946781586871
51900,0.970802815859334
52000,0.970827754079869
52100,0.9708385748381735
52200,0.9708498335947983
52300,0.9708300994626049
52400,0.9708592124466351
52500,0.9708636074333586
52600,0.9708526561617561
52700,0.9708312418909566
52800,0.9708087078357295
52900,0.9707804811217736
53000,0.9707761452246603
53100,0.9707532369106188
53200,0.9707305293732414
53300,0.9707650198034653
53400,0.970773282829876
53500,0.9707875124691482
53600,0.9707913878455943
53700,0.9707912192609912
53800,0.9707703630425033
53900,0.97075659956308
54000,0.9707482639285445
54100,0.9707455175478975
54200,0.9707468297621318
54300,0.9707879811003519
54400,0.9707836775157143
54500,0.9708323768382698
54600,0.9708496370852913
54700,0.9708209732740498
54800,0.9708392508017827
54900,0.9708431256476693
55000,0.9708462591922933
55100,0.9708950621684138
55200,0.970894038615663
55300,0.9708803504703853
55400,0.9709168005077494
55500,0.9709062001560287
55600,0.9709038234869387
55700,0.9708978927677794
55800,0.9708965206406273
55900,0.9708756425116389
56000,0.9708778495277628
56100,0.9708861425415629
56200,0.9708834292217983
56300,0.9708823869154897
56400,0.9708903501639679
56500,0.9708911659580712
56600,0.9708962452587636
56700,0.9708906600788725
56800,0.9708881687686579
56900,0.9708774957413935
57000,0.970881084158035
57100,0.9708545213591657
57200,0.9708773816023377
57300,0.970875747572235
57400,0.9708594922746674
57500,0.9708625890594096
57600,0.9709105149977596
57700,0.9709173711894886
57800,0.9709073492118284
57900,0.9708681384316046
58000,0.9708635613797092
58100,0.9708536062446574
58200,0.9709013568674598
58300,0.9708593656323445
58400,0.9708418756737341
58500,0.9708269930057523
58600,0.9708082720407031
58700,0.9708080101042654
58800,0.9708265729113874
58900,0.9707903298236615
59000,0.9707811091348825
59100,0.9708147893521957
59200,0.9708217701753747
59300,0.9708126649021829
59400,0.9708262066850939
59500,0.9708314925941848
59600,0.9708538872521311
59700,0.9708408049593806
59800,0.9708088475152689
59900,0.9707830718058904
60000,0.9708119810242917
60100,0.9708241508772499
60200,0.9708355953929967
60300,0.9708263591290278
60400,0.9708406556669174
60500,0.9708347851040058
60600,0.9708124654614828
60700,0.9708066872333958
60800,0.9708186778469228
60900,0.9708178832247395
61000,0.9708160778614288
61100,0.9707963310616977
61200,0.9708061640366384
61300,0.9708139524039533
61400,0.9708103070525945
61500,0.9707841244681857
61600,0.970778885431314
61700,0.9708273944909195
61800,0.9708333066976435
61900,0.9708200190991632
62000,0.9708405365002031
62100,0.9708402630069248
62200,0.9708246053133607
62300,0.9708517536819086
62400,0.9708226276861278
62500,0.9708381296139417
62600,0.9708659862720627
62700,0.9708513392451635
62800,0.9708434410367524
62900,0.9708460938088319
63000,0.9708389684830594
63100,0.9708279149886249
63200,0.9707939158941852
63300,0.9707870802105851
63400,0.9707688777936545
63500,0.9707640070073669
63600,0.9707885806645219
63700,0.9707899852901131
63800,0.9708074114714682
63900,0.9708062212118591
64000,0.9708054915507868
64100,0.970839445592391
64200,0.9708267994263181
64300,0.9708251879197245
64400,0.9708167687294538
64500,0.970828850220261
64600,0.9708340732535546
64700,0.9708478417837121
64800,0.9708357912921292
64900,0.9708602497559964
65000,0.970820053703811
65100,0.9708200336352586
65200,0.9708085548803751
65300,0.9707947673854113
65400,0.9707998909257525
65500,0.9707824902297452
65600,0.9707786581496878
65700,0.9707791991378094
65800,0.9707924764120117
65900,0.9707937942222522
66000,0.970810047436361
66100,0.9708190871835802
66200,0.9707903192721142
66300,0.9708024814759643
66400,0.9708361737982001
66500,0.970805900437243
66600,0.9708183817909266
66700,0.9708224899076624
66800,0.9708351407513722
66900,0.9708355773958607
67000,0.9708158051147763
67100,0.970855930473409
67200,0.9708580925074433
67300,0.9708619169834398
67400,0.9708508496320805
67500,0.9708493967460046
67600,0.9708682958259652
67700,0.9708687226203189
67800,0.9708674125371817
67900,0.970859783379985
68000,0.9708387842257862
68100,0.9707996659814124
68200,0.9708054575138283
68300,0.9708031782279489
68400,0.9708177750236023
68500,0.9708380921936485
68600,0.9708443445156446
68700,0.9708430860774003
68800,0.9708422600014078
68900,0.9708191028698676
69000,0.9708190349390001
69100,0.9708213376231946
69200,0.9707990970076773
69300,0.9708078371530269
69400,0.9707731164158483
69500,0.9707580323943923
69600,0.9707770849629027
69700,0.9707933013758676
69800,0.9707768912032154
69900,0.9707665639579508
70000,0.9707582934060914
70100,0.970802771574216
70200,0.9708036587323147
70300,0.9707867952385882
70400,0.9707728285845979
70500,0.9707548026952517
70600,0.970754325042989
70700,0.9707633225289495
70800,0.9707770771636035
70900,0.9707990834800457
71000,0.9708037428540033
71100,0.9707900660378066
71200,0.9708029616628393
71300,0.9708380251811362
71400,0.9708405973367752
71500,0.9708459070178991
71600,0.9708445576947897
71700,0.970842512794432
71800,0.9708353409893615
71900,0.9708731916788891
72000,0.9708496759267341
72100,0.9708521194086736
72200,0.970872501496031
72300,0.970851487256622
72400,0.9708651590670833
72500,0.9708594569421114
72600,0.9708503888525852
72700,0.9708510079436717
72800,0.9708459890071891
72900,0.9708382468577976
73000,0.9708369013358927
73100,0.9708508789844045
73200,0.9708849291560939
73300,0.9708568991525188
73400,0.9708502026812573
73500,0.9708392058685303
73600,0.9708361314628886
73700,0.9708309582929736
73800,0.9708282347118444
73900,0.9708303798080935
74000,0.9708391157059182
74100,0.9708598806919811
74200,0.97084401198515
74300,0.9708464938155247
74400,0.9708351782094873
74500,0.9708561109915003
74600,0.9708589227102798
74700,0.9708897832090209
74800,0.9708772371586006
74900,0.9708587328196939
75000,0.9708585790448023
75100,0.9708724370551481
75200,0.9708739544530752
75300,0.9708768442449252
75400,0.9708707717726532
75500,0.9708863436524136
75600,0.9708653281951829
75700,0.9708377459866613
75800,0.9708185187485043
75900,0.9708114387176068
76000,0.9708119777824441
76100,0.9708163724388342
76200,0.97082606372289
76300,0.9708074225466795
76400,0.9707587841497499
76500,0.9707513423009899
76600,0.9707456812814798
76700,0.970723370417279
76800,0.970723449799958
76900,0.9707263773916406
77000,0.9707515677825379
77100,0.9707515238116631
77200,0.9707449621742456
77300,0.9707393013762919
77400,0.9707104540784787
77500,0.9707099998515302
77600,0.970703951104082
77700,0.9706996652362838
77800,0.97071297187151
77900,0.9707096641173232
78000,0.9707116124662623
78100,0.9707076246145785
78200,0.9707031941602248
78300,0.9706723088311404
78400,0.9706852713877382
78500,0.9706793946778252
78600,0.9706866543719714
78700,0.9706936531122018
78800,0.970677476079743
78900,0.9706748489503454
79000,0.9706786295576737
79100,0.9706969873398966
79200,0.9707034938177405
79300,0.970706072297317
79400,0.970696186381945
79500,0.9707114116751068
79600,0.9706977422777296
79700,0.9707097004986464
79800,0.970725946724294
79900,0.9707256188492167
80000,0.9707345098917532
80100,0.9707433045934218
80200,0.9707488248237424
80300,0.9707570905344026
80400,0.970770811261309
80500,0.970765126655824
80600,0.9707334038019777
80700,0.9707347566508133
80800,0.9707375083120027
80900,0.9707538808452656
81000,0.9707627179663489
81100,0.9707542562104703
81200,0.9707465462088413
81300,0.9707320403632413
81400,0.9707358783793805
81500,0.9707237545240854
81600,0.970715082271445
81700,0.9706888241575331
81800,0.9706798184130291
81900,0.9706682793866866
82000,0.9706686473562252
82100,0.9706558057141039
82200,0.9706541136481055
82300,0.9706470465026215
82400,0.9706581717375578
82500,0.970671616772066
82600,0.970636651111243
82700,0.970653194816677
82800,0.9706476597447447
82900,0.970633017861843
83000,0.9706315493989088
83100,0.9706238451391067
83200,0.9706444142884141
83300,0.9706460381048488
83400,0.970651421566145
83500,0.9706520060685584
83600,0.9706454539031961
83700,0.970627520861614
83800,0.9706331779439044
83900,0.9706471082365032
84000,0.9706155332975946
84100,0.9706059525031308
84200,0.9706048950797477
84300,0.9706280251597119
84400,0.970617079132062
84500,0.9706000013199454
84600,0.970622102971823
84700,0.9706415467610554
84800,0.9706359459605143
84900,0.9706292330910291
85000,0.9706352858495858
85100,0.9706058553900169
85200,0.9706113820814177
85300,0.9706132871208822
85400,0.9706098009199773
85500,0.9706133056290296
85600,0.9706096443639177
85700,0.9706061695176625
85800,0.9705992057807451
85900,0.9705954919170535
86000,0.9705973073161793
86100,0.9706104991851946
86200,0.9706010321214424
86300,0.9706269811442224
86400,0.9706170532538122
86500,0.9706261560751763
86600,0.9706179400127992
86700,0.9706325362513629
86800,0.9706303963249429
86900,0.9706310034412413
87000,0.9706379304793288
87100,0.970658711262834
87200,0.9706643875914136
87300,0.9706742628383639
87400,0.9706662088001377
87500,0.9706695448961963
87600,0.970663824281943
87700,0.9706860345729069
87800,0.9707034809523538
87900,0.9707155432031422
88000,0.9707148290500598
88100,0.9707182341237317
88200,0.9707207695259562
88300,0.9707301577392762
88400,0.9707216428366197
88500,0.9706938127754967
88600,0.970654554602714
88700,0.9706386733790978
88800,0.9706414541441465
88900,0.970640288070323
89000,0.9706522095966399
89100,0.9706387905607631
89200,0.9706567489344403
89300,0.9706413760537697
89400,0.970651351212996
89500,0.9706545789222274
89600,0.9706578527673079
89700,0.9706423962496464
89800,0.970654396587471
89900,0.9706553423904211
90000,0.9706506107726762
90100,0.9706591459113543
90200,0.9706558206144186
90300,0.9706691693218913
90400,0.9706512333533717
90500,0.9706719263943226
90600,0.9706878415265073
90700,0.9706960403488727
90800,0.970696620331822
90900,0.9707016390326146
91000,0.9707160798715581
91100,0.9706975862293546
91200,0.9707112590568311
91300,0.9707053456509185
91400,0.9707205698959696
91500,0.9706992706360003
91600,0.9707084284330627
91700,0.9707011122607028
91800,0.9706827702403482
91900,0.9706796367080409
92000,0.9706720047084076
92100,0.9706689661011761
92200,0.9706759600382581
92300,0.9706716482632757
92400,0.9706870975295396
92500,0.9706926104279676
92600,0.9707287458773124
92700,0.9707268702978068
92800,0.970721849504697
92900,0.9707297334532401
93000,0.9707466455124185
93100,0.9707585430633129
93200,0.9707422196631874
93300,0.9707292455539575
93400,0.9707314249450582
93500,0.970710936249233
93600,0.9707078725481532
93700,0.970713102728511
93800,0.9706854445979604
93900,0.9707010575199982
94000,0.97070110989666
94100,0.9706979364768886
94200,0.9706862461948023
94300,0.9707061130238841
94400,0.9707033842152232
94500,0.9706916910666538
94600,0.970699358318311
94700,0.9707002208493295
94800,0.9706862354962119
94900,0.9706823563020837
95000,0.9706958701992544
95100,0.9706664230280152
95200,0.9706722486017579
95300,0.9706769053193025
95400,0.9706805973773939
95500,0.9706821942299351
95600,0.9706680178678265
95700,0.9706568357352632
95800,0.9706352384605911
95900,0.9706312590876681
96000,0.9706292381876619
96100,0.9706294797456245
96200,0.9706187354639836
96300,0.9706126636215723
96400,0.9706089059334442
96500,0.970598495468581
96600,0.9705879227791243
96700,0.9705923849962685
96800,0.9705729279445359
96900,0.9705798970003838
97000,0.9705632420673218
97100,0.9705834622457867
97200,0.9705863273819292
97300,0.9705813826274132
97400,0.9705701938472509
97500,0.97057451356428
97600,0.9705583387626021
97700,0.9705556443430396
97800,0.9705493798778448
97900,0.9705454851219404
98000,0.9705295210170239
98100,0.9705182959312426
98200,0.9705210980080199
98300,0.9705275885456863
98400,0.9705373281364773
98500,0.9705519598911561
98600,0.9705339317954703
98700,0.9705331530360111
98800,0.9705320924519919
98900,0.9705491607717857
99000,0.9705216952261283
99100,0.9705206052317716
99200,0.970541469714955
99300,0.970544516744631
99400,0.9705532973046779
99500,0.9705533311267228
99600,0.9705434054149176
99700,0.9705480785768806
99800,0.9705499207174204
99900,0.9705481223460255
100000,0.9705402801665363
100100,0.9705605785995826
100200,0.9705553157935867
100300,0.970537978236575
100400,0.9705442574478559
100500,0.9705521856479947
100600,0.9705417159954643
100700,0.9705418411067954
100800,0.9705338125940812
100900,0.9705170003060719
101000,0.9704908226123738
101100,0.9704684518205424
101200,0.9704662286798135
101300,0.9704540341680573
101400,0.9704642271870434
101500,0.970466508396146
101600,0.9704659264699697
101700,0.9704691645834241
101800,0.9704569765536029
101900,0.970462621960108
102000,0.970448484778285
102100,0.9704454113212782
102200,0.970429674216672
102300,0.9704568647116014
102400,0.9704672211140032
102500,0.9704837030873282
102600,0.970487973641027
102700,0.9704927798703752
102800,0.9705178517850547
102900,0.970492080465343
103000,0.9704970606002317
103100,0.9704887635020268
103200,0.9704831271597485
103300,0.9704967184078617
103400,0.9705093262503042
103500,0.9705053307968401
103600,0.9705134511531615
103700,0.97051611221366
103800,0.9705084877480988
103900,0.9705251947946983
104000,0.9705235045722114
104100,0.9705430111428335
104200,0.9705411107158104
104300,0.9705537376100992
104400,0.9705408986650603
104500,0.9705296044659919
104600,0.9705604888371063
104700,0.9705701911779823
104800,0.9705837946619639
104900,0.9705818630422234
105000,0.9705837739438008
105100,0.9705915129755021
105200,0.9705850371066326
105300,0.9705886401440601
105400,0.9705592750915525
105500,0.9705532117957322
105600,0.9705527909329879
105700,0.9705632799172145
105800,0.9705848015120999
105900,0.9705866355664122
106000,0.9705931045887175
106100,0.9705702920655197
106200,0.9705621649872572
106300,0.9705765948519366
106400,0.9705693952137618
106500,0.9705662169542004
106600,0.9705537682737468
106700,0.970543844588368
106800,0.9705512661388923
106900,0.9705528484383509
107000,0.9705510585372654
107100,0.9705535348723995
107200,0.9705497141113298
107300,0.970555048070695
107400,0.9705636708065812
107500,0.970574144960654
107600,0.9705664582415146
107700,0.9705669664425848
107800,0.9705795809280607
107900,0.9705707423115648
108000,0.9705784249635455
108100,0.9705817734999261
108200,0.9705725073451289
108300,0.9705644510096466
108400,0.9705516972456488
108500,0.9705653985572168
108600,0.9705601889841017
108700,0.9705516063133901
108800,0.9705396542496476
108900,0.9705548500446394
109000,0.9705692423382395
109100,0.9705499631150228
109200,0.9705384111729456
109300,0.9705316002747869
109400,0.9705419995508162
109500,0.9705697485324393
109600,0.9705778825456608
109700,0.9705972078284641
109800,0.9705993584777577
109900,0.970592934623413
110000,0.9705906626261565
110100,0.9705767340937104
110200,0.9705739909459978
110300,0.970578245735083
110400,0.9705868116895082
110500,0.970592353603496
110600,0.9706132323377579
110700,0.970634257920954
110800,0.9706343440667304
110900,0.9706328543900108
111000,0.9706467281409432
111100,0.9706270954719972
111200,0.9706215095780163
111300,0.9706080349140356
111400,0.9706104337962531
111500,0.9706057687130578
111600,0.9705950478337512
111700,0.9706024427704856
111800,0.9705975195757537
111900,0.9706037651113256
112000,0.9705867316500679
112100,0.9705892100492128
112200,0.9705881047527327
112300,0.9705826290481261
112400,0.9705755406446874
112500,0.9705996163613353
112600,0.9705880693842429
112700,0.970605261704152
112800,0.9706051398609297
112900,0.9705994763010022
113000,0.9705942061986053
113100,0.9705931013433151
113200,0.9705956667708728
113300,0.9706050813000747
113400,0.9706007911542323
113500,0.9706010469623099
113600,0.9705987531971454
113700,0.9705808582443742
113800,0.9705750251672514
113900,0.9705838739635331
114000,0.9705877624336268
114100,0.970593286666286
114200,0.9705912132300568
114300,0.9705925036141823
114400,0.9705977146380386
114500,0.9705961903437943
114600,0.9705855238067864
114700,0.9705831961003419
114800,0.9705981472256534
114900,0.9705816479130227
115000,0.9705744951854577
115100,0.9705688826346167
115200,0.970572111265362
115300,0.9705676828049157
115400,0.9705804580452941
115500,0.9705856660823622
115600,0.9705907422405835
115700,0.9705889282174851
115800,0.9705923240823658
115900,0.9706024060354759
116000,0.9706112623161669
116100,0.9706175379755082
116200,0.9706223134529838
116300,0.970632120721991
116400,0.9706444662843815
116500,0.9706465127851027
116600,0.9706360020519338
116700,0.9706535180951759
116800,0.9706505709237213
116900,0.9706374388896398
117000,0.9706291841738588
117100,0.9706319345963814
117200,0.9706266458637405
