Time(Iteration),LinearThompsonSamplingMAB
12500,610.1543849878224
12600,611.4207040082841
12700,613.2682697090161
12800,614.3715964065983
12900,615.7166169138757
13000,616.8501667058692
13100,617.9779755268572
13200,619.1006278439875
13300,620.2128475951696
13400,621.3880028434404
13500,622.855066272337
13600,624.4715900954757
13700,625.8751217772177
13800,626.9479487216178
13900,628.3013276022074
14000,629.2622688238787
14100,630.3108295649171
14200,631.4039572880129
14300,632.0787608791208
14400,633.2926860108024
14500,634.3185769679019
14600,635.2969592842013
14700,636.3290891199638
14800,637.5070510339971
14900,638.708709065922
15000,639.7870498170051
15100,640.840978413811
15200,642.1639322602235
15300,643.4216591922634
15400,644.6271522746506
15500,645.4216540345976
15600,646.4682385968299
15700,647.3994691227693
15800,648.6064195063146
15900,649.595488831733
16000,650.4547801292422
16100,651.1463197247898
16200,652.3059922644446
16300,653.290866935695
16400,654.1548658962158
16500,655.2086922890351
16600,656.1299925094992
16700,656.9949055013288
16800,657.9771298662466
16900,658.892610015873
17000,659.9557175264118
17100,660.9105332397701
17200,661.8076867390184
17300,662.6741111547032
17400,663.7048956799174
17500,664.5400729708911
17600,665.5656331018694
17700,666.4903268507287
17800,667.2891206777864
17900,668.2957859185306
18000,669.0896507139381
18100,669.7861223805578
18200,670.7387130272177
18300,671.6090498653896
18400,672.6291301270403
18500,673.4990837092507
18600,674.2279193273484
18700,674.8003691057645
18800,675.7471981351785
18900,676.5998256999358
19000,677.3245575131361
19100,678.0839215440592
19200,678.7155099605625
19300,679.6534113186274
19400,680.5282429479158
19500,681.2116375024623
19600,682.0560787590928
19700,682.7850847288473
19800,683.7671050266333
19900,684.6880921600899
20000,685.7596708899731
20100,686.6337129608485
20200,687.708254012512
20300,688.3430872262146
20400,689.0678455408654
20500,689.8552060590137
20600,690.5331831241717
20700,691.4582264820981
20800,692.5389341283951
20900,693.4509223884583
21000,694.4210341216984
21100,695.5419910780063
21200,696.2231842970684
21300,696.9558573798855
21400,697.8542523596108
21500,698.8165372137541
21600,699.4399386408246
21700,699.9915590593623
21800,700.8037346299283
21900,701.5184188282917
22000,702.517517895693
22100,703.1606725020868
22200,703.7541488167692
22300,704.3240942139298
22400,705.1983684386134
22500,705.7958550395704
22600,706.4620430927483
22700,707.2532059005065
22800,708.0887229651073
22900,708.6993099587165
23000,709.6685336865329
23100,710.3350307268249
23200,710.9351918223592
23300,711.6229744360794
23400,712.0975382207988
23500,712.9611022018557
23600,713.7662701296883
23700,714.4893334946094
23800,715.1340505916398
23900,715.7477638353026
24000,716.4025981885208
24100,716.9336025017539
24200,717.8004495887417
24300,718.5774356692058
24400,719.4065009515614
24500,720.0565686851252
24600,720.7486399796585
24700,721.3513289025824
24800,721.8717621376522
24900,722.4873406200152
25000,723.3284047834205
25100,723.9273774099058
25200,724.6646260242812
25300,725.2192983931034
25400,725.9339691914372
25500,726.5877094632617
25600,727.1272130464065
25700,727.6165273520057
25800,728.2964476701496
25900,728.9233642387062
26000,729.5203757519798
26100,730.0554019938569
26200,730.8241624584523
26300,731.4300888043281
26400,732.1293014795672
26500,732.910788425819
26600,733.2950390291629
26700,733.8094314505986
26800,734.5150808206851
26900,735.1704514858964
27000,735.5629824047725
27100,736.0286864364672
27200,736.8648138916581
27300,737.6136003428174
27400,738.4495080190561
27500,739.163936447329
27600,739.80184135134
27700,740.5787924503403
27800,741.1908737027504
27900,741.9060180901819
28000,742.4166108186855
28100,742.9580901913921
28200,743.7980976490169
28300,744.279223138317
28400,744.8986349960351
28500,745.5964220101857
28600,746.1542380255894
28700,746.771763753409
28800,747.2206556915547
28900,747.7765588915846
29000,748.372303802091
29100,748.951144054398
29200,749.5234276501247
29300,750.0979893675221
29400,750.6424143705727
29500,751.5178471463988
29600,752.1444978777986
29700,752.7631857082654
29800,753.2248959243841
29900,753.6483696307562
30000,754.2250201117816
30100,754.8795342190695
30200,755.5170490691578
30300,756.2402479181881
30400,756.7894636639871
30500,757.4013593189101
30600,757.9389758827062
30700,758.6397626970636
30800,758.9830490216993
30900,759.3557095028667
31000,759.7233775705565
31100,760.2680174244557
31200,760.8874683098167
31300,761.2063732663271
31400,761.7625720898164
31500,762.3135837377374
31600,762.771109426818
31700,763.2897676666901
31800,763.8971629195305
31900,764.3593630093566
32000,764.9127187609145
32100,765.4354004900886
32200,765.8510135527068
32300,766.3151788333662
32400,766.8354780355797
32500,767.3339828776805
32600,767.9526410916234
32700,768.5804563099094
32800,769.0376839745882
32900,769.4834834320196
33000,770.129321767553
33100,770.7139736841316
33200,771.1216983707179
33300,771.5560929225315
33400,772.0067807581315
33500,772.4594170137696
33600,772.912030254185
33700,773.5510014147825
33800,774.0126388397532
33900,774.4231383931899
34000,774.9130306643262
34100,775.3727312026778
34200,775.7416123802802
34300,776.1897301744867
34400,776.6507640128737
34500,777.2246553348111
34600,777.8900608401777
34700,778.1759655159269
34800,778.9668292797179
34900,779.5725710798863
35000,779.8968857027605
35100,780.2915809959303
35200,780.5870205713766
35300,780.9277824090855
35400,781.4445092332937
35500,781.9325029031122
35600,782.662777219824
35700,783.0170019999084
35800,783.5117888925662
35900,783.8604475659023
36000,784.1804499973912
36100,784.7219454486315
36200,785.2940249744955
36300,785.7251042903329
36400,786.1802222607594
36500,786.5368053421931
36600,786.882484961048
36700,787.3596837331417
36800,787.7646863560376
36900,788.3901301533476
37000,788.8379679020251
37100,789.235422505644
37200,789.7429939957224
37300,790.0055160048239
37400,790.4538385810448
37500,790.8698025832597
37600,791.115987379203
37700,791.5102894728726
37800,791.898497611541
37900,792.2151418413819
38000,792.603129632929
38100,793.1628018668105
38200,793.4385524434999
38300,793.8610601686568
38400,794.2005067285663
38500,794.6126786902864
38600,795.0683668126933
38700,795.5376712179174
38800,795.9117187623395
38900,796.3178744916488
39000,796.841578337516
39100,797.3322215261467
39200,797.7739458012561
39300,798.1347243361523
39400,798.5705049388674
39500,798.918028184141
39600,799.5255850564712
39700,800.0867164945388
39800,800.460135885431
39900,800.8433260246309
40000,801.1747742431794
40100,801.6052101307305
40200,802.1491422641443
40300,802.63732988467
40400,802.9524871286415
40500,803.5853000505083
40600,803.910635970404
40700,804.3524905219331
40800,804.6806945088097
40900,805.1603727144295
41000,805.6514914182173
41100,806.0748832537522
41200,806.5748127550354
41300,806.7962411119976
41400,807.127291267343
41500,807.3632995248145
41600,807.7620881194391
41700,808.2701512299183
41800,808.661881464293
41900,809.0826693560592
42000,809.575609967131
42100,809.8204152768529
42200,810.0947122434825
42300,810.5239039325347
42400,810.7998846984897
42500,811.1633778043613
42600,811.6769660200177
42700,812.0818498898755
42800,812.442395066786
42900,812.9311313540215
43000,813.3740023848256
43100,813.6139003440555
43200,814.0328259584186
43300,814.3452455776851
43400,814.7960808641159
43500,815.0310562100416
43600,815.4353449588295
43700,815.6495722257839
43800,816.0495491676127
43900,816.518321809622
44000,817.1219403216543
44100,817.5190006330662
44200,818.0529487454552
44300,818.4971381935858
44400,818.9038227190755
44500,819.3261434571657
44600,819.7661317535997
44700,820.2055621144298
44800,820.5316674849388
44900,820.7203067097953
45000,821.0810598846313
45100,821.4032501499339
45200,821.7005299554221
45300,822.0176914003614
45400,822.2088745703019
45500,822.619477410947
45600,823.0645024421623
45700,823.5285176919839
45800,823.9181070008428
45900,824.3481183930211
46000,824.707342939742
46100,825.2304882994104
46200,825.8060598234697
46300,826.0093182295634
46400,826.3279970963631
46500,826.8377510232574
46600,827.3125928233214
46700,827.6583861006044
46800,828.0747236488435
46900,828.5215369435789
47000,828.9303371254775
47100,829.3015249186437
47200,829.5824520316459
47300,829.8300754726217
47400,830.1763571774375
47500,830.4481777331372
47600,830.7440736282946
47700,831.283524988284
47800,831.6670500951859
47900,832.0974816129404
48000,832.4338741451031
48100,832.9101174758543
48200,833.1761639070239
48300,833.578141681114
48400,833.8653793180522
48500,834.2869638916545
48600,834.8123247209609
48700,835.3053518422669
48800,835.5993262529271
48900,836.0252439610418
49000,836.1895152546676
49100,836.3579249595647
49200,836.5361352096131
49300,836.9249172817429
49400,837.2960604344828
49500,837.7705468025861
49600,838.0532137983566
49700,838.5682138210052
49800,838.8086525798484
49900,839.0992155825357
50000,839.2974435819995
50100,839.6125760034942
50200,840.0455090967355
50300,840.3696466673986
50400,840.6390756300992
50500,840.8619578655992
50600,841.2123184035042
50700,841.6866280848517
50800,842.1023508177011
50900,842.4412921810347
51000,842.8348641537898
51100,843.2795411099939
51200,843.5426000403431
51300,843.9931664608087
51400,844.3922774362293
51500,844.7906627498265
51600,845.0530010711789
51700,845.2637624465399
51800,845.6335818241772
51900,845.9028614172464
52000,846.4304885394425
52100,846.6957273311393
52200,846.9839000989068
52300,847.2764954748696
52400,847.536576357736
52500,847.7905743570576
52600,848.0617018696012
52700,848.4862203041781
52800,848.800242055739
52900,849.2474424352949
53000,849.5078839270218
53100,849.86634312838
53200,850.0930857223681
53300,850.2869767831046
53400,850.7273486346452
53500,851.0478131677417
53600,851.6436894476059
53700,851.9187928630614
53800,852.2286541995751
53900,852.491176201345
54000,852.8141428013856
54100,853.1536499640988
54200,853.562823685412
54300,853.8509597139852
54400,854.2386838942036
54500,854.5549871833293
54600,854.847376338958
54700,855.2857816289086
54800,855.5352347370247
54900,855.7935064610167
55000,856.1627781912961
55100,856.4499812942065
55200,856.7540383791235
55300,857.1069021627379
55400,857.2520938630656
55500,857.5451614594851
55600,857.7824329276445
55700,858.0125757772696
55800,858.5692993548091
55900,858.825078794991
56000,859.2401765484723
56100,859.7207244326879
56200,860.0979783799015
56300,860.3231850900708
56400,860.6740474439175
56500,861.1104467513456
56600,861.2596176844569
56700,861.5786152952167
56800,862.0696048780553
56900,862.3386624612592
57000,862.813162169495
57100,863.1455922053113
57200,863.499043963526
57300,863.7060579463293
57400,863.9270182959839
57500,864.2988607552982
57600,864.7631819888262
57700,865.0660093236671
57800,865.4354436894303
57900,865.666305197488
58000,866.0562477546922
58100,866.4094330408631
58200,866.6240734101593
58300,866.8139670295428
58400,867.1311082195789
58500,867.4758455080422
58600,867.7131679328501
58700,868.1743848121235
58800,868.5527812274079
58900,868.8990186559356
59000,869.2702797598473
59100,869.6136756779827
59200,869.9580058467479
59300,870.5221239083024
59400,870.8411600529444
59500,871.1439722497483
59600,871.4031996729602
59700,871.8344181819972
59800,872.0915460839115
59900,872.5175886118155
60000,872.7735227608279
60100,873.0585179827713
60200,873.4879858051575
60300,873.7324474373648
60400,874.0103478731769
60500,874.182601734317
60600,874.4678286984533
60700,874.6580406908867
60800,874.9169102614769
60900,875.1381081672771
61000,875.3433896030735
61100,875.6838977356067
61200,876.1205451751933
61300,876.3357797352486
61400,876.5452330277619
61500,877.0663202986304
61600,877.3349904458671
61700,877.7026107931906
61800,877.9963189014364
61900,878.3555582695757
62000,878.6440877422344
62100,878.9351147746231
62200,879.2286074399487
62300,879.5109340833927
62400,879.8947426427624
62500,880.2109210825101
62600,880.4175245079699
62700,880.6132859176178
62800,880.9139312283858
62900,881.1027068259145
63000,881.3254416823414
63100,881.5895801735905
63200,881.7962370702655
63300,882.1783102108226
63400,882.4137117047032
63500,882.5995850404995
63600,882.9279428304869
63700,883.0749737523836
63800,883.4068369293684
63900,883.6122912627072
64000,883.988055877332
64100,884.1572299661509
64200,884.3114786646381
64300,884.6143414451517
64400,884.8448269864117
64500,885.0369906536698
64600,885.4255351422944
64700,885.826333731862
64800,885.9913666251584
64900,886.1750311664989
65000,886.4202732649189
65100,886.7679750251193
65200,886.9080728867423
65300,887.2261540600673
65400,887.6661120521064
65500,887.8955543760624
65600,888.1859606725232
65700,888.5190949346437
65800,888.7329148337205
65900,889.0271095493199
66000,889.2332940735884
66100,889.4815818021876
66200,889.6866469627297
66300,890.0028264580293
66400,890.2563387460405
66500,890.4985182548951
66600,890.7486865534909
66700,891.0324031337101
66800,891.2798691632028
66900,891.4886714509296
67000,891.8119459608664
67100,892.0912453920006
67200,892.3211836642773
67300,892.7128701870885
67400,892.9438641955509
67500,893.2497517289867
67600,893.5545216549865
67700,893.7839505552654
67800,893.977472366503
67900,894.2354199430281
68000,894.3987319367322
68100,894.7957016734381
68200,895.0639215407643
68300,895.2638826681463
68400,895.5229873750022
68500,895.8487580212029
68600,896.1652771641459
68700,896.3121416004236
68800,896.632835289636
68900,896.9874302710119
69000,897.2752045068149
69100,897.58258722748
69200,897.7716828731193
69300,898.0111320177764
69400,898.3059958907218
69500,898.490764227241
69600,898.871133291101
69700,899.2303481113247
69800,899.4560477399743
69900,899.7672669465312
70000,900.0402084204543
70100,900.3980040906551
70200,900.7910266804344
70300,900.9264585674712
70400,901.2209847622423
70500,901.5018110263021
70600,901.6374278309446
70700,902.0634107023628
70800,902.3039459431544
70900,902.5603981404325
71000,902.8899579293204
71100,903.167091465854
71200,903.2667165294127
71300,903.5264706366324
71400,903.5980737812877
71500,903.7644993166684
71600,904.007611981598
71700,904.2589589740155
71800,904.4704768364721
71900,904.8092827134226
72000,904.9730729457918
72100,905.174262053894
72200,905.3467487622396
72300,905.5741172845698
72400,905.8693714316311
72500,906.2353164067684
72600,906.4524454416872
72700,906.595584709192
72800,906.7904352775307
72900,907.0506351526938
73000,907.2090632498555
73100,907.4884761889892
73200,907.7812816522935
73300,908.035282863458
73400,908.3598893339592
73500,908.5519655167478
73600,908.8446166911565
73700,909.0139185368004
73800,909.2898222372457
73900,909.4960273882986
74000,909.789926397357
74100,910.0109382495499
74200,910.2031648793329
74300,910.4059362763179
74400,910.7694040543774
74500,910.97301544724
74600,911.3271806097689
74700,911.446149309546
74800,911.6358542303426
74900,911.8954636991754
75000,912.0626992291075
75100,912.2560806323957
75200,912.4201371166142
75300,912.5795909976026
75400,912.8776526662817
75500,913.1604026812158
75600,913.4928364275245
75700,913.9389768237268
75800,914.3448007201132
75900,914.6350468302483
76000,914.8571849802289
76100,915.2122342104803
76200,915.4826843061828
76300,915.6490337766363
76400,916.0711053847933
76500,916.378278491707
76600,916.728989956425
76700,916.9228607590537
76800,917.2239457755293
76900,917.3190082527192
77000,917.5645089276255
77100,917.7064951236201
77200,917.9336781173633
77300,918.1606143553978
77400,918.36212674197
77500,918.5980469162292
77600,918.8182086268971
77700,919.0419234977601
77800,919.2991094975839
77900,919.5179104718011
78000,919.742632253731
78100,920.0132679219769
78200,920.2378633512566
78300,920.5073320330263
78400,920.8755556888984
78500,921.1333696526093
78600,921.2406265138801
78700,921.3833323194755
78800,921.5992040822982
78900,921.8877220113154
79000,922.3317636951082
79100,922.6014984304733
79200,922.8176283714799
79300,923.137523073822
79400,923.2678409665696
79500,923.510157570991
79600,923.7562458352588
79700,923.9404806404403
79800,924.1538180533456
79900,924.3589219215262
80000,924.4798174143434
80100,924.6239563884947
80200,924.746687458128
80300,925.0417888776959
80400,925.223750289682
80500,925.6469784201623
80600,925.8559421365289
80700,926.0077207092156
80800,926.2726112382088
80900,926.5672685444422
81000,926.7474376742397
81100,927.0350032725349
81200,927.126552701412
81300,927.4286921861087
81400,927.520473032291
81500,927.7323752657192
81600,927.9801894668166
81700,928.272483830318
81800,928.4747091432155
81900,928.7906681191382
82000,928.9822375799977
82100,929.2290759830078
82200,929.3526519939184
82300,929.6110676394889
82400,929.8502760420197
82500,930.0733717824098
82600,930.2853640117448
82700,930.4202039065643
82800,930.6629371641295
82900,930.9343038330978
83000,931.1294806455542
83100,931.3790328363917
83200,931.7256129710549
83300,932.0772997719253
83400,932.3446363641178
83500,932.6248714950412
83600,932.900012061284
83700,933.1372484479634
83800,933.4340999447892
83900,933.6365538253804
84000,933.8808242479748
84100,934.2031307867435
84200,934.3434005053507
84300,934.4857080727573
84400,934.8089849880784
84500,935.0533821296867
84600,935.2035827036686
84700,935.4849303488179
84800,935.754815518448
84900,935.864500324718
85000,936.173700749302
85100,936.4374367880407
85200,936.7193131116486
85300,936.9572188304146
85400,937.2137444220427
85500,937.4343017897223
85600,937.7535989711871
85700,937.9022002906061
85800,938.0924302247697
85900,938.3543266151568
86000,938.644929743214
86100,938.9142403795474
86200,939.0962343776591
86300,939.2509476017661
86400,939.4127376040708
86500,939.6603675274262
86600,939.8844714566383
86700,940.0541665243348
86800,940.2746925377127
86900,940.4602851558387
87000,940.7952329782405
87100,941.0485588424028
87200,941.1974289429705
87300,941.3135858770187
87400,941.6064229807907
87500,941.7566271716538
87600,941.913811472766
87700,942.0839164384872
87800,942.4235857025462
87900,942.5998328495
88000,942.8843638754037
88100,943.196430272641
88200,943.3197672841623
88300,943.5469981244785
88400,943.6047113020904
88500,943.8755355688103
88600,944.1184051711086
88700,944.4406828431141
88800,944.5843659556128
88900,944.8598456062998
89000,945.1791933684337
89100,945.5300067819971
89200,945.8078177131385
89300,945.9612207484208
89400,946.1954454577486
89500,946.3994743537735
89600,946.5998563269579
89700,946.7428381462971
89800,946.9497691546516
89900,947.2092880012391
90000,947.306821064081
90100,947.4829875708707
90200,947.6914677259272
90300,947.9193264463316
90400,948.3418924841811
90500,948.523702081446
90600,948.676094664172
90700,948.8909601649854
90800,949.0617525848678
90900,949.2852182227964
91000,949.4957862051893
91100,949.7365892144564
91200,949.9238504341986
91300,950.1205065346982
91400,950.2749238375887
91500,950.4401765638213
91600,950.6190316321432
91700,950.8119252014316
91800,950.9605406448776
91900,951.1807420242205
92000,951.271824968669
92100,951.4683964545853
92200,951.6962256579687
92300,951.7831015780885
92400,951.9524835441683
92500,952.1373956845337
92600,952.3562359626864
92700,952.4597680557727
92800,952.6386301748986
92900,952.7456224354655
93000,953.0739496258942
93100,953.3186319112447
93200,953.4276837441897
93300,953.6135389572803
93400,953.7810514651559
93500,953.9847758789059
93600,954.1070732858961
93700,954.2874739958991
93800,954.5368110349984
93900,954.7489738681937
94000,954.9041699392083
94100,955.1536941368701
94200,955.2929221515908
94300,955.4645001593514
94400,955.6165709493449
94500,955.8806693655733
94600,956.1969558703279
94700,956.3536333901151
94800,956.5754539228695
94900,956.6916202006653
95000,956.8194481228105
95100,956.9225407366773
95200,957.2696311242559
95300,957.4705113663489
95400,957.5880185666516
95500,957.7232294817777
95600,957.9012632262329
95700,958.1539070411875
95800,958.474030174116
95900,958.6159438351599
96000,958.9175994083753
96100,959.0033057941566
96200,959.1999075573007
96300,959.3157940315541
96400,959.4204646990208
96500,959.5570307795435
96600,959.6813511158705
96700,959.8662500496821
96800,959.971564785555
96900,960.2571397737249
97000,960.4002884774578
97100,960.5563981859437
97200,960.7474322120094
97300,960.8898794542281
97400,961.1764601128613
97500,961.3754260845596
97600,961.7825968018872
97700,962.0597579052077
97800,962.2658615729573
97900,962.3714399266207
98000,962.5313730170953
98100,962.7922453719887
98200,963.1328486085597
98300,963.4747649074764
98400,963.6530954998525
98500,963.9867232649722
98600,964.2101754473885
98700,964.3936299586055
98800,964.5305313764329
98900,964.6034619122486
99000,964.7365425041966
99100,965.0139560355567
99200,965.1487770075812
99300,965.345913587756
99400,965.4842676594037
99500,965.5967813834857
99600,965.8398686729681
99700,965.9801957508216
99800,966.1407021190062
99900,966.3148463554519
100000,966.5809606475086
100100,966.7183912355213
100200,966.859797249678
100300,967.1786280857601
100400,967.3234337405116
100500,967.4553970765813
100600,967.6315944622047
100700,967.7102614088104
100800,967.8927694529077
100900,968.1209749081357
101000,968.2389506138518
101100,968.3507913621734
101200,968.5624343212337
101300,968.7695497162242
101400,968.9649911396522
101500,969.1360731745505
101600,969.2439703654964
101700,969.4139667560505
101800,969.6624348050858
101900,969.8671328497203
102000,970.0303212788718
102100,970.1273609395763
102200,970.3338324754093
102300,970.5155453013706
102400,970.6677412848956
102500,970.8462652726905
102600,971.0110990278326
102700,971.1410821731549
102800,971.4231181771972
102900,971.6402664021792
103000,971.8304294826678
103100,972.1090668261149
103200,972.2451409791893
103300,972.6233767436534
103400,972.7997463333766
103500,972.9254710747933
103600,973.1276913090078
103700,973.2136313411156
103800,973.4355155306737
103900,973.617503223311
104000,973.7166976637263
104100,973.8694930911424
104200,973.9894283033469
104300,974.2705313035428
104400,974.4649982991847
104500,974.7861013256448
104600,974.9110611859129
104700,975.0427345281911
104800,975.1556643629677
104900,975.3236165335177
105000,975.5462480155393
105100,975.8554453631466
105200,976.007747116693
105300,976.1907449941698
105400,976.3017064279541
105500,976.4448947928586
105600,976.533606175555
105700,976.6662454657314
105800,976.9103140133029
105900,977.1162202948565
106000,977.3838856895167
106100,977.5590543259834
106200,977.6583461541813
106300,977.8574300878657
106400,978.0318722123326
106500,978.1187610850117
106600,978.3017766919472
106700,978.4667503083298
106800,978.7015425454277
106900,978.802794493599
107000,978.9592075422095
107100,979.1454414116458
107200,979.3530595897662
107300,979.5418469593538
107400,979.670024603923
107500,979.871403610113
107600,980.2494940285775
107700,980.4153085770247
107800,980.5049984593849
107900,980.5590311161353
108000,980.772539645854
108100,980.8814311944088
108200,981.0037644582502
108300,981.1371464927472
108400,981.3539467091556
108500,981.5123185078395
108600,981.5622853721364
108700,981.7130788374334
108800,981.9077376217389
108900,982.2485170850821
109000,982.3211541711802
109100,982.5399395100698
109200,982.6745743847721
109300,982.81065275178
109400,982.9455018076717
109500,983.0830012289478
109600,983.2871148081407
109700,983.4551996095275
109800,983.5937627445688
109900,983.8401861845639
110000,983.9753265947948
110100,984.1293854712267
110200,984.2629804128095
110300,984.3582732333294
110400,984.6072544133391
110500,984.7316821756134
110600,985.008890110955
110700,985.0848593627219
110800,985.2045334031125
110900,985.4508194504346
111000,985.5303709876423
111100,985.7304741203592
111200,985.9131572352413
111300,986.1848253343467
111400,986.3069873570945
111500,986.3643823704626
111600,986.5774457535565
111700,986.6863828895446
111800,986.8308988747425
111900,987.067036486052
112000,987.2794060975071
112100,987.4813149519638
112200,987.6597927883611
112300,987.815952426854
112400,987.9190386709568
112500,988.0580454734842
112600,988.193623426552
112700,988.4455079571883
112800,988.626326042626
112900,988.7415156166301
113000,988.8920263322709
113100,989.0871025991662
113200,989.2761929490713
113300,989.4940410980711
113400,989.6271211225163
113500,989.8112017890566
113600,990.0533584274326
113700,990.21782524624
113800,990.4613810953933
113900,990.6624689670385
114000,990.8070949491682
114100,990.867043815384
114200,991.0197975006386
114300,991.1331420221202
114400,991.2549688789859
114500,991.372515765238
114600,991.4832415346709
114700,991.5835484787015
114800,991.7542917049766
114900,991.8999931890312
115000,991.9834590870971
115100,992.1046162633693
115200,992.31618097801
115300,992.4977872608948
115400,992.5539581208668
115500,992.7045444417863
115600,992.8051835460889
115700,992.8983328993966
115800,993.0531340222964
115900,993.1858343102358
116000,993.2570445022614
116100,993.4606863553923
116200,993.6309121631523
116300,993.7986114496777
116400,993.8794941858208
116500,994.0100760770029
116600,994.1763858683983
116700,994.3681988172942
116800,994.5704553177205
116900,994.7299873326785
117000,994.9115715802939
117100,994.9666080680536
117200,995.0677392998263
117300,995.2167080554782
117400,995.55818788403
117500,995.6133073307841
117600,995.682071176621
117700,995.8851650823868
117800,996.0334115176277
117900,996.2203060082284
118000,996.3022529272918
118100,996.5700152698395
118200,996.6691149509577
118300,996.8016696627174
118400,996.9426545675205
118500,997.1618636900951
118600,997.2919566115804
118700,997.4465925292859
118800,997.6528671289059
118900,997.8481259312146
119000,998.0578266510829
119100,998.1001718218467
119200,998.2608668406896
119300,998.4010125340795
119400,998.6033837699113
119500,998.7917848936255
119600,998.8576667332434
119700,999.0880505033205
119800,999.2581232732215
119900,999.3801859057287
120000,999.4816173717215
120100,999.6778691507616
120200,999.8217247445986
120300,999.9796740960179
120400,1000.0545675492976
120500,1000.152879033931
120600,1000.3695666832434
120700,1000.6571560075192
120800,1000.796216155336
120900,1000.9156266551963
121000,1001.146439340649
121100,1001.3583540440532
121200,1001.437851244534
121300,1001.6227660547972
121400,1001.7128383714368
121500,1001.8921137042784
121600,1002.0776398453612
121700,1002.1536433617014
121800,1002.2711541718675
121900,1002.3802589779516
122000,1002.520869066933
122100,1002.6854599691072
122200,1002.7599207746204
122300,1003.0640394730347
122400,1003.3451363971974
122500,1003.419159522786
122600,1003.5487218430977
122700,1003.7959269242504
122800,1003.8856413583944
122900,1004.2506888615308
123000,1004.4625482619128
123100,1004.5437629985681
123200,1004.6837122796467
123300,1004.7343152494416
123400,1004.880558458401
123500,1005.0376739802314
123600,1005.1263634442088
123700,1005.2888349279161
123800,1005.4377020186042
123900,1005.6091706614955
124000,1005.7878987027016
124100,1005.9577041839545
124200,1006.1258363990476
124300,1006.2531199421067
124400,1006.3264203004667
124500,1006.4657572590993
124600,1006.5783425146658
124700,1006.790569166243
124800,1006.8816223210915
124900,1007.0078662923006
125000,1007.1892789633439
125100,1007.3370958903955
125200,1007.5385686551466
125300,1007.7020840191506
125400,1007.8116635569079
125500,1007.9100837651097
125600,1008.1567640949343
125700,1008.3481717175385
125800,1008.4827180748925
125900,1008.6195387610709
126000,1008.8189321014149
126100,1008.9336153584976
126200,1009.035516708908
126300,1009.1488251303601
126400,1009.3540096729575
126500,1009.4565447757028
126600,1009.7127877702709
126700,1009.8465943470561
126800,1010.0837084264476
126900,1010.2033626195487
127000,1010.2750000530908
127100,1010.3656394500737
127200,1010.5044618228854
127300,1010.5864609960852
