Time(Iteration),EpsilonGreedyLinearBanditTheta
18200,0.07470633617695736
18300,0.07442420126772818
18400,0.07422899568992433
18500,0.07372232287398174
18600,0.07421052639057177
18700,0.07405288387152391
18800,0.07409584313461116
18900,0.0739592096064949
19000,0.0735024908234359
19100,0.07342060161084552
19200,0.07342414227396984
19300,0.07309291036421522
19400,0.07282729119529552
19500,0.07301002155763975
19600,0.0730875765011688
19700,0.0730072724134948
19800,0.07331478311632834
19900,0.07315515282247351
20000,0.07285437955226354
20100,0.07249767917071602
20200,0.07274231175368392
20300,0.07335522152662075
20400,0.07328214462761685
20500,0.0726136137260848
20600,0.07260353213786179
20700,0.07212362415409193
20800,0.07191788048140071
20900,0.07164709133003386
21000,0.07182772053939213
21100,0.07168881061325719
21200,0.07173776815332673
21300,0.07187823903867244
21400,0.07198394894044273
21500,0.07210707202776848
21600,0.07194792528184059
21700,0.07180956337740343
21800,0.07211103770259877
21900,0.07168195394731289
22000,0.07115995350246528
22100,0.07116515459168629
22200,0.07071896759660104
22300,0.07082006067147914
22400,0.07071721974026005
22500,0.07053798284095897
22600,0.0702961733818265
22700,0.06984004007066999
22800,0.06980820700504031
22900,0.06971617463588332
23000,0.06989193483934521
23100,0.06949407719308741
23200,0.06935404392059644
23300,0.06860950918602951
23400,0.06831378926453442
23500,0.06872715560192048
23600,0.06841933972978027
23700,0.06837025708922453
23800,0.06747959997173986
23900,0.0672509606899346
24000,0.06682012403637286
24100,0.06684423716001361
24200,0.06648400573442712
24300,0.06632368309969781
24400,0.06605593190539026
24500,0.06599821410504264
24600,0.06602070955187873
24700,0.06613030204008462
24800,0.06597012487245724
24900,0.06603471894184586
25000,0.06613605922019855
25100,0.06580776000188773
25200,0.06587299249911696
25300,0.06576813279480961
25400,0.06537075651487259
25500,0.06516539775871247
25600,0.06499603129880706
25700,0.06489069188509987
25800,0.06495055698599672
25900,0.064928725577741
26000,0.06529578656346144
26100,0.06564688108954804
26200,0.06534579548119247
26300,0.06533207843297152
26400,0.06540681664920683
26500,0.06582889140428638
26600,0.06597696500083779
26700,0.06554602774652477
26800,0.06543160379915239
26900,0.06528032745685954
27000,0.06509393212026725
27100,0.06476040399960085
27200,0.06414177467891904
27300,0.06410820593892784
27400,0.06417420346138009
27500,0.06392297296518278
27600,0.06381785835608143
27700,0.06349597771495058
27800,0.06356900664206873
27900,0.06332563736454434
28000,0.06304571502184368
28100,0.06320413713865802
28200,0.06265633666146639
28300,0.06247943336228993
28400,0.06228542851372073
28500,0.06192865443059361
28600,0.062025282941005386
28700,0.06187874304252622
28800,0.06200292156742822
28900,0.06155652039867112
29000,0.06101424052231561
29100,0.06082537843056931
29200,0.06096194003242049
29300,0.060865017958171695
29400,0.060475692107455646
29500,0.06008430031487324
29600,0.06017523514725002
29700,0.06027572239904311
29800,0.060046895083730775
29900,0.06016802806132182
30000,0.060195895509767075
30100,0.05999334052012027
30200,0.059954577156267876
30300,0.05994212194963148
30400,0.060249788660278414
30500,0.06013310716513805
30600,0.05994469220282972
30700,0.05966157487660301
30800,0.05950629626716306
30900,0.05975180317617283
31000,0.05960812609384928
31100,0.05944210608275182
31200,0.059466099370497974
31300,0.05939671585663904
31400,0.05899621133716604
31500,0.05876019746510134
31600,0.05872412872492695
31700,0.05896766481693374
31800,0.058718871516149185
31900,0.05857219255735467
32000,0.058439843076538725
32100,0.05808605211033848
32200,0.057963218230131994
32300,0.05816507635675068
32400,0.05825194465137603
32500,0.05879311237603681
32600,0.05909403947263871
32700,0.0592245900989438
32800,0.05900008680105295
32900,0.058884815515091206
33000,0.05896646967532513
33100,0.05884914104483069
33200,0.058917387847112535
33300,0.05905468737260381
33400,0.05913102822178795
33500,0.05933290679034893
33600,0.05901284617859757
33700,0.05894623433978299
33800,0.05875794265341555
33900,0.05850966402251574
34000,0.05823172169272297
34100,0.058235827993835934
34200,0.0586299514660926
34300,0.05857377233331389
34400,0.058869056477017366
34500,0.05881953756653806
34600,0.05874062780995008
34700,0.05863615535033388
34800,0.05877331634415125
34900,0.05866356011824249
35000,0.05862045200893432
35100,0.058411527413448606
35200,0.05784463399720913
35300,0.05751965068649247
35400,0.05730483979521237
35500,0.0572857710642829
35600,0.05704777185183028
35700,0.056740809000679335
35800,0.05702514913733466
35900,0.0571311588622482
36000,0.05722094725610834
36100,0.05722132737768123
36200,0.05723782457813866
36300,0.057214287434937464
36400,0.05712129184602449
36500,0.05731749573853715
36600,0.057360946675363234
36700,0.05704495287342901
36800,0.05716240247303735
36900,0.05700959229260507
37000,0.05725551610526136
37100,0.057162247187639716
37200,0.057039995168394156
37300,0.0569584583405772
37400,0.05667011841512035
37500,0.05665927122401053
37600,0.05673270078797428
37700,0.05677062581448502
37800,0.05673944962425426
37900,0.05673904619966687
38000,0.056848809633185074
38100,0.05665517505248121
38200,0.056770588823128
38300,0.05656461643690493
38400,0.05649546917398337
38500,0.05640769123015993
38600,0.056459072576758286
38700,0.056273699065811825
38800,0.056399712717780284
38900,0.05643315284424533
39000,0.056296420721719184
39100,0.05640929951883332
39200,0.05658252615033767
39300,0.056586696840634124
39400,0.056486010889527316
39500,0.05612408093337255
39600,0.05609242827331484
39700,0.05607223484446142
39800,0.056186126385208326
39900,0.056075399189287535
40000,0.056101017225257156
40100,0.055990392435206274
40200,0.0559858218823661
40300,0.05612462131283663
40400,0.05622029429580844
40500,0.05601201009880943
40600,0.056003778218122455
40700,0.05595735307856821
40800,0.05568972703553545
40900,0.0557005326317749
41000,0.0558167456918955
41100,0.05562245423794147
41200,0.055432598990263204
41300,0.0553056291483793
41400,0.054942050878369654
41500,0.05506566907474163
41600,0.0548112604611504
41700,0.054733090148124476
41800,0.054804675650943546
41900,0.05483649834030827
42000,0.05481175278038889
42100,0.054677469482462306
42200,0.054599166674710986
42300,0.054477793851050935
42400,0.05454532457480692
42500,0.054618774873513874
42600,0.0545957459781411
42700,0.05459362551401732
42800,0.054960033940375616
42900,0.05479879790868677
43000,0.05486300764127944
43100,0.05489358852481624
43200,0.05495281589313687
43300,0.054850459852576486
43400,0.05466573914251386
43500,0.054638640275230264
43600,0.05426821187504466
43700,0.054216685874331594
43800,0.05400784577167981
43900,0.053774413391775785
44000,0.05391664864901206
44100,0.05376025142203217
44200,0.05359150133929623
44300,0.0535846176259695
44400,0.053571170713359886
44500,0.053458907611022434
44600,0.053379292469579995
44700,0.052880001096905216
44800,0.052880591560992375
44900,0.052930256314079535
45000,0.05307721896207984
45100,0.053107364861461635
45200,0.053019429125308104
45300,0.05297879276942426
45400,0.05273396183451244
45500,0.052876426460476834
45600,0.05303065985425208
45700,0.05313796466714393
45800,0.053077640396935036
45900,0.053024400645672
46000,0.05326367689640179
46100,0.05322630033434178
46200,0.052978204468518975
46300,0.053104763153442966
46400,0.053115188946013095
46500,0.053387713501775694
46600,0.05328834967673246
46700,0.05325198032078019
46800,0.053291094135070514
46900,0.05324012378419024
47000,0.053165625032204525
47100,0.05310317551982804
47200,0.053063180515509324
47300,0.052924384995723175
47400,0.05264148427079933
47500,0.05272166131299562
47600,0.05252719785551219
47700,0.05250836532683491
47800,0.05234503328167698
47900,0.05238500701207617
48000,0.052522459457615536
48100,0.05241829537949451
48200,0.05245145132892087
48300,0.05216619693679462
48400,0.05203515833845475
48500,0.051907447379450536
48600,0.051835641659403464
48700,0.051641007014609976
48800,0.05184229878020785
48900,0.051776175721914966
49000,0.05154471943868945
49100,0.051440162878622506
49200,0.05136275357726611
49300,0.051427504997297625
49400,0.05144841899234628
49500,0.05131802343029844
49600,0.05126333608699096
49700,0.05119786431627057
49800,0.05094846192007256
49900,0.050920209897252065
50000,0.050827708957006404
50100,0.05077626375283788
50200,0.05081834089027988
50300,0.050841220730320304
50400,0.05093643727162698
50500,0.05074632987363884
50600,0.05088986248760883
50700,0.051095775916933275
50800,0.051172285976223884
50900,0.05113736814572404
51000,0.05103493781676406
51100,0.05086453148045304
51200,0.05077455332580857
51300,0.05094557630046934
51400,0.05086181516269681
51500,0.05072441104032908
51600,0.050799018625236426
51700,0.050820065672884315
51800,0.05076764854469833
51900,0.0507635983524559
52000,0.05111082049699824
52100,0.050948013030993444
52200,0.050802806968154444
52300,0.05078488794834529
52400,0.05084870021107574
52500,0.05089693419733898
52600,0.0509695563797398
52700,0.05114810599914231
52800,0.05085914944090584
52900,0.05083699736222819
53000,0.050883273917569916
53100,0.05093405878498268
53200,0.050891008284806805
53300,0.05075790540328835
53400,0.05050349474994574
53500,0.05042528674225908
53600,0.05038603533063866
53700,0.05032066506884401
53800,0.05026042460511693
53900,0.0502353821971383
54000,0.05043772853440144
54100,0.05054036000657454
54200,0.05038374364550964
54300,0.050426476979916424
54400,0.05057781211368732
54500,0.05057304270022582
54600,0.05064139980078042
54700,0.05075241743639357
54800,0.05068085230280348
54900,0.05058892056642909
55000,0.050546546643808754
55100,0.05048830644294263
55200,0.050379368664480596
55300,0.050362367094047414
55400,0.050218159916108465
55500,0.05025652557849767
55600,0.05034949047243916
55700,0.050396529838661094
55800,0.050542392507163435
55900,0.05057262566732642
56000,0.05060001334526282
56100,0.05050151384453484
56200,0.05061892692413138
56300,0.050425457502007144
56400,0.050441955966832555
56500,0.05052152179211965
56600,0.05051923852256983
56700,0.05034329425010535
56800,0.05015426337805131
56900,0.05011313870704105
57000,0.04997968915599423
57100,0.04991295541989525
57200,0.04996924601687829
57300,0.0499386013135941
57400,0.05003573927769776
57500,0.0500212667499101
57600,0.05016548588883457
57700,0.050277838719493706
57800,0.05016404038562681
57900,0.05027888068865773
58000,0.05021648290509889
58100,0.05018316982032356
58200,0.05038084125853137
58300,0.050160763724154844
58400,0.05002996026484015
58500,0.05000713757430768
58600,0.05013777691923853
58700,0.04999108336149183
58800,0.049762125798131315
58900,0.04993979032753436
59000,0.04995696055218763
59100,0.04975636921495118
59200,0.049807984062690616
59300,0.049520928571039256
59400,0.04942905204688583
59500,0.04926016010828294
59600,0.04938881052747273
59700,0.04949334000099633
59800,0.04938301281642463
59900,0.049297133675436464
60000,0.04914633788425757
60100,0.04920985805576507
60200,0.04913269182554018
60300,0.04908375872465566
60400,0.04926199956698262
60500,0.04919333267913382
60600,0.049040517175751
60700,0.04876211502466337
60800,0.04856995237822551
60900,0.04878195766223385
61000,0.04894807787631232
61100,0.049040105298231454
61200,0.04902218230140636
61300,0.04902259257891764
61400,0.049303215782537005
61500,0.04894727613929086
61600,0.04901718024594216
61700,0.04900485485644091
61800,0.04898712756705035
61900,0.0490153077679022
62000,0.04901421493944752
62100,0.048864480211886954
62200,0.04863264133369029
62300,0.04867756217594689
62400,0.04847322925113189
62500,0.04830025344895705
62600,0.048358619450625306
62700,0.04839774199670637
62800,0.048438979076476325
62900,0.0485212781202332
63000,0.04842136046598806
63100,0.0485188398137774
63200,0.048467513760648284
63300,0.04857844962356783
63400,0.04862969594850594
63500,0.0486438401165252
63600,0.0486629415530697
63700,0.048568038621261134
63800,0.04854688146471218
63900,0.048253403194793834
64000,0.04822840207226293
64100,0.048160558446043944
64200,0.04814379190306061
64300,0.04811053966266425
64400,0.04804176661009717
64500,0.047961640481273646
64600,0.047930812437835334
64700,0.047972423304578474
64800,0.04818454979564853
64900,0.048117564240792186
65000,0.04817088776546141
65100,0.04808003445841118
65200,0.04819851727742543
65300,0.04845292852584683
65400,0.04860704994465591
65500,0.04867511312012078
65600,0.04864786205902581
65700,0.04869983337451476
65800,0.048595089162027726
65900,0.04862444056800316
66000,0.04862813882463954
66100,0.048663428880681106
66200,0.048455836060361177
66300,0.04837391826200414
66400,0.04833634269294791
66500,0.0482709566354204
66600,0.048338958114737804
66700,0.04826311701592299
66800,0.04821716571807083
66900,0.04812838652420405
67000,0.04814809937199552
67100,0.048246156993167415
67200,0.04796262330966557
67300,0.047672961885330024
67400,0.04757208375333564
67500,0.0474626148104675
67600,0.0473224216576916
67700,0.047274229002269214
67800,0.04708286410288593
67900,0.047004685239455106
68000,0.04704558482677609
68100,0.04712323064104523
68200,0.04708408000650468
68300,0.047110351717597365
68400,0.04726166741194251
68500,0.04725184807761158
68600,0.04733889311628921
68700,0.04734437773917845
68800,0.04725358164632399
68900,0.04733360332193965
69000,0.04733045423147106
69100,0.047464488251040396
69200,0.04764756416009349
69300,0.04748701294332347
69400,0.04764216589271814
69500,0.04755710766853248
69600,0.04762078050176496
69700,0.04767302876861089
69800,0.04749029226654528
69900,0.04734965518414508
70000,0.04738327979476541
70100,0.047311580384739586
70200,0.0473051514859667
70300,0.047412701142145595
70400,0.04738220604702338
70500,0.047421346191362915
70600,0.047280097863211815
70700,0.04720229970016746
70800,0.0471799647836185
70900,0.047203097328001285
71000,0.04711128027143625
71100,0.04710004628960128
71200,0.04704998399505487
71300,0.04710835912494023
71400,0.0470629301077134
71500,0.04701566400833777
71600,0.04685714629806535
71700,0.04672111000132232
71800,0.04660642048967581
71900,0.04654315301649366
72000,0.04654679817706646
72100,0.04648239408029617
72200,0.04656968391815323
72300,0.04670117896990994
72400,0.04659505228052445
72500,0.04654837698217491
72600,0.046542695486526564
72700,0.046617046696202834
72800,0.046591494425072884
72900,0.04648291988077995
73000,0.04651029255633499
73100,0.046444450794708304
73200,0.04624182769905618
73300,0.04623132448320956
73400,0.04645213849134414
73500,0.04650339737708566
73600,0.046407928507015674
73700,0.046365881914061546
73800,0.04641508618025967
73900,0.04649255456527186
74000,0.046440230761982254
74100,0.04639968203033066
74200,0.04652471054804178
74300,0.04643449045296233
74400,0.046420930783904996
74500,0.046406394482518154
74600,0.04666337322169543
74700,0.04663237436221733
74800,0.0466451966258764
74900,0.04660755760037454
75000,0.046549798683240974
75100,0.0465008025080467
75200,0.04640905687571566
75300,0.04628254491154737
75400,0.04635042220319345
75500,0.04631672515413017
75600,0.04629909048471893
75700,0.04634358939358404
75800,0.04614332489777855
75900,0.04607251251999761
76000,0.046111578322192905
76100,0.046053082045455766
76200,0.04601973254597894
76300,0.046063397904988174
76400,0.04592813252162042
76500,0.04591489633764108
76600,0.045941685351235176
76700,0.04590141071037655
76800,0.045939019716681836
76900,0.046040620642773665
77000,0.04581760344915651
77100,0.0457385111955795
77200,0.045657247121612635
77300,0.0457490043656117
77400,0.0456966039046981
77500,0.04564881071413768
77600,0.045686816765129507
77700,0.04566650775176641
77800,0.04564563435730015
77900,0.04571029160436825
78000,0.04562381110518765
78100,0.045622960291266154
78200,0.04577863113306248
78300,0.04555469547588915
78400,0.04556605360058659
78500,0.0455176950291248
78600,0.04561168848822968
78700,0.04555770962148405
78800,0.045638812617458245
78900,0.04540868092725718
79000,0.04535462018375447
79100,0.0453868663723115
79200,0.04534741336027663
79300,0.04536963453483518
79400,0.04533274227356511
79500,0.045389135817994176
79600,0.04536888113286486
79700,0.04552067592829014
79800,0.04543643006739441
79900,0.045273346263995325
80000,0.045390126353775484
80100,0.045405814151981215
80200,0.045386642813523004
80300,0.04544325076603771
80400,0.04541482294803859
80500,0.045363848351769556
80600,0.04541625039151063
80700,0.04544743145030335
80800,0.04526762516211406
80900,0.04544497779899086
81000,0.04543147396786631
81100,0.04555568688767448
81200,0.045657132922545036
81300,0.045642340923859846
81400,0.045582994907015686
81500,0.04561000708747403
81600,0.045650844807111735
81700,0.04573043413852883
81800,0.04587995860755789
81900,0.04573337585573939
82000,0.04578647203866397
82100,0.045785517785748124
82200,0.045751896124707744
82300,0.04584302865340027
82400,0.04577410847316599
82500,0.045695437880453715
82600,0.045654315867229414
82700,0.04575317445993544
82800,0.04569375834529476
82900,0.04567790610753285
83000,0.045623452045923225
83100,0.04570904084104962
83200,0.04567715375268266
83300,0.04568977466093887
83400,0.045683786559524354
83500,0.04550475699363639
83600,0.04552991532184296
83700,0.04554591816148785
83800,0.04547457790422675
83900,0.04535528281794413
84000,0.045337300425762055
84100,0.04542033375036348
84200,0.04548458013053398
84300,0.04541788860066321
84400,0.04537681666343012
84500,0.04542729051686717
84600,0.045547176388052696
84700,0.04546833977284288
84800,0.045442172907633624
84900,0.045450389285251594
85000,0.04557515094813314
85100,0.04565470067484762
85200,0.04571132173544893
85300,0.045713659231417625
85400,0.045636888458507795
85500,0.04565437081506663
85600,0.045487307234219405
85700,0.045483404201052575
85800,0.04539993111124136
85900,0.04533375306721338
86000,0.045311649591593325
86100,0.045313230809605025
86200,0.04524147681793658
86300,0.04509449734250624
86400,0.04517966259113321
86500,0.04505340587244608
86600,0.04503680257005536
86700,0.04504476991708324
86800,0.044923230202934
86900,0.04484879970581242
87000,0.0449293594393718
87100,0.044806075854180005
87200,0.04472122564290145
87300,0.04455218677258288
87400,0.04444266709379544
87500,0.04445345381510774
87600,0.04442307878910373
87700,0.044409566511789914
87800,0.0443342661928261
87900,0.04442808758495519
88000,0.04445783099492628
88100,0.04461147497729805
88200,0.044610306408622395
88300,0.04478676651623763
88400,0.044778185066754427
88500,0.04482239915393958
88600,0.04477506434989124
88700,0.04482913843659279
88800,0.04482865406956131
88900,0.04482050273382289
89000,0.04466249446249598
89100,0.044547657007453965
89200,0.04451859163919471
89300,0.044505446130409645
89400,0.04441448217032662
89500,0.04420344474425586
89600,0.044174445622850105
89700,0.04393991053604708
89800,0.04393486579169384
89900,0.04390841413212746
90000,0.0438064420151775
90100,0.04370202614427438
90200,0.043727475311440216
90300,0.043671167761768256
90400,0.04355922500122884
90500,0.04349393822239771
90600,0.04346691080581989
90700,0.04357121117607446
90800,0.04362632819811378
90900,0.04354669962385683
91000,0.04340575966380311
91100,0.04340925494882172
91200,0.043393577055849564
91300,0.0432842733668476
91400,0.043138998725564884
91500,0.043284910879399695
91600,0.04311000408174594
91700,0.043035538256724404
91800,0.04312184871902602
91900,0.04311025350446134
92000,0.042912694281048436
92100,0.04290452628798121
92200,0.042837228160073626
92300,0.04282189782667371
92400,0.04284159822831719
92500,0.042760926538713204
92600,0.04268137585377981
92700,0.04269797577848437
92800,0.04260038938497745
92900,0.04259188494195188
93000,0.04254244246215243
93100,0.04240633096955804
93200,0.042489629372918516
93300,0.04253605071367167
93400,0.042424367075527825
93500,0.04221068883803284
93600,0.04221318182815305
93700,0.04218652896293215
93800,0.04210210293458362
93900,0.04205488624492009
94000,0.042110259200783366
94100,0.042156143858063225
94200,0.042271378774329446
94300,0.042292454879190054
94400,0.04237191830282265
94500,0.04228097082742767
94600,0.042399629784382394
94700,0.04243241906285526
94800,0.04251926835961273
94900,0.04255454724288788
95000,0.042506322559615776
95100,0.042460619982571356
95200,0.042429360858728296
95300,0.04239162056730135
95400,0.04233188394993823
95500,0.04227933156594412
95600,0.04216429998020388
95700,0.042088359396246444
95800,0.04197695005095973
95900,0.041782359006431596
96000,0.04174988037769338
96100,0.04175469662373695
96200,0.04166222787091907
96300,0.04149516875625776
96400,0.04138037419823759
96500,0.041390657421622346
96600,0.04137426400652673
96700,0.0414037839096193
96800,0.041468506679101534
96900,0.04160933682311134
97000,0.041471062692107694
97100,0.04147758941953032
97200,0.041440112490442854
97300,0.04146667883647771
97400,0.04122542202166943
97500,0.04131209618502786
97600,0.04127125106021953
97700,0.041228978638610456
97800,0.04094743963767562
97900,0.04103391426871993
98000,0.04097988388132625
98100,0.040887537586148756
98200,0.04077692489064644
98300,0.040869895320236375
98400,0.04082507882140418
98500,0.040806848779414324
98600,0.040909539746667986
98700,0.04100748911899986
98800,0.041025630699368196
98900,0.040959875323490345
99000,0.040931135747970075
99100,0.04096595136493612
99200,0.04100081637653399
99300,0.04108544699403405
99400,0.04103681213162193
99500,0.04110281500907835
99600,0.04119567238299014
99700,0.04125445614160049
99800,0.041312592939761736
99900,0.041331229977380826
100000,0.041333394873537106
100100,0.04125449683425915
100200,0.04120034351373221
100300,0.041233943840779365
100400,0.041065849388705805
100500,0.041132745573620025
100600,0.041094883413225994
100700,0.041074544833318585
100800,0.04101123676148899
100900,0.04105853010502352
101000,0.04121365174771965
101100,0.04104926414586244
101200,0.04109113350336983
101300,0.04100006310086422
101400,0.041201776571749296
101500,0.04111149835087972
101600,0.041166847380180616
101700,0.04114665430320565
101800,0.04109085192833903
101900,0.041065682386592625
102000,0.04116409204849814
102100,0.04109771771063826
102200,0.040968954754645785
102300,0.0409282251207798
102400,0.04094366063484097
102500,0.040972730359549604
102600,0.040930480694513
102700,0.04086134183830788
102800,0.04090278221275771
102900,0.040985154160157265
103000,0.04099075664731774
103100,0.041019000180256796
103200,0.04110064378074677
103300,0.04113463115729664
103400,0.04104139798949372
103500,0.04095949170533002
103600,0.04089067344094544
103700,0.04096540946011725
103800,0.040818246872039096
103900,0.040848925271557715
104000,0.04073263265058229
104100,0.04078269187064341
104200,0.04081197632789604
104300,0.040686630023366414
104400,0.04062882994582865
104500,0.040578611394464156
104600,0.04058053810440507
104700,0.04053173681697856
104800,0.04052114244915004
104900,0.04050749954055212
105000,0.04052305357879194
105100,0.04035546718792496
105200,0.04032426786254052
105300,0.04036426314314457
105400,0.040308603426064106
105500,0.04028318562298506
105600,0.04015817334155752
105700,0.04009287145703683
105800,0.040048543695765854
105900,0.04006245119986214
106000,0.040008301944004274
106100,0.03997752614454027
106200,0.03995458584095927
106300,0.039988087474086755
106400,0.039974399363789395
106500,0.039971137767351575
106600,0.03975029528542988
106700,0.039721384524956195
106800,0.03976507200442884
106900,0.0397063417757037
107000,0.03973279930778632
107100,0.039615671520508954
107200,0.03961609857040512
107300,0.03963404783132287
107400,0.03962596195196051
107500,0.03964252449417944
107600,0.03969707081285205
107700,0.039733783112385915
107800,0.03969207101188133
107900,0.03964207854518663
108000,0.03958994917791835
108100,0.03957571626997828
108200,0.039518716854753236
108300,0.03950000743312572
108400,0.03946357664096025
108500,0.03946126470732379
108600,0.039400661723817294
108700,0.039452673016856114
108800,0.03942137789386402
108900,0.03945771259345203
109000,0.03949547566059647
109100,0.03948599810909642
109200,0.039553668951973694
109300,0.03952804881221935
109400,0.0395812192326709
109500,0.039520151947568735
109600,0.03955703913957639
109700,0.039553480807437286
109800,0.03962339784798713
109900,0.0395790890182387
110000,0.03952306541691473
110100,0.039443112327236685
110200,0.03943095852797401
110300,0.03952669963957934
110400,0.03958356310334327
110500,0.03933226874907537
110600,0.039284278109835015
110700,0.03924045407833156
110800,0.0392034299917909
110900,0.039142215920389335
111000,0.039089752103025406
111100,0.03906430955192555
111200,0.0390673438951664
111300,0.039085940814472434
111400,0.03899857076753465
111500,0.038975357592542
111600,0.038988331971510436
111700,0.0388838509336471
111800,0.03889327901699167
111900,0.03894041444771117
112000,0.03889761184926952
112100,0.03890254310019027
112200,0.03895272452228324
112300,0.03898395855952663
112400,0.039026676935180915
112500,0.03900930187723922
112600,0.03897079615535986
112700,0.038995189839702064
112800,0.038990625568156946
112900,0.03892971045960171
113000,0.0388929419505414
113100,0.038838241288494536
113200,0.0388900872949851
113300,0.03888891222741028
113400,0.03881515745055898
113500,0.03882586129940528
113600,0.038886640917011155
113700,0.03889997610294345
113800,0.03884584623801985
113900,0.03881957711638025
114000,0.03885511574318541
114100,0.03893713224322545
114200,0.03889387793582826
114300,0.03879912665009329
114400,0.03876628667319726
114500,0.03874660986187914
114600,0.038722870671615686
114700,0.03879346145990855
114800,0.03882594629641219
114900,0.03879413419715602
115000,0.03877246043982381
115100,0.03873251448635035
115200,0.03871559121947658
115300,0.038737804434378374
115400,0.038774948342485474
115500,0.03885225862775915
115600,0.03878931490784686
115700,0.03874991433821616
115800,0.038678068750758625
115900,0.038735739249677506
116000,0.03867293354088461
116100,0.03851729140948747
116200,0.03844903364895825
