Time(Iteration),GeneralizedLinearBandit
0,0.19013543123880217
100,12.079762234651408
200,17.258566512298106
300,20.905498320161993
400,23.333032832371146
500,25.668334112282714
600,26.871404911618463
700,28.195760808959648
800,29.19654090695433
900,30.044207426346976
1000,30.596978562671485
1100,31.057935985314366
1200,31.49570911684274
1300,31.990182096649953
1400,32.24140030580656
1500,32.460369019035326
1600,32.82038142329781
1700,33.196727958970776
1800,33.72142220519723
1900,34.2318320830305
2000,34.42440883855951
2100,34.44456713418223
2200,34.532824052448845
2300,34.54198485340465
2400,34.577625225958904
2500,34.584361109014644
2600,34.62924916798492
2700,34.73765426409902
2800,34.97500105719443
2900,35.15897692195821
3000,35.24315576340191
3100,35.389105592236625
3200,35.7185887479188
3300,35.845048593485814
3400,35.95613398588894
3500,36.07695523061489
3600,36.24138847874134
3700,36.30724102787391
3800,36.40951633229915
3900,36.4840343822297
4000,36.5963899914175
4100,36.642037669707705
4200,36.681650193372974
4300,36.76168136453031
4400,36.93976577074786
4500,36.99291435324462
4600,37.05959771318588
4700,37.29755454215205
4800,37.32322230828644
4900,37.32457229334335
5000,37.3555333578911
5100,37.52702336469354
5200,37.58022251240064
5300,37.61563466707802
5400,37.711643742648675
5500,37.74534814036745
5600,37.86117808591091
5700,37.930184421104784
5800,38.00889381903151
5900,38.02105474412267
6000,38.087248736877214
6100,38.14073418184434
6200,38.19421962681146
6300,38.24770507177858
6400,38.42053940926267
6500,38.53976422297992
6600,38.61583083575057
6700,38.69603110756149
6800,38.84937698492929
6900,38.939055362915596
7000,38.99254080788272
7100,39.04602625284984
7200,39.099511697816965
7300,39.17699166198848
7400,39.21557699251819
7500,39.242520524741145
7600,39.269864059924195
7700,39.30384120393024
7800,39.37360534012865
7900,39.408233793673446
8000,39.45050585077804
8100,39.49880459747467
8200,39.523514995925915
8300,39.602317728137606
8400,39.64193841713585
8500,39.74196547321206
8600,39.86907231074572
8700,39.919393536514086
8800,39.96453487099125
8900,40.054996392095276
9000,40.16189406167026
9100,40.22883788990267
9200,40.26709297557681
9300,40.32045511464314
9400,40.37873906324666
9500,40.44786317900922
9600,40.5391789445085
9700,40.57516987326206
9800,40.589119748990434
9900,40.609442428665325
10000,40.70020412254196
10100,40.98263647174816
10200,41.006787315123816
10300,41.05961407586469
10400,41.13117644073345
10500,41.213918075374494
10600,41.22568836439144
10700,41.28044885146478
10800,41.29861932383508
10900,41.32050380434394
11000,41.33796881445623
11100,41.38731443680922
11200,41.400584393200184
11300,41.40084981232762
11400,41.42780157018064
11500,41.47325694602987
11600,41.56547530240689
11700,41.664213581167296
11800,41.75226265802026
11900,41.77189553014452
12000,41.81992484151892
12100,41.87270576877931
12200,41.9362240357297
12300,42.019056073954076
12400,42.05051173134354
12500,42.14455794525386
12600,42.17740450528341
12700,42.2051442948887
12800,42.232087827111656
12900,42.25929677846206
13000,42.2963605984391
13100,42.32439659478502
13200,42.33052934807969
13300,42.36057392001284
13400,42.387115832757004
13500,42.41365774550117
13600,42.46373853060584
13700,42.497489791883076
13800,42.52131673624046
13900,42.52821763355394
14000,42.536711045632075
14100,42.72731515026764
14200,42.79128211581086
14300,42.84318920508736
14400,42.960578145413514
14500,43.04026864065444
14600,43.11358907683676
14700,43.19612968986199
14800,43.3084879594027
14900,43.3656694331776
15000,43.404446955368385
15100,43.51425476271392
15200,43.670327222266
15300,43.779888275151436
15400,43.93448335324695
15500,43.98867881266295
15600,44.04182739515971
15700,44.09497597765647
15800,44.12926408759716
15900,44.17378305766444
16000,44.226530020682404
16100,44.27927698370037
16200,44.331376682684294
16300,44.37714439953302
16400,44.4550727999338
16500,44.50822138243056
16600,44.563861229643564
16700,44.598559691995504
16800,44.63141706743535
16900,44.71676453991553
17000,44.75676378415211
17100,44.770713659880485
17200,44.7930444493509
17300,44.80699432507927
17400,44.820944200807645
17500,44.83489407653602
17600,44.84884395226439
17700,44.86279382799276
17800,44.87674370372113
17900,44.890693579449504
18000,44.904643455177876
18100,44.91859333090625
18200,44.95805510134757
18300,44.97200497707594
18400,44.98595485280431
18500,44.999904728532684
18600,45.013854604261056
18700,45.02780447998943
18800,45.0417543557178
18900,45.05570423144617
19000,45.06965410717454
19100,45.083603982902915
19200,45.09755385863129
19300,45.11150373435966
19400,45.141894336475175
19500,45.15584421220355
19600,45.16979408793192
19700,45.19277114910328
19800,45.204006877196065
19900,45.28564453016954
20000,45.311849580443344
20100,45.338054630717146
20200,45.388243745995005
20300,45.42278158789718
20400,45.44911295052862
20500,45.45663479101311
20600,45.45663479101311
20700,45.45663479101311
20800,45.45663479101311
20900,45.45663479101311
21000,45.45663479101311
21100,45.45689684151584
