Time(Iteration),LinearUCBBanditTheta
0,0.995913809449936
100,0.31571730010503013
200,0.2849676712149385
300,0.2735672176427052
400,0.2629755790201383
500,0.25911058802564735
600,0.2547807944750481
700,0.2522395725768257
800,0.25112393763638086
900,0.25161186859585133
1000,0.2501331438143282
1100,0.24874100831263352
1200,0.2485771676802367
1300,0.2494272000558626
1400,0.24679984714101882
1500,0.2467816471538839
1600,0.24594904273897256
1700,0.24585443761499795
1800,0.24592087526057696
1900,0.24591874241827769
2000,0.2463061093794264
2100,0.2464074906566247
2200,0.24688837627051158
2300,0.24590370555015575
2400,0.24589716107136145
2500,0.24599763965213914
2600,0.2461099351427276
2700,0.24580112985789188
2800,0.24582773139602385
2900,0.24654662157073534
3000,0.24567932411231008
3100,0.24537612853038276
3200,0.24550808521856093
3300,0.2454737043226491
3400,0.24547115730061467
3500,0.24537897603541578
3600,0.2450060642434234
3700,0.24527934073311747
3800,0.24386014964431454
3900,0.24313650919202234
4000,0.24352641523212615
4100,0.2435207905591202
4200,0.243544842609498
4300,0.24323665281539894
4400,0.2429724959061927
4500,0.24302681684807825
4600,0.24321913254591507
4700,0.24320366767644847
4800,0.2431147036848972
4900,0.2430780319177402
5000,0.24310960824082145
5100,0.24310470595249614
5200,0.24313488684623072
5300,0.24312435486950723
5400,0.2431456429708369
5500,0.24316405247938272
5600,0.24318275404770312
5700,0.24146498706482333
5800,0.24146384148866024
5900,0.2415453638970675
6000,0.24154570496894068
6100,0.2414928451334355
6200,0.24149350165489572
6300,0.24061845808525667
6400,0.24061690021160959
6500,0.24059325421671596
6600,0.24071416607996604
6700,0.2407795099974043
6800,0.2408298330937634
6900,0.24082803169438688
7000,0.240811717222077
7100,0.24064702483014702
7200,0.24043455255613186
7300,0.2404341835299475
7400,0.24044020749794992
7500,0.24044048220261888
7600,0.24044119008866577
7700,0.24042720677511883
7800,0.24043159052338994
7900,0.24001796253539567
8000,0.24001238500240257
8100,0.23982619212820183
8200,0.23960663117167122
8300,0.23974522322404726
8400,0.23974932994689216
8500,0.2397486155672317
8600,0.2397487761776183
8700,0.2397482232666334
8800,0.2397482578874653
8900,0.23974816457763543
9000,0.23974828260566539
9100,0.23974880054909714
9200,0.2397619431506417
9300,0.23976037018874236
9400,0.23976042604176362
9500,0.23975989286371155
9600,0.23956468340317008
9700,0.23956499613030813
9800,0.23956492298381446
9900,0.23955131138925356
10000,0.23955126526737613
10100,0.23955124319144003
10200,0.23965008748858646
10300,0.2396501056108114
10400,0.2396570948421008
10500,0.2396405306262936
10600,0.2394887274553139
10700,0.23948874303512352
10800,0.23948864870879266
10900,0.23947717503012217
11000,0.2394785519630845
11100,0.23944531229822846
11200,0.23942830295322937
11300,0.23942994953081467
11400,0.23944218728115302
11500,0.23934334365066273
11600,0.23894166408940426
11700,0.2389580129629521
11800,0.23895861579093708
11900,0.2389125286754154
12000,0.23886862893394642
12100,0.23886839585168623
12200,0.23888276806149786
12300,0.2389130461089115
12400,0.23891328933244654
12500,0.2389161309513353
12600,0.23891685966944293
12700,0.23887956899066917
12800,0.238879645167463
12900,0.23888012645956827
13000,0.2388799587589366
13100,0.2388784669151179
13200,0.23892094874926362
13300,0.2389214431068281
13400,0.2388916294902374
13500,0.23889238102310761
13600,0.2388925102548724
13700,0.23889228501833185
13800,0.23889210456956636
13900,0.23889192777023718
14000,0.23889512469551866
14100,0.2388992785580056
14200,0.23887093431525286
14300,0.23887088443206106
14400,0.2388708387260543
14500,0.2388710024617649
14600,0.23889233009273125
14700,0.2388613243545643
14800,0.2388624831616907
14900,0.2389577437053112
15000,0.23895000998320315
15100,0.2389510697172092
15200,0.23895097270896767
15300,0.23895088968291556
15400,0.23917186133802848
15500,0.23917178641107975
15600,0.23906111135173727
15700,0.2390112642204219
15800,0.23901097396948834
15900,0.23901102689547513
16000,0.2390107605403097
16100,0.23901165336441915
16200,0.23896660961241203
16300,0.23897626629008567
16400,0.23897632736017832
16500,0.23897489054408455
16600,0.23897836104902623
16700,0.23897136073958106
16800,0.23893163764579625
16900,0.2389316578974161
17000,0.2389316352889863
17100,0.23889031734836946
17200,0.23889013612036097
17300,0.2389064447009285
17400,0.23890541757388334
17500,0.2388961516282076
17600,0.23889612363474436
17700,0.23889618027946818
17800,0.23889597307299618
17900,0.23889591922755335
18000,0.23889600031084832
18100,0.23882235190224393
18200,0.2387894545040981
18300,0.23878965090989812
18400,0.2387894748909037
18500,0.2387889485916419
18600,0.23878885923557794
18700,0.23878948576608802
18800,0.2387808903063481
18900,0.23878125802023648
19000,0.23878126450957446
19100,0.2387813241219488
19200,0.23878137448828202
19300,0.2387815796706525
19400,0.23878138592501016
19500,0.238781463731249
19600,0.23878139409334764
19700,0.2387813940552955
19800,0.23878141027406255
19900,0.23878144495706918
20000,0.23855071125078126
20100,0.2385552367236207
20200,0.2385552685328885
20300,0.2385551924657158
20400,0.23855519298741434
20500,0.2385552576369953
20600,0.2385552857317868
20700,0.2385551603133019
20800,0.23855518661713976
20900,0.23855522777687357
21000,0.23855552532183308
21100,0.23855541819431264
21200,0.23855563801576568
21300,0.23855571343411003
21400,0.23855570970311332
21500,0.23855567237464098
21600,0.23855675443953528
21700,0.2385568037212426
21800,0.23855683440145023
21900,0.2385568962165409
22000,0.23855694726430268
22100,0.23855705218355466
22200,0.23855723020130865
22300,0.2385572428927522
22400,0.23855726874719668
22500,0.23855724854676583
22600,0.23855720438614064
22700,0.2385571435246534
22800,0.2385571761394832
22900,0.23855727092403822
23000,0.238557263597182
23100,0.23855719999770253
23200,0.23854971692022392
23300,0.2385126146848467
23400,0.23851263412088025
23500,0.23851260059113794
23600,0.23851261534030904
23700,0.2385126001414529
23800,0.23851261507477634
23900,0.23851265358575785
24000,0.238512660109898
24100,0.23851273605569928
24200,0.23851269361953026
24300,0.23851278952344201
24400,0.23851233271670336
24500,0.23851200596904762
24600,0.23851196553759935
24700,0.23851192544276775
24800,0.23851189287637903
24900,0.23851156681793304
25000,0.23851157987061838
25100,0.238511672223839
25200,0.23851144436907368
25300,0.23851151111673707
25400,0.23851279880739756
25500,0.2385126172131892
25600,0.2385124927374433
25700,0.2385123248186861
25800,0.23851247649494822
25900,0.2385123145319544
26000,0.23851238421316107
26100,0.23851243869257646
26200,0.23848554278371306
26300,0.23848557086585437
26400,0.23848554463260346
26500,0.23848560886262754
26600,0.2384855956162438
26700,0.23848561915993977
26800,0.23848565334708657
26900,0.2384856854271739
27000,0.238473092629847
27100,0.23844455308708165
27200,0.23844445880827186
27300,0.23844455816200316
27400,0.2384449898289434
27500,0.23844581566643747
27600,0.23844569706578594
27700,0.23844612247513539
27800,0.23844608974866208
27900,0.23844600215567113
28000,0.23844613555561045
28100,0.23844614367689446
28200,0.23844172929822913
28300,0.23844173814713518
28400,0.23844179932667792
28500,0.23841173658850692
28600,0.23841115930356133
28700,0.2384109118182942
28800,0.23841114451086504
28900,0.23841094491427967
29000,0.23841120937719418
29100,0.23841120094144683
29200,0.23841118863034824
29300,0.23841123063181063
29400,0.2384112653208606
29500,0.23841128109170945
29600,0.23841126551030806
29700,0.23841129472745778
29800,0.23841129270055617
29900,0.23841126719205413
30000,0.23841122207547832
30100,0.23841127498533887
30200,0.23841136200370902
30300,0.23841172053283083
30400,0.23841176532408812
30500,0.23841183152854967
30600,0.23841189635536347
30700,0.23841177653109025
30800,0.23841176508609813
30900,0.2384118614866831
31000,0.23845846941512047
31100,0.2384586220578751
31200,0.23845865724291215
31300,0.2384578060863948
