Time(Iteration),LinearUCBBandit
0,0.44168599995559077
100,33.16020054728547
200,54.439891719671856
300,68.76345479459998
400,78.94452046676285
500,85.75112169641933
600,91.35252175277401
700,95.65561082581694
800,99.63326511092868
900,103.29549164907098
1000,106.59391045722461
1100,108.92270424534277
1200,111.12047414556457
1300,112.9334876846312
1400,114.74278494929258
1500,116.30290366325043
1600,117.61254612095021
1700,118.83400118906141
1800,119.8845729344954
1900,121.07476067251896
2000,122.19382682962637
2100,123.18308713500285
2200,124.11960275845688
2300,124.83958165131108
2400,125.38402819308189
2500,126.32785738054315
2600,127.31675294211477
2700,127.89484173849037
2800,128.35897862863564
2900,128.8981087407109
3000,129.520372817698
3100,130.0598808755405
3200,130.6792074328852
3300,131.52884507455377
3400,132.35115621847464
3500,132.85444002470564
3600,133.28382973317264
3700,133.9680101327221
3800,134.36850974089492
3900,134.7215500265657
4000,134.96511976640144
4100,135.27650783493152
4200,135.65340457068558
4300,135.88148297007666
4400,136.29431893316573
4500,136.6891111884392
4600,137.19101834759834
4700,137.63287378835605
4800,138.13400618259067
4900,138.47348811784846
5000,138.79600956288527
5100,139.03846207845154
5200,139.20579483760233
5300,139.4464375325489
5400,139.53796457303153
5500,139.77693923019447
5600,139.88626077689543
5700,140.00953182807865
5800,140.23620130693445
5900,140.4803504866865
6000,140.70968822175843
6100,140.86813236047593
6200,140.89569260449838
6300,140.99727767655392
6400,141.21439658405424
6500,141.6420451725764
6600,141.89613242713855
6700,142.09159071270363
6800,142.2992662574414
6900,142.56379092310036
7000,142.81630822378267
7100,142.94959511836424
7200,143.3123690946922
7300,143.53153781651622
7400,143.73668693102303
7500,143.94969610554958
7600,144.10595317680534
7700,144.30624400946616
7800,144.55591458480606
7900,144.72330372592697
8000,145.05182996965567
8100,145.18932811348583
8200,145.25743933643494
8300,145.290981023436
8400,145.34801689566712
8500,145.63263469942154
8600,145.8725715870239
8700,146.1701364550441
8800,146.21601908193236
8900,146.22458800330688
9000,146.5693494034665
9100,146.7064576703621
9200,146.87955444363888
9300,147.06746238900092
9400,147.40803940738107
9500,147.5190055068592
9600,147.65313666746363
9700,147.6612574721621
9800,148.008546619879
9900,148.09940953211162
10000,148.30338904322826
10100,148.48124596932928
10200,148.49478064382674
10300,148.6111305673185
10400,148.77175080581338
10500,149.00014264289763
10600,149.084571036172
10700,149.12916674069123
10800,149.245912672569
10900,149.34015480217144
11000,149.41185280452152
11100,149.53789827243304
11200,149.6209864934961
11300,149.69690055596283
11400,149.73071843245737
11500,149.78994335076467
11600,149.81184562871474
11700,149.8457048057025
11800,150.1102973566562
11900,150.25921628074352
12000,150.342748372368
12100,150.40023587071454
12200,150.49241668117082
12300,150.55298251042203
12400,150.63874662483997
12500,150.77987351922178
12600,150.85557486159036
12700,150.86153929609213
12800,150.94382422929263
12900,151.15736404531964
13000,151.28936024210645
13100,151.36652016025127
13200,151.45835442098422
13300,151.53529832641382
13400,151.53678943503925
13500,151.612902863878
13600,151.76217419431399
13700,151.8370813155374
13800,151.96005967039576
13900,152.02201884185016
14000,152.09232218546143
14100,152.1839451401693
14200,152.35825569901536
14300,152.38736581419641
14400,152.4619103691038
14500,152.4931711747671
14600,152.54626243877286
14700,152.57181811607484
14800,152.65013226692975
14900,152.78709488911812
15000,152.86019775044988
15100,152.97723202801484
15200,153.0542501034176
15300,153.173508178365
15400,153.21451366556465
15500,153.2197325457537
15600,153.25292333012152
15700,153.29576646536745
15800,153.31401953057298
15900,153.32375690075403
16000,153.447709870556
16100,153.49297447429979
16200,153.75296741706597
16300,153.93390879103666
16400,153.9474193269409
16500,154.04372168884547
16600,154.14824517124785
16700,154.19163734156803
16800,154.28586025707233
16900,154.28856719197182
17000,154.4490954240887
17100,154.4490954240887
17200,154.5148971243228
17300,154.5227204913846
17400,154.5227204913846
17500,154.53171230725292
17600,154.53171230725292
17700,154.59416331832227
17800,154.6867902304752
17900,154.71385957947012
18000,154.71982401397187
18100,154.7801442705473
18200,154.832428875606
18300,154.95961842621358
18400,154.99724000823423
18500,155.00423119992988
18600,155.01168674305708
18700,155.02585227499878
18800,155.22356727731463
18900,155.31847431357374
19000,155.4769398901079
19100,155.53016831026096
19200,155.5755615381571
19300,155.6004578744176
19400,155.73278387550099
19500,155.8041407735775
19600,155.86386277536528
19700,155.88495360635306
19800,155.88766054125256
19900,155.9931109533027
20000,156.13456669430641
20100,156.15871747625417
20200,156.3227726904713
20300,156.37846991940754
20400,156.45148833973437
20500,156.6472656834349
