Time(Iteration),ExplorethenCommit
0,0.39140649528488497
100,41.016760086319096
200,81.98614583429483
300,122.27418858933208
400,162.68398122033562
500,204.67833270203135
600,245.62476143980243
700,285.62418451841137
800,326.818059285877
900,367.72069831174815
1000,408.8666165937543
1100,450.7786919149718
1200,493.17286966035164
1300,533.1330673181503
1400,572.6895904570359
1500,614.5128892928942
1600,656.9194946636403
1700,698.4629691248712
1800,738.7838144178411
1900,780.8199451073758
2000,821.7210226358429
2100,863.2364104466885
2200,904.2896409917397
2300,944.6686855758593
2400,986.2276477410174
2500,1027.9740547244978
2600,1028.0697517171398
2700,1028.1566646376737
2800,1028.2433684136336
2900,1028.3394836954235
3000,1028.443633777745
3100,1028.551252011105
3200,1028.6580032067054
3300,1028.7656214400654
3400,1028.8168822190514
3500,1028.8377966764515
3600,1028.8587111338516
3700,1028.8796255912516
3800,1028.9005400486517
3900,1028.9214545060518
4000,1028.9423689634518
4100,1028.963283420852
4200,1028.984197878252
4300,1029.005112335652
4400,1029.026026793052
4500,1029.0469412504522
4600,1029.0678557078522
4700,1029.0887701652523
4800,1029.1096846226524
4900,1029.1305990800524
5000,1029.1515135374525
5100,1029.1724279948526
5200,1029.1933424522526
5300,1029.2142569096527
5400,1029.2351713670528
5500,1029.2560858244528
5600,1029.277000281853
5700,1029.297914739253
5800,1029.318829196653
5900,1029.339743654053
6000,1029.3606581114532
6100,1029.3815725688532
6200,1029.4024870262533
6300,1029.4234014836534
6400,1029.4443159410534
6500,1029.4652303984535
6600,1029.4861448558536
6700,1029.5070593132536
6800,1029.5279737706537
6900,1029.5488882280538
7000,1029.5698026854539
7100,1029.590717142854
7200,1029.611631600254
7300,1029.632546057654
7400,1029.6534605150541
7500,1029.6743749724542
7600,1029.6952894298543
7700,1029.7162038872543
7800,1029.7371183446544
7900,1029.7580328020545
8000,1029.7789472594545
8100,1029.7998617168546
8200,1029.8207761742547
8300,1029.8416906316547
8400,1029.8626050890548
8500,1029.8835195464549
8600,1029.904434003855
8700,1029.925348461255
8800,1029.946262918655
8900,1029.9671773760551
9000,1029.9880918334552
9100,1030.0090062908553
9200,1030.0299207482553
9300,1030.0508352056554
9400,1030.0717496630555
9500,1030.0926641204555
9600,1030.1135785778556
9700,1030.1344930352557
9800,1030.1554074926557
9900,1030.1763219500558
10000,1030.1972364074559
10100,1030.218150864856
10200,1030.239065322256
10300,1030.259979779656
10400,1030.2808942370561
10500,1030.3018086944562
10600,1030.3227231518563
10700,1030.3436376092563
10800,1030.3645520666564
10900,1030.3854665240565
11000,1030.4063809814566
11100,1030.4272954388566
11200,1030.4482098962567
11300,1030.4691243536568
11400,1030.4900388110568
11500,1030.510953268457
11600,1030.531867725857
11700,1030.552782183257
11800,1030.573696640657
11900,1030.5946110980572
12000,1030.6155255554572
12100,1030.6364400128573
12200,1030.6573544702574
12300,1030.6782689276574
12400,1030.6991833850575
12500,1030.7200978424576
12600,1030.7410122998576
12700,1030.7619267572577
12800,1030.7828412146578
12900,1030.8037556720578
13000,1030.824670129458
13100,1030.845584586858
13200,1030.866499044258
13300,1030.887413501658
13400,1030.9083279590582
13500,1030.9292424164582
13600,1030.9501568738583
13700,1030.9710713312584
13800,1030.9919857886584
13900,1031.0129002460585
14000,1031.0338147034586
14100,1031.0547291608586
14200,1031.0756436182587
14300,1031.0965580756588
14400,1031.1174725330588
14500,1031.138386990459
14600,1031.159301447859
14700,1031.180215905259
14800,1031.2011303626591
14900,1031.2220448200592
15000,1031.2429592774592
15100,1031.2638737348593
15200,1031.2847881922594
15300,1031.3057026496595
15400,1031.3266171070595
15500,1031.3475315644596
15600,1031.3684460218597
15700,1031.3893604792597
15800,1031.4102749366598
15900,1031.4311893940599
16000,1031.45210385146
16100,1031.47301830886
16200,1031.49393276626
16300,1031.5148472236601
16400,1031.5357616810602
16500,1031.5566761384603
16600,1031.5775905958603
16700,1031.5985050532604
16800,1031.6194195106605
16900,1031.6403339680605
17000,1031.6612484254606
17100,1031.6821628828607
17200,1031.7030773402607
17300,1031.7239917976608
17400,1031.7449062550609
17500,1031.765820712461
17600,1031.786735169861
17700,1031.807649627261
17800,1031.8285640846611
17900,1031.8494785420612
18000,1031.8703929994613
18100,1031.8913074568613
18200,1031.9122219142614
18300,1031.9331363716615
18400,1031.9540508290615
18500,1031.9749652864616
18600,1031.9958797438617
18700,1032.0167942012617
18800,1032.0377086586618
18900,1032.0586231160619
19000,1032.079537573462
19100,1032.100452030862
19200,1032.121366488262
19300,1032.1422809456622
19400,1032.1631954030622
19500,1032.1841098604623
19600,1032.2050243178624
19700,1032.2259387752624
19800,1032.2468532326625
19900,1032.2677676900626
20000,1032.2886821474626
20100,1032.3095966048627
20200,1032.3305110622628
20300,1032.3514255196628
20400,1032.372339977063
20500,1032.393254434463
20600,1032.414168891863
20700,1032.435083349263
20800,1032.4559978066632
20900,1032.4769122640632
21000,1032.4978267214633
21100,1032.5187411788634
21200,1032.5396556362634
21300,1032.5605700936635
21400,1032.5814845510636
21500,1032.6023990084636
21600,1032.6233134658637
21700,1032.6442279232638
21800,1032.6651423806638
21900,1032.686056838064
22000,1032.706971295464
22100,1032.727885752864
22200,1032.748800210264
22300,1032.7697146676642
22400,1032.7906291250642
22500,1032.8115435824643
22600,1032.8324580398644
22700,1032.8533724972644
22800,1032.8742869546645
22900,1032.8952014120646
23000,1032.9161158694646
23100,1032.9370303268647
23200,1032.9579447842648
23300,1032.9788592416648
23400,1032.999773699065
23500,1033.020688156465
23600,1033.041602613865
23700,1033.0625170712651
23800,1033.0834315286652
23900,1033.1043459860653
24000,1033.1252604434653
24100,1033.1461749008654
24200,1033.1670893582655
24300,1033.1880038156655
24400,1033.2089182730656
24500,1033.2298327304657
24600,1033.2507471878657
24700,1033.2716616452658
24800,1033.2925761026659
24900,1033.313490560066
25000,1033.334405017466
25100,1033.355319474866
25200,1033.3762339322661
25300,1033.3971483896662
25400,1033.4180628470663
25500,1033.4389773044663
25600,1033.4598917618664
25700,1033.4808062192665
25800,1033.5017206766665
25900,1033.5226351340666
26000,1033.5435495914667
26100,1033.5644640488667
26200,1033.5853785062668
26300,1033.6062929636669
26400,1033.627207421067
26500,1033.648121878467
26600,1033.669036335867
26700,1033.6899507932671
26800,1033.7108652506672
26900,1033.7317797080673
27000,1033.7526941654673
27100,1033.7736086228674
27200,1033.7945230802675
27300,1033.8154375376675
27400,1033.8363519950676
27500,1033.8572664524677
27600,1033.8781809098678
27700,1033.8990953672678
27800,1033.9200098246679
27900,1033.940924282068
28000,1033.961838739468
28100,1033.982753196868
28200,1034.0036676542682
28300,1034.0245821116682
28400,1034.0454965690683
28500,1034.0664110264684
28600,1034.0873254838684
28700,1034.1082399412685
28800,1034.1291543986686
28900,1034.1500688560686
29000,1034.1709833134687
29100,1034.1918977708688
29200,1034.2128122282688
29300,1034.233726685669
29400,1034.254641143069
29500,1034.275555600469
29600,1034.296470057869
29700,1034.3173845152692
29800,1034.3382989726692
29900,1034.3592134300693
30000,1034.3801278874694
30100,1034.4010423448694
30200,1034.4219568022695
30300,1034.4428712596696
30400,1034.4637857170696
30500,1034.4847001744697
30600,1034.5056146318698
30700,1034.5265290892698
30800,1034.54744354667
30900,1034.56835800407
31000,1034.58927246147
31100,1034.61018691887
31200,1034.6311013762702
31300,1034.6520158336702
31400,1034.6729302910703
31500,1034.6938447484704
31600,1034.7147592058705
31700,1034.7356736632705
31800,1034.7565881206706
31900,1034.7775025780707
32000,1034.7984170354707
32100,1034.8193314928708
32200,1034.8402459502709
32300,1034.861160407671
32400,1034.882074865071
32500,1034.902989322471
32600,1034.9239037798711
32700,1034.9448182372712
32800,1034.9657326946713
32900,1034.9866471520713
33000,1035.0075616094714
33100,1035.0284760668715
33200,1035.0493905242715
33300,1035.0703049816716
33400,1035.0912194390717
33500,1035.1121338964717
33600,1035.1330483538718
33700,1035.1539628112719
33800,1035.174877268672
33900,1035.195791726072
34000,1035.216706183472
34100,1035.2376206408721
34200,1035.2585350982722
34300,1035.2794495556723
34400,1035.3003640130723
34500,1035.3212784704724
34600,1035.3421929278725
34700,1035.3631073852725
34800,1035.3840218426726
34900,1035.4049363000727
35000,1035.4258507574727
35100,1035.4467652148728
35200,1035.4676796722729
35300,1035.488594129673
35400,1035.509508587073
35500,1035.530423044473
35600,1035.5513375018731
35700,1035.5722519592732
35800,1035.5931664166733
35900,1035.6140808740734
36000,1035.6349953314734
36100,1035.6559097888735
36200,1035.6768242462736
36300,1035.6977387036736
36400,1035.7186531610737
36500,1035.7395676184738
36600,1035.7604820758738
36700,1035.781396533274
36800,1035.802310990674
36900,1035.823225448074
37000,1035.844139905474
37100,1035.8650543628742
37200,1035.8859688202742
37300,1035.9068832776743
37400,1035.9277977350744
37500,1035.9487121924744
37600,1035.9696266498745
37700,1035.9905411072746
37800,1036.0114555646746
37900,1036.0323700220747
38000,1036.0532844794748
38100,1036.0741989368748
38200,1036.095113394275
38300,1036.116027851675
38400,1036.136942309075
38500,1036.157856766475
38600,1036.1787712238752
38700,1036.1996856812752
38800,1036.2206001386753
38900,1036.2415145960754
39000,1036.2624290534754
39100,1036.2833435108755
39200,1036.3042579682756
39300,1036.3251724256756
39400,1036.3460868830757
39500,1036.3670013404758
39600,1036.3879157978758
39700,1036.408830255276
39800,1036.429744712676
39900,1036.450659170076
40000,1036.4715736274761
40100,1036.4924880848762
40200,1036.5134025422763
40300,1036.5343169996763
40400,1036.5552314570764
40500,1036.5761459144765
40600,1036.5970603718765
40700,1036.6179748292766
40800,1036.6388892866767
40900,1036.6598037440767
41000,1036.6807182014768
41100,1036.7016326588769
41200,1036.722547116277
41300,1036.743461573677
41400,1036.764376031077
41500,1036.7852904884771
41600,1036.8062049458772
41700,1036.8271194032773
41800,1036.8480338606773
41900,1036.8689483180774
42000,1036.8898627754775
42100,1036.9107772328775
42200,1036.9316916902776
42300,1036.9526061476777
42400,1036.9735206050777
42500,1036.9944350624778
42600,1037.0153495198779
42700,1037.036263977278
42800,1037.057178434678
42900,1037.078092892078
43000,1037.0990073494781
43100,1037.1199218068782
43200,1037.1408362642783
43300,1037.1617507216783
43400,1037.1826651790784
43500,1037.2035796364785
43600,1037.2244940938785
43700,1037.2454085512786
43800,1037.2663230086787
43900,1037.2872374660788
44000,1037.3081519234788
44100,1037.3290663808789
44200,1037.349980838279
44300,1037.370895295679
44400,1037.391809753079
44500,1037.4127242104792
44600,1037.4336386678792
44700,1037.4545531252793
44800,1037.4754675826794
44900,1037.4963820400794
45000,1037.5172964974795
45100,1037.5382109548796
45200,1037.5591254122796
45300,1037.5800398696797
45400,1037.6009543270798
45500,1037.6218687844798
45600,1037.64278324188
45700,1037.66369769928
45800,1037.68461215668
45900,1037.70552661408
46000,1037.7264410714802
46100,1037.7473555288802
46200,1037.7682699862803
46300,1037.7891844436804
46400,1037.8100989010804
46500,1037.8310133584805
46600,1037.8519278158806
46700,1037.8728422732806
46800,1037.8937567306807
46900,1037.9146711880808
47000,1037.9355856454808
47100,1037.956500102881
47200,1037.977414560281
47300,1037.998329017681
47400,1038.019243475081
47500,1038.0401579324812
47600,1038.0610723898812
47700,1038.0819868472813
47800,1038.1029013046814
47900,1038.1238157620814
48000,1038.1447302194815
48100,1038.1656446768816
48200,1038.1865591342817
48300,1038.2074735916817
48400,1038.2283880490818
48500,1038.2493025064819
48600,1038.270216963882
48700,1038.291131421282
48800,1038.312045878682
48900,1038.3329603360821
49000,1038.3538747934822
49100,1038.3747892508823
49200,1038.3957037082823
49300,1038.4166181656824
49400,1038.4375326230825
49500,1038.4584470804825
49600,1038.4793615378826
49700,1038.5002759952827
49800,1038.5211904526827
49900,1038.5421049100828
50000,1038.5630193674829
50100,1038.583933824883
50200,1038.604848282283
50300,1038.625762739683
50400,1038.6466771970831
50500,1038.6675916544832
50600,1038.6885061118833
50700,1038.7094205692833
50800,1038.7303350266834
50900,1038.7512494840835
51000,1038.7721639414835
51100,1038.7930783988836
51200,1038.8139928562837
51300,1038.8349073136837
51400,1038.8558217710838
51500,1038.8767362284839
51600,1038.897650685884
51700,1038.918565143284
51800,1038.939479600684
51900,1038.9603940580841
52000,1038.9813085154842
52100,1039.0022229728843
52200,1039.0231374302844
52300,1039.0440518876844
52400,1039.0649663450845
52500,1039.0858808024846
52600,1039.1067952598846
52700,1039.1277097172847
52800,1039.1486241746848
52900,1039.1695386320848
53000,1039.190453089485
53100,1039.211367546885
53200,1039.232282004285
53300,1039.253196461685
53400,1039.2741109190852
53500,1039.2950253764852
53600,1039.3159398338853
53700,1039.3368542912854
53800,1039.3577687486854
53900,1039.3786832060855
54000,1039.3995976634856
54100,1039.4205121208856
54200,1039.4414265782857
54300,1039.4623410356858
54400,1039.4832554930858
54500,1039.504169950486
54600,1039.525084407886
54700,1039.545998865286
54800,1039.566913322686
54900,1039.5878277800862
55000,1039.6087422374862
55100,1039.6296566948863
55200,1039.6505711522864
55300,1039.6714856096864
55400,1039.6924000670865
55500,1039.7133145244866
55600,1039.7342289818866
55700,1039.7551434392867
55800,1039.7760578966868
55900,1039.7969723540868
56000,1039.817886811487
56100,1039.838801268887
56200,1039.859715726287
56300,1039.8806301836871
56400,1039.9015446410872
56500,1039.9224590984873
56600,1039.9433735558873
56700,1039.9642880132874
56800,1039.9852024706875
56900,1040.0061169280875
57000,1040.0270313854876
57100,1040.0479458428877
57200,1040.0688603002877
57300,1040.0897747576878
57400,1040.1106892150879
57500,1040.131603672488
57600,1040.152518129888
57700,1040.173432587288
57800,1040.1943470446881
57900,1040.2152615020882
58000,1040.2361759594883
58100,1040.2570904168883
58200,1040.2780048742884
58300,1040.2989193316885
58400,1040.3198337890885
58500,1040.3407482464886
58600,1040.3616627038887
58700,1040.3825771612887
58800,1040.4034916186888
58900,1040.4244060760889
59000,1040.445320533489
59100,1040.466234990889
59200,1040.487149448289
59300,1040.5080639056891
59400,1040.5289783630892
59500,1040.5498928204893
59600,1040.5708072778893
59700,1040.5917217352894
59800,1040.6126361926895
59900,1040.6335506500895
60000,1040.6544651074896
60100,1040.6753795648897
60200,1040.6962940222897
60300,1040.7172084796898
60400,1040.7381229370899
60500,1040.75903739449
60600,1040.77995185189
60700,1040.80086630929
60800,1040.8217807666902
60900,1040.8426952240902
61000,1040.8636096814903
61100,1040.8845241388904
61200,1040.9054385962904
61300,1040.9263530536905
61400,1040.9472675110906
61500,1040.9681819684906
61600,1040.9890964258907
61700,1041.0100108832908
61800,1041.0309253406908
61900,1041.051839798091
62000,1041.072754255491
62100,1041.093668712891
62200,1041.114583170291
62300,1041.1354976276912
62400,1041.1564120850912
62500,1041.1773265424913
62600,1041.1982409998914
62700,1041.2191554572914
62800,1041.2400699146915
62900,1041.2609843720916
63000,1041.2818988294916
63100,1041.3028132868917
63200,1041.3237277442918
63300,1041.3446422016918
63400,1041.365556659092
63500,1041.386471116492
63600,1041.407385573892
63700,1041.428300031292
63800,1041.4492144886922
63900,1041.4701289460922
64000,1041.4910434034923
64100,1041.5119578608924
64200,1041.5328723182924
64300,1041.5537867756925
64400,1041.5747012330926
64500,1041.5956156904927
64600,1041.6165301478927
64700,1041.6374446052928
64800,1041.6583590626929
64900,1041.679273520093
65000,1041.700187977493
65100,1041.721102434893
65200,1041.7420168922931
65300,1041.7629313496932
65400,1041.7838458070933
65500,1041.8047602644933
65600,1041.8256747218934
