Time(Iteration),ExplorethenCommit
0,0.402746791011624
100,37.34928437423646
200,74.07435517719283
300,110.35667002081512
400,146.9021839486038
500,165.7676211306887
600,165.8006868357609
700,165.84108289293115
800,165.8814789501014
900,165.92187500727167
1000,165.96227106444192
1100,166.00266712161218
1200,166.04306317878243
1300,166.0834592359527
1400,166.12385529312294
1500,166.1642513502932
1600,166.20464740746345
1700,166.2450434646337
1800,166.28543952180397
1900,166.32583557897422
2000,166.36623163614448
2100,166.40662769331473
2200,166.447023750485
2300,166.48741980765524
2400,166.5278158648255
2500,166.56821192199575
2600,166.608607979166
2700,166.64900403633627
2800,166.68940009350652
2900,166.72979615067678
3000,166.77019220784703
3100,166.8105882650173
3200,166.85098432218754
3300,166.8913803793578
3400,166.93177643652805
3500,166.9721724936983
3600,167.01256855086856
3700,167.05296460803882
3800,167.09336066520908
3900,167.13375672237933
4000,167.1741527795496
4100,167.21454883671984
4200,167.2549448938901
4300,167.29534095106035
4400,167.3357370082306
4500,167.37613306540086
4600,167.41652912257112
4700,167.45692517974138
4800,167.49732123691163
4900,167.5377172940819
5000,167.57811335125214
5100,167.6185094084224
5200,167.65890546559265
5300,167.6993015227629
5400,167.73969757993316
5500,167.78009363710342
5600,167.82048969427368
5700,167.86088575144393
5800,167.9012818086142
5900,167.94167786578444
6000,167.9820739229547
6100,168.02246998012495
6200,168.0628660372952
6300,168.10326209446546
6400,168.14365815163572
6500,168.18405420880597
6600,168.22445026597623
6700,168.2648463231465
6800,168.30524238031674
6900,168.345638437487
7000,168.38603449465725
7100,168.4264305518275
7200,168.46682660899776
7300,168.50722266616802
7400,168.54761872333827
7500,168.58801478050853
7600,168.62841083767879
7700,168.66880689484904
7800,168.7092029520193
7900,168.74959900918955
8000,168.7899950663598
8100,168.83039112353006
8200,168.87078718070032
8300,168.91118323787057
8400,168.95157929504083
8500,168.99197535221109
8600,169.03237140938134
8700,169.0727674665516
8800,169.11316352372185
8900,169.1535595808921
9000,169.19395563806236
9100,169.23435169523262
9200,169.27474775240287
9300,169.31514380957313
9400,169.35553986674338
9500,169.39593592391364
9600,169.4363319810839
9700,169.47672803825415
9800,169.5171240954244
9900,169.55752015259466
10000,169.59791620976492
10100,169.63831226693517
10200,169.67870832410543
10300,169.71910438127568
10400,169.75950043844594
10500,169.7998964956162
10600,169.84029255278645
10700,169.8806886099567
10800,169.92108466712696
10900,169.96148072429722
11000,170.00187678146747
11100,170.04227283863773
11200,170.08266889580798
11300,170.12306495297824
11400,170.1634610101485
11500,170.20385706731875
11600,170.244253124489
11700,170.28464918165926
11800,170.32504523882952
11900,170.36544129599977
12000,170.40583735317003
12100,170.44623341034028
12200,170.48662946751054
12300,170.5270255246808
12400,170.56742158185105
12500,170.6078176390213
12600,170.64821369619156
12700,170.68860975336182
12800,170.72900581053207
12900,170.76940186770233
13000,170.80979792487258
13100,170.85019398204284
13200,170.8905900392131
13300,170.93098609638335
13400,170.9713821535536
13500,171.01177821072386
13600,171.05217426789412
13700,171.09257032506437
13800,171.13296638223463
13900,171.17336243940488
14000,171.21375849657514
14100,171.2541545537454
14200,171.29455061091565
14300,171.3349466680859
14400,171.37534272525616
14500,171.41573878242642
14600,171.45613483959667
14700,171.49653089676693
14800,171.53692695393718
14900,171.57732301110744
15000,171.6177190682777
15100,171.65811512544795
15200,171.6985111826182
15300,171.73890723978846
15400,171.77930329695872
15500,171.81969935412897
15600,171.86009541129923
15700,171.90049146846948
15800,171.94088752563974
15900,171.98128358281
16000,172.02167963998025
16100,172.0620756971505
16200,172.10247175432076
