Time(Iteration),ExplorethenCommit
0,0.31331724519187976
100,42.66741902989378
200,84.49321679544866
300,126.6061718961574
400,167.84098045134414
500,208.35531223804668
600,208.36568275442414
700,208.36568275442414
800,208.36568275442414
900,208.36568275442414
1000,208.36568275442414
1100,208.36568275442414
1200,208.36568275442414
1300,208.36568275442414
1400,208.36568275442414
1500,208.36568275442414
1600,208.36568275442414
1700,208.36568275442414
1800,208.36568275442414
1900,208.36568275442414
2000,208.36568275442414
2100,208.36568275442414
2200,208.36568275442414
2300,208.36568275442414
2400,208.36568275442414
2500,208.36568275442414
2600,208.36568275442414
2700,208.36568275442414
2800,208.36568275442414
2900,208.36568275442414
3000,208.36568275442414
3100,208.36568275442414
3200,208.36568275442414
3300,208.36568275442414
3400,208.36568275442414
3500,208.36568275442414
3600,208.36568275442414
3700,208.36568275442414
3800,208.36568275442414
3900,208.36568275442414
4000,208.36568275442414
4100,208.36568275442414
4200,208.36568275442414
4300,208.36568275442414
4400,208.36568275442414
4500,208.36568275442414
4600,208.36568275442414
4700,208.36568275442414
4800,208.36568275442414
4900,208.36568275442414
5000,208.36568275442414
5100,208.36568275442414
5200,208.36568275442414
5300,208.36568275442414
5400,208.36568275442414
5500,208.36568275442414
5600,208.36568275442414
5700,208.36568275442414
5800,208.36568275442414
5900,208.36568275442414
6000,208.36568275442414
6100,208.36568275442414
6200,208.36568275442414
6300,208.36568275442414
6400,208.36568275442414
6500,208.36568275442414
6600,208.36568275442414
6700,208.36568275442414
6800,208.36568275442414
6900,208.36568275442414
7000,208.36568275442414
7100,208.36568275442414
7200,208.36568275442414
7300,208.36568275442414
7400,208.36568275442414
7500,208.36568275442414
7600,208.36568275442414
7700,208.36568275442414
7800,208.36568275442414
7900,208.36568275442414
8000,208.36568275442414
8100,208.36568275442414
8200,208.36568275442414
8300,208.36568275442414
8400,208.36568275442414
8500,208.36568275442414
8600,208.36568275442414
8700,208.36568275442414
8800,208.36568275442414
8900,208.36568275442414
9000,208.36568275442414
9100,208.36568275442414
9200,208.36568275442414
9300,208.36568275442414
9400,208.36568275442414
9500,208.36568275442414
9600,208.36568275442414
9700,208.36568275442414
9800,208.36568275442414
9900,208.36568275442414
10000,208.36568275442414
10100,208.36568275442414
10200,208.36568275442414
10300,208.36568275442414
10400,208.36568275442414
10500,208.36568275442414
10600,208.36568275442414
10700,208.36568275442414
10800,208.36568275442414
10900,208.36568275442414
11000,208.36568275442414
11100,208.36568275442414
11200,208.36568275442414
11300,208.36568275442414
11400,208.36568275442414
11500,208.36568275442414
11600,208.36568275442414
11700,208.36568275442414
11800,208.36568275442414
11900,208.36568275442414
12000,208.36568275442414
12100,208.36568275442414
12200,208.36568275442414
12300,208.36568275442414
12400,208.36568275442414
12500,208.36568275442414
12600,208.36568275442414
12700,208.36568275442414
12800,208.36568275442414
12900,208.36568275442414
13000,208.36568275442414
13100,208.36568275442414
13200,208.36568275442414
13300,208.36568275442414
13400,208.36568275442414
13500,208.36568275442414
13600,208.36568275442414
13700,208.36568275442414
13800,208.36568275442414
13900,208.36568275442414
14000,208.36568275442414
14100,208.36568275442414
14200,208.36568275442414
14300,208.36568275442414
14400,208.36568275442414
14500,208.36568275442414
14600,208.36568275442414
14700,208.36568275442414
14800,208.36568275442414
14900,208.36568275442414
15000,208.36568275442414
15100,208.36568275442414
15200,208.36568275442414
15300,208.36568275442414
15400,208.36568275442414
15500,208.36568275442414
15600,208.36568275442414
15700,208.36568275442414
15800,208.36568275442414
15900,208.36568275442414
16000,208.36568275442414
16100,208.36568275442414
16200,208.36568275442414
16300,208.36568275442414
16400,208.36568275442414
16500,208.36568275442414
16600,208.36568275442414
16700,208.36568275442414
16800,208.36568275442414
16900,208.36568275442414
17000,208.36568275442414
17100,208.36568275442414
17200,208.36568275442414
17300,208.36568275442414
17400,208.36568275442414
17500,208.36568275442414
17600,208.36568275442414
17700,208.36568275442414
17800,208.36568275442414
17900,208.36568275442414
18000,208.36568275442414
18100,208.36568275442414
18200,208.36568275442414
18300,208.36568275442414
18400,208.36568275442414
18500,208.36568275442414
18600,208.36568275442414
18700,208.36568275442414
18800,208.36568275442414
18900,208.36568275442414
19000,208.36568275442414
19100,208.36568275442414
19200,208.36568275442414
19300,208.36568275442414
19400,208.36568275442414
19500,208.36568275442414
19600,208.36568275442414
19700,208.36568275442414
19800,208.36568275442414
19900,208.36568275442414
20000,208.36568275442414
20100,208.36568275442414
20200,208.36568275442414
20300,208.36568275442414
20400,208.36568275442414
20500,208.36568275442414
20600,208.36568275442414
20700,208.36568275442414
20800,208.36568275442414
20900,208.36568275442414
21000,208.36568275442414
21100,208.36568275442414
21200,208.36568275442414
21300,208.36568275442414
21400,208.36568275442414
21500,208.36568275442414
21600,208.36568275442414
21700,208.36568275442414
21800,208.36568275442414
21900,208.36568275442414
22000,208.36568275442414
22100,208.36568275442414
22200,208.36568275442414
22300,208.36568275442414
22400,208.36568275442414
22500,208.36568275442414
22600,208.36568275442414
22700,208.36568275442414
22800,208.36568275442414
22900,208.36568275442414
23000,208.36568275442414
23100,208.36568275442414
23200,208.36568275442414
23300,208.36568275442414
23400,208.36568275442414
23500,208.36568275442414
23600,208.36568275442414
23700,208.36568275442414
23800,208.36568275442414
23900,208.36568275442414
24000,208.36568275442414
24100,208.36568275442414
24200,208.36568275442414
24300,208.36568275442414
24400,208.36568275442414
24500,208.36568275442414
24600,208.36568275442414
24700,208.36568275442414
24800,208.36568275442414
24900,208.36568275442414
25000,208.36568275442414
25100,208.36568275442414
25200,208.36568275442414
25300,208.36568275442414
25400,208.36568275442414
25500,208.36568275442414
25600,208.36568275442414
25700,208.36568275442414
25800,208.36568275442414
25900,208.36568275442414
26000,208.36568275442414
26100,208.36568275442414
26200,208.36568275442414
26300,208.36568275442414
26400,208.36568275442414
26500,208.36568275442414
26600,208.36568275442414
26700,208.36568275442414
26800,208.36568275442414
26900,208.36568275442414
27000,208.36568275442414
27100,208.36568275442414
27200,208.36568275442414
27300,208.36568275442414
27400,208.36568275442414
27500,208.36568275442414
27600,208.36568275442414
27700,208.36568275442414
27800,208.36568275442414
27900,208.36568275442414
28000,208.36568275442414
28100,208.36568275442414
28200,208.36568275442414
28300,208.36568275442414
28400,208.36568275442414
28500,208.36568275442414
28600,208.36568275442414
28700,208.36568275442414
28800,208.36568275442414
28900,208.36568275442414
29000,208.36568275442414
29100,208.36568275442414
29200,208.36568275442414
29300,208.36568275442414
29400,208.36568275442414
29500,208.36568275442414
29600,208.36568275442414
29700,208.36568275442414
29800,208.36568275442414
29900,208.36568275442414
30000,208.36568275442414
30100,208.36568275442414
30200,208.36568275442414
30300,208.36568275442414
30400,208.36568275442414
30500,208.36568275442414
30600,208.36568275442414
30700,208.36568275442414
30800,208.36568275442414
30900,208.36568275442414
31000,208.36568275442414
31100,208.36568275442414
31200,208.36568275442414
31300,208.36568275442414
31400,208.36568275442414
31500,208.36568275442414
31600,208.36568275442414
31700,208.36568275442414
31800,208.36568275442414
31900,208.36568275442414
32000,208.36568275442414
32100,208.36568275442414
32200,208.36568275442414
32300,208.36568275442414
32400,208.36568275442414
32500,208.36568275442414
32600,208.36568275442414
32700,208.36568275442414
32800,208.36568275442414
32900,208.36568275442414
33000,208.36568275442414
33100,208.36568275442414
33200,208.36568275442414
33300,208.36568275442414
33400,208.36568275442414
33500,208.36568275442414
33600,208.36568275442414
33700,208.36568275442414
33800,208.36568275442414
33900,208.36568275442414
34000,208.36568275442414
34100,208.36568275442414
34200,208.36568275442414
34300,208.36568275442414
34400,208.36568275442414
34500,208.36568275442414
34600,208.36568275442414
34700,208.36568275442414
34800,208.36568275442414
34900,208.36568275442414
35000,208.36568275442414
35100,208.36568275442414
35200,208.36568275442414
35300,208.36568275442414
35400,208.36568275442414
35500,208.36568275442414
35600,208.36568275442414
35700,208.36568275442414
35800,208.36568275442414
35900,208.36568275442414
36000,208.36568275442414
36100,208.36568275442414
36200,208.36568275442414
36300,208.36568275442414
36400,208.36568275442414
36500,208.36568275442414
36600,208.36568275442414
36700,208.36568275442414
36800,208.36568275442414
36900,208.36568275442414
37000,208.36568275442414
37100,208.36568275442414
37200,208.36568275442414
37300,208.36568275442414
37400,208.36568275442414
37500,208.36568275442414
37600,208.36568275442414
37700,208.36568275442414
37800,208.36568275442414
37900,208.36568275442414
38000,208.36568275442414
38100,208.36568275442414
38200,208.36568275442414
38300,208.36568275442414
38400,208.36568275442414
38500,208.36568275442414
38600,208.36568275442414
38700,208.36568275442414
38800,208.36568275442414
38900,208.36568275442414
39000,208.36568275442414
39100,208.36568275442414
39200,208.36568275442414
39300,208.36568275442414
39400,208.36568275442414
39500,208.36568275442414
39600,208.36568275442414
39700,208.36568275442414
39800,208.36568275442414
39900,208.36568275442414
40000,208.36568275442414
40100,208.36568275442414
40200,208.36568275442414
40300,208.36568275442414
40400,208.36568275442414
40500,208.36568275442414
40600,208.36568275442414
40700,208.36568275442414
40800,208.36568275442414
