Time(Iteration),ExplorethenCommit
0,0.3688689037409944
100,39.32552599528954
200,78.6063830630882
300,117.8868341952909
400,156.26909394544762
500,196.28935953702688
600,196.49123540860876
700,196.6885383492778
800,196.88584128994682
900,197.08314423061586
1000,197.2804471712849
1100,197.47775011195392
1200,197.67505305262296
1300,197.872355993292
1400,198.06965893396102
1500,198.26696187463006
1600,198.4642648152991
1700,198.66156775596812
1800,198.85887069663715
1900,199.0561736373062
2000,199.25347657797522
2100,199.45077951864425
2200,199.6480824593133
2300,199.84538539998232
2400,200.04268834065135
2500,200.23999128132039
2600,200.43729422198942
2700,200.63459716265845
2800,200.83190010332748
2900,201.02920304399652
3000,201.22650598466555
3100,201.42380892533458
3200,201.62111186600362
3300,201.81841480667265
3400,202.01571774734168
3500,202.21302068801072
3600,202.41032362867975
3700,202.60762656934878
3800,202.8049295100178
3900,203.00223245068685
4000,203.19953539135588
4100,203.3968383320249
4200,203.59414127269395
4300,203.79144421336298
4400,203.988747154032
4500,204.18605009470105
4600,204.38335303537008
4700,204.5806559760391
4800,204.77795891670814
4900,204.9752618573772
5000,205.17256479804624
5100,205.36986773871527
5200,205.5671706793843
5300,205.76447362005334
5400,205.96177656072237
5500,206.1590795013914
5600,206.35638244206044
5700,206.55368538272947
5800,206.7509883233985
5900,206.94829126406754
6000,207.14559420473657
6100,207.3428971454056
6200,207.54020008607463
6300,207.73750302674367
6400,207.9348059674127
6500,208.13210890808173
6600,208.32941184875077
6700,208.5267147894198
6800,208.72401773008883
6900,208.92132067075786
7000,209.1186236114269
7100,209.31592655209593
7200,209.51322949276496
7300,209.710532433434
7400,209.90783537410303
7500,210.10513831477206
7600,210.3024412554411
7700,210.49974419611013
7800,210.69704713677916
7900,210.8943500774482
8000,211.09165301811723
8100,211.28895595878626
8200,211.4862588994553
8300,211.68356184012433
8400,211.88086478079336
8500,212.0781677214624
8600,212.27547066213143
8700,212.47277360280046
8800,212.6700765434695
8900,212.86737948413852
9000,213.06468242480756
9100,213.2619853654766
9200,213.45928830614562
