Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9773235575722949
100,0.8229728920631322
200,0.7214185059203857
300,0.6468402384874108
400,0.5493198656639384
500,0.49730749077529257
600,0.4345300397827104
700,0.40024809783681653
800,0.3697067095338115
900,0.35064064415529034
1000,0.2996732223182461
1100,0.2740425447963225
1200,0.2526410017716515
1300,0.24621326750501965
1400,0.2379818764637298
1500,0.23322569413941124
1600,0.19633710294195056
1700,0.19250613285495102
1800,0.1925014005519749
1900,0.1831762236451508
2000,0.17716500599802437
2100,0.17310982839952266
2200,0.1650799816720975
2300,0.1599198340635229
2400,0.1555618655261588
2500,0.15000087086662253
2600,0.14418697395119712
2700,0.14550461674535356
2800,0.1434143288888441
2900,0.1409878933372523
3000,0.13923010253476534
3100,0.13984115148691206
3200,0.13826597000238958
3300,0.13460461043664684
3400,0.12962819282605775
3500,0.1276514533824674
3600,0.12620777173352127
3700,0.12472806144511603
3800,0.12297069075840719
3900,0.12079985771402853
4000,0.1211148624540399
4100,0.1204333711150157
4200,0.11901930324746839
4300,0.11898712089259264
4400,0.11485418918362662
4500,0.11477716093413667
4600,0.11528711953055937
4700,0.1157397737090661
4800,0.11411206764456464
4900,0.11448473481549196
5000,0.11301898420418324
5100,0.1136301462436318
5200,0.11338938501834059
5300,0.111198146799968
5400,0.11063255208851105
5500,0.1087953420910938
5600,0.10807411710979206
5700,0.1072613778872922
5800,0.10592258758962265
5900,0.10509726122091552
6000,0.10493565815525767
6100,0.10369468757763478
6200,0.10343345909779704
6300,0.10316849799123966
6400,0.10234416924848203
6500,0.10092673177419557
6600,0.10170592236108869
6700,0.10148010958158613
6800,0.10169259775359703
6900,0.10098834261814837
7000,0.10079148664878705
7100,0.09997447789474909
7200,0.0999845549004246
7300,0.09970321851446455
7400,0.09852397249838543
7500,0.09819487765882293
7600,0.09778989789174757
7700,0.09629150452113458
7800,0.09519973493094605
7900,0.0933034564196643
8000,0.09281404236376263
8100,0.09094152637435685
8200,0.08951722135467832
8300,0.08902661756264225
8400,0.0885858055100762
8500,0.08831461172032307
8600,0.08755800249740636
8700,0.08618102980759947
8800,0.08645584433389432
8900,0.08610653852974519
9000,0.08528212621683759
9100,0.08464171740719062
9200,0.08440527821903503
9300,0.08475347988243451
9400,0.08408927290284775
9500,0.08400281325149364
9600,0.08347710518753662
9700,0.08345372122824454
9800,0.0830839431116182
9900,0.08354409449062049
10000,0.08327912440218446
10100,0.08276444054408745
10200,0.08265828468428617
10300,0.08184543305230864
10400,0.08193082065405459
10500,0.08192888411018708
10600,0.08073594306701401
10700,0.07961439298545474
10800,0.07899980417565165
10900,0.07881535556392845
11000,0.07813138508987445
11100,0.07811538319317927
11200,0.07718552556576154
11300,0.07681863299254589
11400,0.07661613901459288
11500,0.07668097241297542
11600,0.07635290487423699
11700,0.07538537186793189
11800,0.0753033215504568
11900,0.07464639888033578
12000,0.07421989821109252
12100,0.07357905023960795
12200,0.07283613690365422
12300,0.07203311704368773
12400,0.07226508130029438
12500,0.07191472588618734
12600,0.07161231193322569
12700,0.07074717902234176
12800,0.07016230302358233
12900,0.06947476276631281
13000,0.06961612935039946
13100,0.06940327874327869
13200,0.06893809342866514
13300,0.06942423873706702
13400,0.06917789458298552
13500,0.06882132085917017
13600,0.06876150530148825
13700,0.0682926821381101
13800,0.06735836902765033
13900,0.06734399098559245
14000,0.06734752231740707
14100,0.06705563054504919
14200,0.06668696102031257
14300,0.0665887055976078
14400,0.06552294765398843
14500,0.0649379251503576
14600,0.06467595970167211
14700,0.06457130871898492
14800,0.06430196194805846
14900,0.06408286033384568
15000,0.06482722980938058
15100,0.06486140460995245
15200,0.06460198614048293
15300,0.06457475795739578
15400,0.06422293414971281
15500,0.06401954817046426
15600,0.06410683625679937
15700,0.06398303372619078
15800,0.06367731215478703
15900,0.06300876723012636
16000,0.06304139682608816
16100,0.06309145644040103
16200,0.0625054021985922
16300,0.06217773353268986
16400,0.0624965462000814
16500,0.06248990725779256
16600,0.06260655436842197
16700,0.06287813964135655
16800,0.06281368620637613
16900,0.06296293826777788
17000,0.06291992509917466
17100,0.06250825306892553
17200,0.061933759733733426
17300,0.06175568343097253
17400,0.06152552028866391
17500,0.06152233787500307
17600,0.06107977480801846
17700,0.061330560411238265
17800,0.06120711446862028
17900,0.06122888558817848
18000,0.06102377673560182
18100,0.06083785797627243
18200,0.060426174879881535
18300,0.06033180675680659
18400,0.05994984900022158
18500,0.059959839485635345
18600,0.0599809154760945
18700,0.05930349417247238
