Time(Iteration),EpsilonGreedyMultiArmedBandit
20400,835.9353147685164
20500,839.9045410978518
20600,843.6572126119712
20700,847.5563573115244
20800,852.0297585379527
20900,856.2361593365433
21000,860.6273409034422
21100,864.4667137199843
21200,868.4875677378328
21300,872.9642247579613
21400,877.062613396193
21500,880.6220285721154
21600,883.7066394794325
21700,887.7731061549832
21800,891.3789618096229
21900,895.4143620038124
22000,898.5778658761317
22100,902.4006825225885
22200,906.66920833804
22300,910.3344921388795
22400,914.4898159319586
22500,917.9817767522393
22600,921.1980517609658
22700,925.3683012998657
22800,928.4811304057148
22900,932.106980191939
23000,935.5461289682631
23100,939.3552793194816
23200,943.9735608443964
23300,948.34432418282
23400,952.4594876336362
23500,956.1012016573484
23600,959.8139760220062
23700,963.6190160542071
23800,967.4527441584696
23900,971.5199477817678
24000,975.4888951402169
24100,978.7883054690808
24200,982.8491053456598
24300,987.0470899784666
24400,990.7303553907295
24500,994.69141130064
24600,998.223731325661
24700,1002.462116241052
24800,1006.4104029846001
24900,1011.160351357274
25000,1015.3297713595323
25100,1020.2126143251883
25200,1024.1462544222763
25300,1028.9325203915303
25400,1032.4787866390898
25500,1036.781295826687
25600,1040.3641895805063
25700,1043.8324169671864
25800,1047.6611807763034
25900,1051.6557563725992
26000,1055.74323915099
26100,1059.3550922761956
26200,1063.704408575949
26300,1068.0683826448271
26400,1071.4474317923857
26500,1075.2014576235229
26600,1079.178859561131
26700,1082.9535295034534
26800,1086.8116889011967
26900,1090.6295772970275
27000,1094.8996108752372
27100,1098.800358656586
27200,1103.0263930872704
27300,1106.9959596444319
27400,1111.2485539005652
27500,1114.9279558674466
27600,1117.716348973626
27700,1122.1685369590136
27800,1126.1080075695213
27900,1129.9025679090114
28000,1133.0655717069133
28100,1136.6106035277535
28200,1140.3741684329045
28300,1143.8423154798281
28400,1147.5364419458156
28500,1151.4190659481824
28600,1155.2662008314205
28700,1158.4484197892123
28800,1161.4551066607419
28900,1165.8638547206256
29000,1169.412881857078
29100,1173.6186557304572
29200,1177.276271918393
29300,1181.602684946906
29400,1185.9682109673095
29500,1190.4767812105379
29600,1194.6582616623023
29700,1198.8216672273552
29800,1202.3073178224918
29900,1205.979976612443
30000,1209.8212311481882
30100,1213.5137485179264
30200,1217.3350703316987
30300,1221.387558708454
30400,1224.6213577257424
30500,1228.7572767132067
30600,1232.4729440519964
30700,1236.2006967673376
30800,1239.7297411533377
30900,1243.0688740893938
31000,1247.6782971789985
31100,1251.7181635030906
31200,1255.7572928488446
31300,1259.6145628097775
31400,1263.3961018118307
31500,1267.3067038601941
31600,1271.1593541313189
31700,1274.4958637445857
31800,1278.4122546229614
31900,1281.9142279127009
32000,1286.0809883618717
32100,1290.2171742978753
32200,1294.1674619994942
32300,1297.631530668706
32400,1301.5469520121824
32500,1304.7879364553605
32600,1308.9302012121739
32700,1311.9131643329863
32800,1316.4151329684403
32900,1319.8538041236939
33000,1323.0380789294245
33100,1327.3599136417477
33200,1331.7489539224744
33300,1335.886502652855
33400,1339.5812993488057
33500,1343.025163090504
33600,1347.274210178072
33700,1350.7159414105392
33800,1354.2702580673326
33900,1358.0292883080729
34000,1361.7262629293716
34100,1365.157551641026
34200,1368.9927988595648
34300,1372.7920410303807
34400,1376.0132546598952
34500,1380.1467576947823
34600,1383.638556518194
34700,1387.3253552034132
34800,1391.5757271738012
34900,1395.3226730120446
35000,1399.0058410986253
35100,1402.9887008516284
35200,1406.7434511089275
35300,1410.4436395866373
35400,1414.4166874587877
35500,1417.6344887075397
35600,1421.9011010468976
35700,1426.0894148691139
35800,1429.896557553625
35900,1433.0649355043747
36000,1436.9287944468579
36100,1441.042368825834
36200,1444.8095223999073
36300,1447.947800243563
36400,1451.5107265763684
36500,1455.2402410280524
36600,1458.9046852371835
36700,1463.3643930992735
36800,1467.1133865801855
36900,1471.344503939033
37000,1474.6708976617824
37100,1478.9313398732888
37200,1483.194307796988
37300,1487.1674948924033
37400,1491.1414469898057
37500,1494.8648431818638
37600,1498.6273179673142
37700,1502.8752772532055
37800,1506.7211743665616
37900,1510.7835548587482
38000,1514.7251999738887
38100,1517.4946051136976
38200,1521.6868986053473
38300,1525.317613459952
38400,1529.4675238135146
38500,1533.315654254268
38600,1537.8316835304581
38700,1541.3770505362897
38800,1545.8226042428857
38900,1549.723084946781
39000,1553.5496631191095
39100,1557.6795343986082
39200,1561.342042774965
39300,1564.4661199850514
39400,1568.1345809293734
39500,1571.6233828699483
39600,1575.474793410292
39700,1579.0552931878742
39800,1583.5590064881121
39900,1587.2952352519033
40000,1590.7945579525772
40100,1594.41489727236
40200,1597.939100187356
40300,1602.115231217346
40400,1605.7218462184944
40500,1609.6786367821187
40600,1613.2212495259505
40700,1616.9307559368117
40800,1620.6657948956586
40900,1624.495698927544
41000,1628.5191927618496
41100,1631.91967285015
41200,1636.2828615895075
41300,1640.1448587033606
41400,1643.733019800929
41500,1648.052227266821
41600,1651.709784672342
41700,1655.4278801178032
41800,1659.3258110425159
41900,1663.2640790093428
42000,1666.672100766223
42100,1670.718005965621
42200,1675.1829080121126
42300,1679.3217201601133
42400,1683.0018363558604
42500,1686.7119607734246
42600,1690.8024273155927
42700,1695.6002820044796
42800,1698.6678535167498
42900,1702.2059416621682
43000,1705.7683266032134
43100,1709.6499694036356
43200,1713.3913674575895
43300,1717.9041109621544
43400,1721.2871786313794
43500,1725.3413266860043
43600,1728.4787979269083
43700,1731.6427859944147
43800,1736.4083481642108
43900,1739.3892101349873
44000,1742.7529077160143
44100,1747.3696287517378
44200,1750.9554927499735
44300,1754.7545475747277
44400,1758.1594770998552
44500,1761.1649980518764
44600,1764.6381294012056
44700,1768.5350824356221
44800,1772.1453419588738
44900,1776.5493954238796
45000,1781.0772849656023
45100,1784.6382033213572
45200,1788.1320890630036
45300,1791.2697509126967
45400,1795.028528777009
45500,1798.4644513457865
45600,1802.7221174427916
45700,1806.319714251183
45800,1810.0445091386216
45900,1813.874111848608
46000,1817.900136948192
46100,1822.1766190518306
46200,1826.376570317297
46300,1830.114373881476
46400,1834.1628927014233
46500,1838.2303867321777
46600,1841.417571545616
46700,1844.9792924350295
46800,1849.1700250646882
46900,1852.7757698437188
47000,1855.5673836082976
47100,1858.6266861217441
47200,1862.094055905655
47300,1866.2644919127774
47400,1870.8065186810436
47500,1874.9516966881904
47600,1878.3898867785015
47700,1882.431713224624
47800,1887.2045981931126
47900,1891.00502565416
48000,1894.3697729119933
48100,1898.3557527403295
48200,1901.999800652305
48300,1906.4105250784755
48400,1910.1302882911382
48500,1914.520185837407
48600,1918.7222259593086
48700,1922.419999056643
48800,1926.4016698571936
48900,1930.5402660153898
49000,1934.1147648130368
49100,1937.505451838574
49200,1940.3261805804218
49300,1944.8349322794966
49400,1948.5414340645377
49500,1951.7486326900762
49600,1955.319177582218
49700,1958.7485138717548
49800,1962.5880717546013
49900,1966.4637397807423
50000,1970.452297580877
50100,1974.6142547863062
50200,1979.0839980131852
50300,1983.362718450767
50400,1986.6840250961995
50500,1990.2988925900481
50600,1994.872794412065
50700,1998.7380948853843
50800,2002.5172425155156
50900,2005.9783442066841
51000,2010.1368995116009
51100,2014.3460390399807
51200,2018.5041908098435
51300,2021.712916742627
51400,2025.8297278908205
51500,2029.7869521962373
51600,2034.6860885055835
51700,2039.0842138999349
51800,2042.8832416106852
51900,2046.757010718164
52000,2050.5905337584672
52100,2053.8039878097397
52200,2057.5955525338936
52300,2061.66258636775
52400,2065.1749461543154
52500,2068.3133108128795
52600,2071.8292707297614
52700,2076.507771093481
52800,2080.0185295312826
52900,2083.5286674747394
53000,2087.8200906268185
53100,2090.984954522479
53200,2095.2631303281355
53300,2099.371066529143
53400,2103.7332089696833
53500,2107.5229354745425
53600,2110.7132129384054
53700,2115.4483776218412
53800,2119.033916845997
53900,2122.958535638333
54000,2126.153753479803
54100,2130.6993102160345
54200,2134.5804507208913
54300,2138.125798453481
54400,2141.4580237528958
54500,2145.9418407319517
54600,2150.4955945813435
54700,2154.5353623508627
54800,2157.6722311738486
54900,2161.88551684263
55000,2165.566223335075
55100,2168.9509374777854
55200,2172.459344367561
55300,2176.0456189566066
55400,2180.177569409717
55500,2184.1369834687025
55600,2187.8057470932226
55700,2191.8517959589594
55800,2196.101251949215
55900,2200.445533934505
56000,2204.9031915938076
56100,2208.961279310313
56200,2213.067133864959
56300,2217.1998666539484
56400,2220.9012484338555
56500,2224.6877818288567
56600,2228.0365020877116
56700,2231.644315936046
56800,2235.826705521965
56900,2239.7762402463586
57000,2243.6806947925324
57100,2247.270758795952
57200,2251.033645501694
57300,2254.912835614377
57400,2257.7700912831087
57500,2261.834812376671
57600,2265.7873611678096
57700,2270.3477558272607
57800,2274.1790874782682
57900,2277.590764620953
58000,2281.36729194638
58100,2285.5138419323353
58200,2289.9703974235435
58300,2294.103411108744
58400,2297.777338820916
58500,2301.6210895405607
58600,2305.1389198302068
58700,2309.0789506715987
58800,2312.994968691743
58900,2317.1119300135283
59000,2320.714449219643
59100,2324.9623268457162
59200,2329.596147766467
59300,2334.1021664963673
59400,2338.065806413498
59500,2341.8412597248557
59600,2345.5687862746227
59700,2348.9628271301362
59800,2352.7775939681924
59900,2356.6989493666815
60000,2361.504944409725
60100,2365.6196223244374
60200,2369.0976699408707
60300,2372.670196789045
60400,2377.1084493177623
60500,2381.2121856907743
60600,2384.2326590055554
60700,2388.041477688041
60800,2391.549499134649
60900,2395.588906425469
61000,2398.7564909628272
61100,2402.5136285594194
61200,2406.1074357631614
61300,2409.8076789153174
61400,2413.9306043407396
61500,2418.5164073005626
61600,2422.9270675974085
61700,2427.712896337333
61800,2431.3137292188244
61900,2435.12750946492
62000,2438.121125576559
62100,2441.8310841763396
62200,2446.2723652691852
62300,2449.7660149416724
62400,2453.337694319972
62500,2457.314384659776
62600,2461.7896272030416
62700,2465.8292948170356
62800,2469.6357749063036
62900,2473.0436303900788
63000,2477.329717704436
63100,2481.662954138874
63200,2486.1099681019336
63300,2490.6365959667282
63400,2494.622017306051
63500,2499.067111575553
63600,2503.5737840999413
63700,2507.70968096781
63800,2511.7788035889994
63900,2515.353716471933
64000,2519.3451258870873
64100,2522.6869847783832
64200,2526.457418922585
64300,2530.5867749414347
64400,2533.7482270782066
64500,2537.5004784786342
64600,2541.7779081397084
64700,2545.596827245805
64800,2549.548420800823
64900,2553.642668974764
65000,2557.0989013213502
65100,2561.021505807231
65200,2564.8004997688577
65300,2568.8070851144535
65400,2572.4941390176273
65500,2576.2697246035814
65600,2580.8648136398688
65700,2584.365781503212
65800,2588.4844670927337
65900,2593.213467060139
66000,2597.015916842554
66100,2600.505702937672
66200,2604.8261423778267
66300,2609.0098785354357
66400,2613.2808509000542
66500,2616.795563612995
66600,2620.826021764273
66700,2625.6423678341266
66800,2629.359013545453
66900,2633.209383723087
67000,2637.179165397914
67100,2641.3738480241454
67200,2644.9037533989786
67300,2648.4461140591748
67400,2652.678545742704
67500,2657.148215003236
67600,2661.228480311844
67700,2665.3371539439986
67800,2668.7067174821336
67900,2672.867217989483
68000,2676.6929507578725
68100,2681.139153598744
68200,2685.6681773537994
68300,2688.6249676611437
68400,2692.241472128056
68500,2697.005932198871
68600,2700.3338207747756
68700,2704.2510887023914
68800,2708.9340878453168
68900,2713.208763126898
69000,2717.710209887052
69100,2722.250034893532
69200,2726.4411158933285
69300,2730.3602256589356
69400,2733.726721549092
69500,2736.9525243566777
69600,2741.8982168958705
69700,2746.3501903469783
69800,2750.554796000098
69900,2754.024089085851
70000,2757.737587633201
70100,2761.396244125578
70200,2765.1470667544163
70300,2768.6240342507544
70400,2771.764684139467
70500,2776.3668423346217
70600,2780.60572129775
70700,2784.800356046724
70800,2788.727252142119
70900,2792.8382020162085
71000,2796.6078385471
71100,2800.9771701825507
71200,2805.395321559334
71300,2809.1045972821994
71400,2812.681014052245
71500,2816.6916636158176
71600,2820.1276319796507
71700,2824.216881682069
71800,2828.3414315058135
71900,2832.8463892501
72000,2836.524138568277
72100,2840.2608689019225
72200,2843.5183551796354
72300,2846.5876264463154
72400,2850.631994949289
72500,2853.9935705049384
72600,2858.829369260771
72700,2861.994386995712
72800,2866.088341037696
72900,2870.788796174851
73000,2874.4736616082687
73100,2878.372511487319
73200,2882.1820722339125
73300,2885.268360682144
73400,2888.860559400901
73500,2892.6827720866945
73600,2896.3171519252
73700,2900.050330410005
73800,2903.82409288233
73900,2907.3228122997657
74000,2911.8734392065644
74100,2915.119248746677
74200,2918.872874208518
74300,2923.281280430229
74400,2927.2523658225828
74500,2930.9237275625596
74600,2934.358770242669
74700,2937.9443740507145
74800,2942.372083942007
74900,2945.946717287711
75000,2949.341896853295
75100,2954.346810496859
75200,2958.105133784188
75300,2961.614131305274
75400,2965.392410339542
75500,2968.296482275281
75600,2971.7483342215937
75700,2975.673231947637
75800,2980.2164478613995
75900,2984.0682621634933
76000,2987.5938734574615
76100,2991.4898040315857
76200,2995.237313294455
76300,2999.377931130031
76400,3002.2598899832633
76500,3005.0925798836283
76600,3008.3467820298015
76700,3012.2946462697646
76800,3016.3033319937886
76900,3020.250901433272
77000,3024.440103575926
77100,3028.2530841422113
77200,3032.050184562771
77300,3035.9092616254866
77400,3040.2725357904615
77500,3043.917278380682
77600,3047.249724974713
77700,3052.357387341635
77800,3055.514126520727
77900,3059.2961780459054
78000,3062.487557470343
78100,3066.589869324025
78200,3070.4247226410002
78300,3074.7157506274066
78400,3078.859106380403
78500,3082.370041563491
78600,3086.7157796822694
78700,3090.2984076618077
78800,3094.5589368187025
78900,3098.4875197772317
79000,3102.593649044231
79100,3106.2746415821166
79200,3109.959622057928
79300,3113.8351803251794
79400,3117.10363333869
79500,3121.2785121626625
79600,3125.623369025784
79700,3129.9380177264898
79800,3133.603846215119
79900,3137.8529542580936
80000,3141.6161085526533
80100,3145.7121571807343
80200,3149.4973476467458
80300,3153.889464713104
80400,3157.4735562436185
80500,3161.44636717959
80600,3165.1288176540525
80700,3168.8831940519885
80800,3173.087118033812
80900,3176.700690389802
81000,3179.8297553891703
81100,3183.3875189352493
81200,3187.2863216397354
81300,3190.8623286101547
81400,3194.719281944549
81500,3198.4989127940657
81600,3203.0186253020292
81700,3207.2712819721746
81800,3211.047265228892
81900,3215.3645424056044
82000,3218.6320329995206
82100,3222.5194297940275
82200,3226.288751649899
82300,3230.3174852151037
82400,3234.483713597763
82500,3238.0159907969896
82600,3241.4678352677574
82700,3245.1965772258163
82800,3249.0586961499625
82900,3252.8914245519222
83000,3256.888532615192
83100,3260.687746278981
83200,3264.0949647095977
83300,3267.923730457914
83400,3271.8441207435185
83500,3276.1847546605613
83600,3280.6932843739587
83700,3284.266219116562
83800,3288.0493678896355
83900,3291.8735181189745
84000,3295.839726083267
84100,3299.57784870731
84200,3303.207325280546
84300,3307.0923863164635
84400,3311.1499506348227
84500,3314.2442820599294
84600,3318.15567711846
84700,3322.2556752425285
84800,3326.092963648817
84900,3330.1552357111004
85000,3333.821419754665
85100,3338.3465237911782
85200,3342.0102408973275
85300,3345.827545673197
85400,3348.870544562594
85500,3352.6463770163436
85600,3356.4559443299054
85700,3359.6558266546954
85800,3363.578999375368
85900,3367.051686492032
86000,3370.3090925167635
86100,3373.9040436210444
86200,3377.463254700552
86300,3381.608502897912
86400,3385.8195435488115
86500,3389.8503133962104
86600,3393.585458278001
86700,3397.8155124791497
86800,3400.795699490706
86900,3404.8761020855163
87000,3408.515321624612
87100,3411.925400043634
87200,3416.005680581334
87300,3419.835353466703
87400,3423.6113246253126
87500,3427.4711148367314
87600,3431.5398110790384
87700,3435.857073926773
87800,3440.245876725715
87900,3443.953826721735
88000,3448.9304039870744
88100,3454.235093899327
88200,3458.2127982908423
88300,3461.966380886398
88400,3465.71996385849
88500,3469.71822467497
88600,3473.439135315143
88700,3477.261393278506
88800,3481.6711526503204
88900,3485.6232963067146
89000,3489.343667784732
89100,3492.715180362462
89200,3496.362068429248
89300,3500.5128066068783
89400,3504.2350497894963
89500,3507.703616409342
89600,3511.5149925728424
89700,3515.1803357035233
89800,3518.912546265853
89900,3523.149161586026
90000,3526.2680980188043
90100,3529.9986854115486
90200,3533.6398233024693
90300,3537.644344683785
90400,3541.559675641461
90500,3545.219145568709
90600,3548.2985395545256
90700,3552.3587142231518
90800,3555.858583527529
90900,3559.370545472927
91000,3563.1355755652585
91100,3566.979338752045
91200,3570.4238031926384
91300,3574.7867604456696
91400,3578.759881943245
91500,3583.0693538656233
91600,3587.233552749527
91700,3591.0007823396963
91800,3594.3491063322863
91900,3598.4378723580276
92000,3601.9490147992487
92100,3605.590935890039
92200,3609.508804043121
92300,3613.4874937465597
92400,3617.4965373077744
92500,3621.0905907924534
92600,3624.802404943965
92700,3628.3409692036926
92800,3631.8751544189945
92900,3634.6301061115055
93000,3639.394817262778
93100,3643.1657967979068
93200,3647.04313434602
93300,3650.922343965523
93400,3654.805839207099
93500,3658.863054373236
93600,3662.7084924073047
93700,3666.8067120239093
93800,3670.524648538234
93900,3674.128059758589
94000,3678.9534544311064
94100,3682.7379594803924
94200,3686.9880176074416
94300,3690.332284798983
94400,3694.5759640536917
94500,3698.4676452059734
94600,3701.4640787422713
94700,3705.4167088383665
94800,3709.3001539571014
94900,3713.29124498455
95000,3716.5944996285884
95100,3721.044295115554
95200,3724.666074566773
95300,3728.482683706756
95400,3732.2896000807646
95500,3736.1458510500997
95600,3740.1544897278304
95700,3744.1499776044134
95800,3747.6253810600056
95900,3751.7516559857095
96000,3755.6085225468887
96100,3760.215013034557
96200,3764.9116545394254
96300,3768.9736665235314
96400,3773.6350372838197
96500,3776.750341459501
96600,3780.558224196844
96700,3784.0169282281677
96800,3787.46001076659
96900,3791.339919811635
97000,3795.3170995474684
97100,3799.9344781442173
97200,3803.57759101972
97300,3807.916128834916
97400,3812.1717941364855
97500,3816.4699656941834
97600,3820.613039229155
97700,3824.3589576680633
97800,3828.100137831426
97900,3832.2505521215244
98000,3835.525333791109
98100,3839.250563143548
98200,3843.5637026996023
98300,3847.2298839580667
98400,3851.440424311381
98500,3855.650714359711
98600,3859.688308125217
98700,3863.263945080741
98800,3867.660491188845
98900,3871.6630612683825
99000,3875.252079888517
99100,3878.476664273422
99200,3882.3581403776398
99300,3886.2633974675314
99400,3889.7742167785304
99500,3894.0005819908183
99600,3898.5273449222855
99700,3902.6982156534527
99800,3905.7476491933603
99900,3909.246578475958
100000,3913.1488241772436
100100,3917.197412483872
100200,3921.474942174221
100300,3925.444527914927
100400,3930.0527150626485
100500,3934.1527855286863
100600,3938.258103959533
100700,3941.8371456529458
100800,3945.467128386436
100900,3949.2880237424783
101000,3953.131382160628
101100,3957.504684112905
101200,3961.764792983083
101300,3965.914651294372
101400,3969.326551972686
101500,3973.47707342086
101600,3978.0626138957878
101700,3981.6607098900386
101800,3986.3815213474372
101900,3990.5736566434643
102000,3994.605384771379
102100,3998.86267898471
102200,4002.4015762624863
102300,4005.7259965500293
102400,4009.7188152721633
102500,4013.0929294078633
102600,4016.4648748907703
102700,4019.875539730906
102800,4023.8916328458736
102900,4028.131216668069
103000,4032.1400095765493
103100,4035.968341392453
103200,4039.717470774381
103300,4044.5659818731037
103400,4047.679949708544
103500,4050.8008638026904
103600,4054.3793716753776
103700,4057.8283658431055
103800,4061.8301421344413
103900,4065.218691411102
104000,4069.3849894185273
104100,4073.1383442332794
104200,4075.919622194536
104300,4079.09863725113
104400,4083.0912457217282
104500,4086.3691949678296
104600,4090.044525134412
104700,4093.840892996878
104800,4097.814623754659
104900,4101.778819826832
105000,4105.504345190775
105100,4109.282129381749
105200,4112.805618153884
105300,4117.049709478435
105400,4122.085687973823
105500,4125.815171762039
105600,4130.041751294051
105700,4134.4095631776745
105800,4138.845913465636
105900,4142.863380040622
106000,4146.453367088641
106100,4150.421030144595
106200,4154.372376053068
106300,4157.892035323608
106400,4161.703748803813
106500,4166.003111242978
106600,4170.507607811631
106700,4174.676745371038
106800,4178.778393652083
106900,4182.417309043237
107000,4186.495201822877
107100,4190.093046123094
107200,4193.726550073157
107300,4197.694164651977
107400,4202.2449646721925
107500,4206.2652687149175
107600,4210.825644394753
107700,4215.043509051001
107800,4218.864699588562
107900,4221.5826810160925
108000,4225.74592302924
108100,4229.823587416553
108200,4233.935529756548
108300,4238.891376900179
108400,4243.207293795856
108500,4247.423270960985
108600,4251.051511211774
108700,4254.232996650646
108800,4257.738550669958
108900,4261.385004906056
109000,4265.521423471677
109100,4268.6627231521215
109200,4272.093340046432
109300,4275.84064052508
109400,4280.088914871527
109500,4284.209222031264
109600,4287.978685046246
109700,4292.001363145951
109800,4295.421005849274
109900,4299.116185905301
110000,4302.892687398712
110100,4306.991233627723
110200,4310.802335011946
110300,4314.696488441203
110400,4318.486848977388
110500,4322.2947828629485
110600,4325.958769151136
110700,4330.11562022973
110800,4333.853313879045
110900,4337.960804484835
111000,4341.441600194918
111100,4346.004825140777
111200,4349.680981907664
111300,4353.554370444304
111400,4357.514628601797
111500,4361.246284730517
111600,4365.774444747468
111700,4368.766972178053
111800,4371.641110792729
111900,4374.98493615436
112000,4379.181881173464
112100,4383.14888395234
112200,4387.311331167141
112300,4391.208581202716
112400,4394.806630376288
112500,4398.976373370954
112600,4402.774790260703
112700,4406.578823984727
112800,4410.372741497377
112900,4413.615352551755
113000,4417.1162344170425
113100,4420.657553771571
113200,4424.657025344599
113300,4427.960282062507
113400,4431.903638494216
113500,4435.39252199268
113600,4439.3271807743495
113700,4443.211586035802
113800,4446.890430311678
113900,4450.828838429949
114000,4454.53511804838
114100,4458.323928505654
114200,4462.87173907364
114300,4467.069270832495
114400,4470.167653981647
114500,4474.011704161957
114600,4477.962015001025
114700,4481.521424492278
114800,4485.983900191071
114900,4490.27178463215
115000,4493.861864305444
115100,4497.497297195205
115200,4501.152023467235
115300,4505.103163462979
115400,4509.344089267718
115500,4514.271462644395
115600,4518.200472892759
115700,4521.673345548298
115800,4525.240735246853
115900,4528.895116434062
116000,4532.9465108048735
116100,4537.2480131196235
116200,4540.326906875019
116300,4543.562773765476
116400,4547.493049899244
116500,4551.274246420509
116600,4554.556634723753
116700,4558.764364510698
116800,4562.9551445486295
116900,4566.320235067221
117000,4570.989707575147
117100,4574.7154134579705
117200,4578.371321426126
117300,4582.450861452055
117400,4585.871151992114
117500,4589.321847536116
117600,4593.465510162484
117700,4597.090649930316
117800,4600.38616512162
117900,4604.065070834791
118000,4608.002365122105
118100,4612.348177345801
118200,4616.255007463079
118300,4620.748429052504
118400,4624.739752387349
118500,4627.509569230991
118600,4630.893166276979
118700,4634.866370416211
118800,4639.4935307995365
118900,4643.416112900481
119000,4646.554740997824
119100,4650.28695608692
119200,4654.040599386072
119300,4657.552828111566
119400,4661.437387863306
119500,4664.860131511553
119600,4668.968371617078
119700,4672.463818239646
119800,4676.3365378039725
119900,4679.968327743108
120000,4684.413959197345
120100,4688.513800757884
120200,4692.671315511825
120300,4695.984815901747
120400,4699.744857942192
120500,4703.698181180905
120600,4707.380737544297
120700,4711.552155338139
120800,4715.318303048371
120900,4719.036343710946
121000,4723.152301162072
121100,4726.898053901146
121200,4730.449845437715
121300,4734.343379087488
121400,4738.965936904878
121500,4742.873540991316
121600,4747.020878433004
121700,4750.989279356101
121800,4754.401741454285
121900,4758.178652741004
122000,4761.493621373361
122100,4765.376750079458
122200,4769.7852716608195
