Time(Iteration),LinearThompsonSamplingMABTheta
50300,0.4547271990040468
50400,0.45472720075005635
50500,0.4547271992325591
50600,0.45472720590947846
50700,0.4547272014466094
50800,0.45472719906776915
50900,0.4547271918214209
51000,0.4547271907983904
51100,0.45472719115967974
51200,0.45472719141455287
51300,0.4547271876424806
51400,0.45472718405984835
51500,0.454727186617354
51600,0.45472719023362573
51700,0.4547271852631411
51800,0.4547271865137673
51900,0.45472718820857116
52000,0.4547271875141578
52100,0.45472718344262947
52200,0.4547271803582021
52300,0.45472718065231643
52400,0.45472717733225176
52500,0.4547271763817197
52600,0.4547271778948841
52700,0.4547271757113034
52800,0.4547271770610001
52900,0.4547271795699984
53000,0.45472717920275085
53100,0.4547271792937324
53200,0.45472717974772525
53300,0.4547271798274319
53400,0.4547271739818279
53500,0.45472717333908286
53600,0.45472716904994676
53700,0.45472716755473613
53800,0.454727169560942
53900,0.454727167461307
54000,0.4547271701928984
54100,0.4547271681370124
54200,0.4547271715832989
54300,0.4547271757930851
54400,0.4547271664234091
54500,0.45472717030361187
54600,0.45472716944650227
54700,0.4547271670943681
54800,0.45472717124594436
54900,0.4547271647325701
55000,0.4547271614892878
55100,0.4547271603177288
55200,0.45472715924747337
55300,0.45472715673841746
55400,0.45472715750333126
55500,0.45472715912652867
55600,0.45472715811585046
55700,0.45472715960994997
55800,0.4547271590372148
55900,0.4547271555063313
56000,0.4547271564209273
56100,0.4547271542981939
56200,0.4547271533645315
56300,0.454727154956531
56400,0.45472715648946443
56500,0.4547271557002979
56600,0.4547271561110885
56700,0.45472715669459324
56800,0.45472716168294536
56900,0.45472716181765627
57000,0.45472716253486894
57100,0.4547271614405209
57200,0.4547271580768838
57300,0.4547271590856889
57400,0.4547271584820535
57500,0.45472715813459885
57600,0.4547271573395742
57700,0.45472715330202435
57800,0.4547271519096953
57900,0.4547271519190825
58000,0.4547271499976292
58100,0.45472715174975925
58200,0.45472714909845785
58300,0.45472715000300107
58400,0.45472714852826845
58500,0.454727147391246
58600,0.45472714928345637
58700,0.45472714787583524
58800,0.4547271485355574
58900,0.4547271489221846
59000,0.4547271508820135
59100,0.4547271504274827
59200,0.45472715266613567
59300,0.45472715387883395
59400,0.45472715353090276
59500,0.4547271551975136
59600,0.45472715403350483
59700,0.4547271527369256
59800,0.4547271567834751
59900,0.4547271547659202
60000,0.4547271526175004
60100,0.4547271521422374
60200,0.4547271542176271
60300,0.45472715690241283
60400,0.4547271564063832
60500,0.4547271581730019
60600,0.45472715657576696
60700,0.45472715737319797
60800,0.45472715676609105
60900,0.45472715603841857
61000,0.4547271573076138
61100,0.45472715748330594
61200,0.45472715799993224
61300,0.45472715525004725
61400,0.4547271561988637
61500,0.4547271544171657
61600,0.4547271561349178
61700,0.45472715569437316
61800,0.4547271580208328
61900,0.45472715623540905
62000,0.4547271610328819
62100,0.45472716299087673
62200,0.45472716511104594
62300,0.4547271690688497
62400,0.4547271685843339
62500,0.4547271683668024
62600,0.4547271673165783
62700,0.4547271654517389
62800,0.4547271624884643
62900,0.45472716486734244
63000,0.45472716329016005
63100,0.454727164177795
63200,0.4547271628119143
63300,0.45472715978327993
63400,0.45472716328934143
63500,0.4547271682030584
63600,0.4547271643363039
63700,0.45472716325640244
63800,0.4547271643510963
63900,0.4547271671799321
64000,0.454727165344235
64100,0.45472716687481823
64200,0.4547271693855587
64300,0.45472717365086623
64400,0.454727175840571
64500,0.4547271809980161
64600,0.45472717703462945
64700,0.4547271785214514
64800,0.4547271760295713
64900,0.45472717670195706
65000,0.45472717730780143
65100,0.4547271793922989
65200,0.4547271838593856
65300,0.4547271776571339
65400,0.45472717768142223
65500,0.4547271826911035
65600,0.45472718088033187
65700,0.4547271810449569
65800,0.4547271822446726
65900,0.4547271785537256
66000,0.45472717741876945
66100,0.45472717966212006
66200,0.4547271785274134
66300,0.45472717539902
66400,0.4547271738636386
66500,0.4547271765094626
66600,0.4547271761861865
66700,0.45472717580887945
66800,0.45472717624654546
66900,0.4547271726171932
67000,0.45472716990720113
67100,0.4547271708775166
67200,0.45472716835260296
67300,0.45472716965219284
67400,0.4547271694812425
67500,0.45472716945271496
67600,0.45472717076195907
67700,0.454727170158136
67800,0.4547271703698262
67900,0.45472716986111344
68000,0.4547271722129693
68100,0.4547271727097241
68200,0.4547271751933689
68300,0.45472717616488456
68400,0.454727174989339
68500,0.45472717728584333
68600,0.4547271763012478
68700,0.454727178668288
68800,0.45472717685182473
68900,0.45472717765176507
69000,0.45472717938448903
69100,0.4547271788612154
69200,0.45472717995174927
69300,0.45472718165689496
69400,0.4547271824119239
69500,0.45472718150534136
69600,0.4547271861274734
69700,0.45472718601507073
69800,0.4547271876632889
69900,0.45472719014648416
70000,0.45472718981367705
70100,0.45472718898501385
70200,0.4547271886737808
70300,0.4547271890983956
70400,0.45472718794459716
70500,0.45472718921088084
70600,0.4547271870218957
70700,0.45472719116936755
70800,0.45472718676993845
70900,0.45472718768313863
71000,0.4547271854897648
71100,0.45472718952043306
71200,0.4547271921672804
71300,0.4547271924467104
71400,0.45472719262191763
71500,0.45472718900073394
71600,0.45472718820386165
71700,0.454727189445845
71800,0.45472718814925706
71900,0.45472718776346194
72000,0.45472718949936625
72100,0.4547271876439393
72200,0.45472718560743974
72300,0.4547271906554908
72400,0.45472719250603166
72500,0.45472719295164865
72600,0.45472719015520385
72700,0.454727189168975
72800,0.4547271862111145
72900,0.4547271867097688
73000,0.4547271859895824
73100,0.45472718271297125
73200,0.45472718160677583
73300,0.4547271774761924
73400,0.45472717773138066
73500,0.45472717547842595
73600,0.45472717355991554
73700,0.45472717412693325
73800,0.45472717477006397
73900,0.4547271738497664
74000,0.4547271682830634
74100,0.4547271692125411
74200,0.4547271688236803
74300,0.45472717072215313
74400,0.45472717207455265
74500,0.4547271743061894
74600,0.4547271749996226
74700,0.4547271763021243
74800,0.45472717473251273
74900,0.45472717450565064
75000,0.4547271735389165
75100,0.45472717694623455
75200,0.45472717413613617
75300,0.4547271745527528
75400,0.45472717175104976
75500,0.45472716972400945
75600,0.4547271721187055
75700,0.4547271753535297
75800,0.45472717434181253
75900,0.45472717235190724
76000,0.4547271705295651
76100,0.4547271707814272
76200,0.4547271697092551
76300,0.4547271682532278
76400,0.45472716965829746
76500,0.4547271705074948
76600,0.4547271693910105
76700,0.45472716759047965
76800,0.4547271665405491
76900,0.4547271678142858
77000,0.45472716991425904
77100,0.45472716657059076
77200,0.45472716824102744
77300,0.4547271690513486
77400,0.45472716586668255
77500,0.4547271681415236
77600,0.4547271702560912
77700,0.45472717276093927
77800,0.4547271726504728
77900,0.45472717122323514
78000,0.4547271717789692
78100,0.454727170715662
78200,0.45472716548860675
78300,0.4547271662344864
78400,0.45472716589076284
78500,0.4547271645828408
78600,0.45472716335956703
78700,0.45472716385144435
78800,0.4547271671541321
78900,0.45472716704096444
79000,0.4547271645152856
79100,0.4547271621757001
79200,0.4547271611733558
79300,0.45472716228919674
79400,0.4547271612642567
79500,0.4547271585428187
79600,0.454727159820432
79700,0.4547271581261373
79800,0.45472715814560855
79900,0.4547271581148246
80000,0.4547271576401723
80100,0.4547271577827199
80200,0.45472716053976747
80300,0.45472716175470557
80400,0.4547271630329616
80500,0.45472716516347533
80600,0.45472716259930934
80700,0.4547271638228181
80800,0.4547271627101662
80900,0.4547271619555676
81000,0.4547271605832693
81100,0.4547271596768755
81200,0.45472716288936965
81300,0.45472715966251515
81400,0.4547271576180806
81500,0.4547271597398422
81600,0.45472716025653465
81700,0.45472715998506263
81800,0.4547271606246113
81900,0.454727162235071
82000,0.4547271641922698
82100,0.4547271651310851
82200,0.45472716700752847
82300,0.4547271632595648
82400,0.45472716330245266
82500,0.4547271635335136
82600,0.45472716538238833
82700,0.454727162765492
82800,0.4547271598933856
82900,0.45472715714519724
83000,0.45472715577787926
83100,0.45472715463088065
83200,0.4547271549144192
83300,0.45472715817398307
83400,0.45472715783986145
83500,0.4547271549163884
83600,0.45472715843535544
83700,0.45472716021531434
83800,0.4547271583294002
83900,0.45472715847950945
84000,0.45472715730801816
84100,0.4547271547801065
84200,0.45472715367168004
84300,0.4547271538260317
84400,0.45472715386067436
84500,0.4547271543137521
84600,0.45472715310349415
84700,0.4547271539927915
84800,0.4547271548271189
84900,0.45472715408073167
85000,0.4547271523187952
85100,0.45472715105326156
85200,0.45472715171296907
85300,0.45472715310578576
85400,0.45472715243083484
85500,0.4547271498052707
85600,0.4547271525610367
85700,0.45472715136045155
85800,0.454727151920763
85900,0.45472715341699355
86000,0.45472715282034804
86100,0.45472715288481363
86200,0.45472715378685036
86300,0.4547271511344017
86400,0.45472715320676854
86500,0.4547271531292763
86600,0.45472715431163235
86700,0.45472715349633336
86800,0.45472715500338934
86900,0.4547271537114949
87000,0.45472715529641283
87100,0.45472715852250467
87200,0.45472715756747106
87300,0.45472715853546164
87400,0.45472715911598777
87500,0.45472715832541255
87600,0.4547271574618309
87700,0.45472715820426474
87800,0.45472715635723027
87900,0.45472715873688435
88000,0.45472715525786367
88100,0.454727154403634
88200,0.45472715548207815
88300,0.45472715623339405
88400,0.45472715702849575
88500,0.4547271590377474
88600,0.4547271569913067
88700,0.4547271584623619
88800,0.45472715783010254
88900,0.454727158599041
89000,0.45472715583814693
89100,0.4547271529174403
89200,0.45472715415351583
89300,0.4547271555868736
89400,0.45472715523037815
89500,0.4547271556028013
89600,0.4547271553518069
89700,0.45472715441965106
89800,0.4547271546380746
89900,0.4547271531755069
90000,0.45472715348001735
90100,0.45472715400813674
90200,0.45472715415302734
90300,0.4547271535998593
90400,0.45472715427971827
90500,0.4547271555197815
90600,0.454727157322647
90700,0.4547271573817325
90800,0.4547271579418375
90900,0.45472715741868946
91000,0.45472715788005214
91100,0.4547271603955195
91200,0.4547271601925205
91300,0.4547271606364435
91400,0.4547271596984839
91500,0.45472715722211837
91600,0.4547271581397097
91700,0.4547271572889137
91800,0.4547271567780017
91900,0.45472715754561593
92000,0.45472715605800634
92100,0.4547271578331607
92200,0.4547271564131078
92300,0.4547271581216103
92400,0.45472715617434806
92500,0.4547271576761087
92600,0.4547271591878643
92700,0.4547271606858745
92800,0.45472715962503996
92900,0.45472715993922763
93000,0.4547271603406286
93100,0.4547271596698468
93200,0.4547271601470764
93300,0.45472715994684154
93400,0.4547271600403352
93500,0.4547271592740266
93600,0.4547271576500919
93700,0.45472715557524035
93800,0.45472715896293475
93900,0.4547271585385507
94000,0.4547271568663934
94100,0.45472715672602193
94200,0.4547271597432784
94300,0.4547271592030565
94400,0.4547271594745915
94500,0.45472716058746104
94600,0.4547271624047209
94700,0.4547271611689688
94800,0.4547271636967607
94900,0.45472716414439224
95000,0.4547271651433415
95100,0.45472716652048184
95200,0.45472716578689704
95300,0.45472716750633013
95400,0.4547271678874331
95500,0.4547271724364901
95600,0.45472717187870104
95700,0.45472717452492395
95800,0.45472717467991275
95900,0.4547271759362738
96000,0.4547271754344296
96100,0.4547271729948591
96200,0.4547271767457661
96300,0.4547271753014786
96400,0.45472717443268157
96500,0.45472717244319466
96600,0.4547271713774309
96700,0.4547271717433251
96800,0.45472717251371614
96900,0.4547271747135605
97000,0.4547271740256769
97100,0.4547271729552468
97200,0.4547271721761049
97300,0.4547271734623612
97400,0.4547271730710107
97500,0.4547271755648266
97600,0.45472717844806515
97700,0.4547271789662237
97800,0.4547271820976813
97900,0.4547271812668593
98000,0.4547271800713033
98100,0.45472718044104943
98200,0.454727180010669
98300,0.4547271791029064
98400,0.454727179717346
98500,0.45472717652087863
98600,0.4547271763898351
98700,0.45472717687845854
98800,0.4547271760592161
98900,0.4547271724404385
99000,0.45472717233684
99100,0.4547271726927017
99200,0.4547271718061319
99300,0.45472717175087257
99400,0.4547271728413909
99500,0.454727173734948
99600,0.4547271741993339
99700,0.4547271716560166
99800,0.4547271693121351
99900,0.4547271718916991
100000,0.4547271730855931
100100,0.4547271727080485
100200,0.45472717380061106
100300,0.4547271734078455
100400,0.4547271721663095
100500,0.45472717259924045
100600,0.45472717323053413
100700,0.45472717169329807
100800,0.4547271715085842
100900,0.4547271723783729
101000,0.45472717492404435
101100,0.45472717322220435
101200,0.4547271740445445
101300,0.4547271737508856
101400,0.4547271710655873
101500,0.4547271727136243
101600,0.4547271724929697
101700,0.4547271741296113
101800,0.4547271732741027
101900,0.45472717416459646
102000,0.454727172022025
102100,0.4547271726559825
102200,0.4547271737379992
102300,0.4547271768637421
102400,0.45472717567862136
102500,0.45472717544733465
102600,0.45472717538020363
102700,0.4547271737894295
102800,0.45472717592954554
102900,0.45472717887204367
103000,0.4547271786972583
103100,0.45472717689493464
103200,0.45472717804719015
103300,0.45472717723659467
103400,0.4547271782908358
103500,0.4547271760109549
103600,0.4547271763634123
103700,0.45472717367399057
103800,0.45472717409465063
103900,0.4547271743567734
104000,0.45472717468245494
104100,0.4547271740804888
104200,0.45472717280851693
104300,0.45472717078914576
104400,0.4547271714225049
104500,0.4547271735732997
104600,0.45472717257615436
104700,0.45472717121088363
104800,0.45472717066293233
104900,0.4547271712474005
105000,0.45472717349052527
105100,0.45472717387743405
105200,0.4547271750806069
105300,0.45472717566173415
105400,0.4547271774099563
105500,0.45472717730755674
105600,0.45472717819522124
105700,0.45472717876393115
105800,0.45472717707927385
105900,0.4547271762408885
106000,0.45472717455492323
106100,0.45472717112162514
106200,0.4547271713276267
106300,0.4547271694177347
106400,0.4547271666079465
106500,0.4547271650523884
106600,0.4547271639292793
106700,0.4547271634453371
106800,0.45472716260565765
106900,0.4547271636287261
107000,0.45472716175292655
107100,0.4547271614979628
107200,0.4547271624148273
107300,0.4547271632572298
107400,0.4547271623026631
107500,0.4547271623680172
107600,0.45472716409557795
107700,0.4547271651024104
107800,0.45472716299369653
107900,0.45472716349934383
108000,0.45472716340346186
108100,0.45472716365443544
108200,0.45472716316401385
108300,0.4547271637151482
108400,0.4547271616818945
108500,0.4547271610982663
108600,0.45472716096756205
108700,0.45472716369276284
108800,0.4547271652606839
108900,0.4547271638982253
109000,0.4547271647477774
109100,0.4547271646293279
109200,0.45472716390836554
109300,0.45472716414960057
109400,0.4547271641509054
109500,0.4547271624456214
109600,0.45472716237557204
109700,0.45472716260129137
109800,0.4547271622921971
109900,0.45472716321304574
110000,0.4547271626919853
110100,0.45472716587488177
110200,0.45472716564006965
110300,0.4547271670058991
110400,0.4547271686548255
110500,0.4547271673845194
110600,0.4547271671582253
110700,0.4547271662494083
110800,0.4547271702144515
110900,0.45472717097743276
111000,0.45472717211482766
111100,0.45472717243373395
111200,0.45472717319643224
111300,0.45472717541969676
111400,0.45472717429277765
111500,0.4547271754102239
111600,0.4547271746795669
111700,0.4547271729593712
111800,0.45472717130737317
111900,0.45472717163938114
112000,0.4547271711204136
112100,0.4547271699197438
112200,0.45472717031470056
112300,0.4547271702884931
112400,0.4547271709652768
112500,0.4547271697052938
112600,0.45472716966390514
112700,0.45472716997439055
112800,0.4547271715019461
112900,0.4547271712611856
113000,0.45472717182767786
113100,0.45472717138257873
113200,0.4547271716869066
113300,0.4547271733293485
113400,0.4547271730851592
113500,0.45472717468894175
113600,0.4547271743884342
113700,0.454727173268134
113800,0.4547271711798021
113900,0.4547271711482444
114000,0.454727169457367
114100,0.4547271700759875
114200,0.4547271705509616
114300,0.45472717141983254
114400,0.45472717141580665
114500,0.4547271717654972
114600,0.4547271736594308
114700,0.45472717279924896
114800,0.4547271714953549
114900,0.45472717171759813
115000,0.45472717269155105
115100,0.4547271729454769
115200,0.45472717142857827
115300,0.4547271723117497
115400,0.45472717250254585
115500,0.45472717273777646
115600,0.4547271735559983
115700,0.45472717085407055
115800,0.45472717210611274
115900,0.4547271708266325
116000,0.45472717070357965
116100,0.45472716991803086
116200,0.454727170834518
116300,0.4547271713971356
116400,0.45472717387177025
116500,0.45472717234907156
116600,0.45472717001363805
116700,0.45472717086983383
