Time(Iteration),ExplorethenCommit
0,0.44169988330237403
100,41.755004159145884
200,83.10655953950968
300,124.33342029589853
400,165.81676751946748
500,206.75995260711687
600,248.98840040077363
700,289.119741359803
800,310.076113995788
900,310.1031456699469
1000,310.11516198266816
1100,310.1271782953894
1200,310.13919460811064
1300,310.1512109208319
1400,310.16322723355313
1500,310.1752435462744
1600,310.1872598589956
1700,310.19927617171686
1800,310.2112924844381
1900,310.22330879715935
2000,310.2353251098806
2100,310.24734142260183
2200,310.2593577353231
2300,310.2713740480443
2400,310.28339036076557
2500,310.2954066734868
2600,310.30742298620805
2700,310.3194392989293
2800,310.33145561165054
2900,310.3434719243718
3000,310.355488237093
3100,310.36750454981427
3200,310.3795208625355
3300,310.39153717525676
3400,310.403553487978
3500,310.41556980069925
3600,310.4275861134205
3700,310.43960242614173
3800,310.451618738863
3900,310.4636350515842
4000,310.47565136430546
4100,310.4876676770267
4200,310.49968398974795
4300,310.5117003024692
4400,310.52371661519044
4500,310.5357329279117
4600,310.5477492406329
4700,310.55976555335417
4800,310.5717818660754
4900,310.58379817879666
5000,310.5958144915179
5100,310.60783080423914
5200,310.6198471169604
5300,310.63186342968163
5400,310.6438797424029
5500,310.6558960551241
5600,310.66791236784536
5700,310.6799286805666
5800,310.69194499328785
5900,310.7039613060091
6000,310.71597761873034
6100,310.7279939314516
6200,310.7400102441728
6300,310.75202655689407
6400,310.7640428696153
6500,310.77605918233655
6600,310.7880754950578
6700,310.80009180777904
6800,310.8121081205003
6900,310.8241244332215
7000,310.83614074594277
7100,310.848157058664
7200,310.86017337138526
7300,310.8721896841065
7400,310.88420599682775
7500,310.896222309549
7600,310.90823862227023
7700,310.9202549349915
7800,310.9322712477127
7900,310.94428756043396
8000,310.9563038731552
8100,310.96832018587645
8200,310.9803364985977
8300,310.99235281131894
8400,311.0043691240402
8500,311.0163854367614
8600,311.02840174948267
8700,311.0404180622039
8800,311.05243437492516
8900,311.0644506876464
9000,311.07646700036764
9100,311.0884833130889
9200,311.10049962581013
9300,311.1125159385314
9400,311.1245322512526
9500,311.13654856397386
9600,311.1485648766951
9700,311.16058118941635
9800,311.1725975021376
9900,311.18461381485884
10000,311.1966301275801
10100,311.2086464403013
10200,311.22066275302257
10300,311.2326790657438
10400,311.24469537846505
10500,311.2567116911863
10600,311.26872800390754
10700,311.2807443166288
10800,311.29276062935
10900,311.30477694207127
11000,311.3167932547925
11100,311.32880956751376
11200,311.340825880235
11300,311.35284219295625
11400,311.3648585056775
11500,311.37687481839873
11600,311.38889113112
11700,311.4009074438412
11800,311.41292375656246
11900,311.4249400692837
12000,311.43695638200495
12100,311.4489726947262
12200,311.46098900744744
12300,311.4730053201687
12400,311.4850216328899
12500,311.49703794561117
12600,311.5090542583324
12700,311.52107057105366
12800,311.5330868837749
12900,311.54510319649614
13000,311.5571195092174
13100,311.56913582193863
13200,311.5811521346599
13300,311.5931684473811
13400,311.60518476010236
13500,311.6172010728236
13600,311.62921738554485
13700,311.6412336982661
13800,311.65325001098734
13900,311.6652663237086
14000,311.6772826364298
14100,311.68929894915107
14200,311.7013152618723
14300,311.71333157459355
14400,311.7253478873148
14500,311.73736420003604
14600,311.7493805127573
14700,311.7613968254785
14800,311.77341313819977
14900,311.785429450921
15000,311.79744576364226
15100,311.8094620763635
15200,311.82147838908475
15300,311.833494701806
15400,311.84551101452723
15500,311.8575273272485
15600,311.8695436399697
15700,311.88155995269096
15800,311.8935762654122
15900,311.90559257813345
16000,311.9176088908547
16100,311.92962520357594
16200,311.9416415162972
16300,311.9536578290184
16400,311.96567414173967
16500,311.9776904544609
16600,311.98970676718216
16700,312.0017230799034
16800,312.01373939262464
16900,312.0257557053459
17000,312.03777201806713
17100,312.0497883307884
17200,312.0618046435096
17300,312.07382095623086
17400,312.0858372689521
17500,312.09785358167335
17600,312.1098698943946
17700,312.12188620711584
17800,312.1339025198371
17900,312.1459188325583
18000,312.15793514527957
18100,312.1699514580008
18200,312.18196777072205
18300,312.1939840834433
18400,312.20600039616454
18500,312.2180167088858
18600,312.230033021607
18700,312.24204933432827
18800,312.2540656470495
18900,312.26608195977076
19000,312.278098272492
19100,312.29011458521325
19200,312.3021308979345
19300,312.31414721065573
19400,312.326163523377
19500,312.3381798360982
19600,312.35019614881946
19700,312.3622124615407
19800,312.37422877426195
19900,312.3862450869832
20000,312.39826139970444
20100,312.4102777124257
20200,312.4222940251469
20300,312.43431033786817
20400,312.4463266505894
20500,312.45834296331066
20600,312.4703592760319
20700,312.48237558875314
20800,312.4943919014744
20900,312.50640821419563
21000,312.5184245269169
21100,312.5304408396381
21200,312.54245715235936
21300,312.5544734650806
21400,312.56648977780185
21500,312.5785060905231
21600,312.59052240324434
21700,312.6025387159656
21800,312.6145550286868
21900,312.62657134140807
22000,312.6385876541293
22100,312.65060396685055
22200,312.6626202795718
22300,312.67463659229304
22400,312.6866529050143
22500,312.6986692177355
22600,312.7106855304568
22700,312.722701843178
22800,312.73471815589926
22900,312.7467344686205
23000,312.75875078134175
