Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9785883762553602
1,0.9501785958475569
2,0.9339821175675034
3,0.9244630297572242
4,0.9212897886173892
5,0.9102751574536974
6,0.9025544790994579
7,0.8953412442854652
8,0.8857711027077476
9,0.8831723547581625
10,0.8770618252928699
11,0.8759355883937164
12,0.872094139658472
13,0.8619839294449188
14,0.8620515435379816
15,0.8450656550821904
16,0.840312859940423
17,0.831648433392109
18,0.830719997723612
19,0.8298574276490666
20,0.8230461498144817
21,0.8213381163304868
22,0.818199473971263
23,0.8178558371438178
24,0.8170369767946163
25,0.8103173099611135
26,0.8077686523939152
27,0.8044781874607482
28,0.8010480458620751
29,0.7992542852728901
30,0.8012259311776285
31,0.7916311375004346
32,0.781592452233036
33,0.7814444820010252
34,0.7788624538917039
35,0.7784886652744286
36,0.7703830120587829
37,0.7698802536097865
38,0.7452640229118226
39,0.736755309288305
40,0.7264213823647759
41,0.7232125173093079
42,0.7231411430504716
43,0.7213546873732387
44,0.7184901124763974
45,0.7144255579922497
46,0.7131794682431275
47,0.6978631864468994
48,0.6952076500337279
49,0.6925994776799074
50,0.684245676263587
51,0.6822543508170756
52,0.6813513903401553
53,0.6816061624530468
54,0.6811661197560287
55,0.6787438408081017
56,0.6780119948441395
57,0.6781941967177901
58,0.6689254470519012
59,0.6607447300299764
60,0.6486992406280896
61,0.6488049196666251
62,0.6490828250348818
63,0.6480425693117164
64,0.6480316004494391
65,0.6455388056023786
66,0.6444318658705521
67,0.6447264320318615
68,0.6436901483302478
69,0.6405513107412794
70,0.6402852885857205
71,0.639467025469056
72,0.6149357246505621
73,0.615082753053553
74,0.6142097836298573
75,0.6031291370566879
76,0.6025158719780614
77,0.6020500817756776
78,0.5825231103053522
79,0.5801869669911119
80,0.5802560956935473
81,0.5805954180631085
82,0.5797605114965849
83,0.5797797396451121
84,0.5794484293808105
85,0.5749563129860296
86,0.5744605007687632
87,0.5745565687601581
88,0.5735018685014301
89,0.5735085717483555
90,0.5631909796439935
91,0.5626397996307555
92,0.5609286950405885
93,0.5608981555928476
94,0.5609715692176934
95,0.560807961832064
96,0.5128694415107843
97,0.5129275711083559
98,0.5111518917566048
99,0.5110213413437192
100,0.5109225639565884
101,0.5109576519603541
102,0.510964641831803
103,0.5103194558275599
104,0.5094073997516018
105,0.5077439881554009
106,0.5002761144885921
107,0.5007754058056652
108,0.5006723004116951
109,0.4963019614956699
110,0.4940618262157995
111,0.4946473564950802
112,0.4826043698977503
113,0.4618526187478481
114,0.4615089619409667
115,0.4587643611609612
116,0.46174921393909674
117,0.4614835429706887
118,0.4611279470458027
119,0.46119117747228905
120,0.46143691187873037
121,0.4442848065534751
122,0.443970327603403
123,0.4454103475304283
124,0.4449425320127796
125,0.4444791256512989
126,0.44090499779108844
127,0.4424628886132981
128,0.4415051265346682
129,0.4411808490971998
130,0.44110490426685994
131,0.441169254535079
132,0.44168396942377
133,0.4374400402455246
134,0.43628701698961125
135,0.4361878735524961
136,0.43542242721176405
137,0.43548139484401116
138,0.4355660310768716
139,0.4343972635239215
140,0.434923585415843
141,0.4328664623485093
