Time(Iteration),EpsilonGreedyLinearBanditTheta
16700,0.0744628792475785
16800,0.07448258049791875
16900,0.07405817178599419
17000,0.07428274512672142
17100,0.07487816470701314
17200,0.07426952090292213
17300,0.07363923717517193
17400,0.0735158972700317
17500,0.0736907843299204
17600,0.07327731317089642
17700,0.07287323515077809
17800,0.072747821990811
17900,0.07312885904760522
18000,0.07315835408016635
18100,0.07285844744730047
18200,0.07290067755951235
18300,0.07238444629429151
18400,0.07252127315470565
18500,0.07219470151915301
18600,0.07209232174587357
18700,0.07186226133253892
18800,0.07171489072998036
18900,0.07184577613383117
19000,0.07181593966912558
19100,0.0718906520930462
19200,0.07194093201114005
19300,0.07140085195843301
19400,0.07164317523060044
19500,0.07201860974388319
19600,0.0719484975489779
19700,0.07185412034566063
19800,0.07188959205538197
19900,0.07115344364587105
20000,0.07064614753047231
20100,0.0706853856935645
20200,0.07068260479545527
20300,0.07068713524322989
20400,0.07041688464704561
20500,0.07051054164397456
20600,0.07035169884080798
20700,0.0700180083880236
20800,0.07000915916045633
20900,0.06937847415311849
21000,0.06915305704194023
21100,0.0690107809907706
21200,0.06875725191979495
21300,0.06901126662976868
21400,0.06888936407581574
21500,0.06913314040380178
21600,0.06845814065668879
21700,0.0682690535175172
21800,0.06815631416740661
21900,0.06792463440165576
22000,0.0676080503675338
22100,0.06773359469944079
22200,0.06746545730997865
22300,0.06729559081155098
22400,0.06746122835850143
22500,0.06720248108211221
22600,0.06715050013981133
22700,0.06718791888018653
22800,0.06697341005440224
22900,0.06622723180123571
23000,0.0667343234482675
23100,0.06673400067450899
23200,0.0666313457611121
23300,0.06669643493264873
23400,0.066844754448256
23500,0.066746159609144
23600,0.0665073662173412
23700,0.06675498908752367
23800,0.06696608869251758
23900,0.0667804653018513
24000,0.0670701651920122
24100,0.06704311795383697
24200,0.06691832630015934
24300,0.066557989869056
24400,0.06622207499491377
24500,0.06622249335439061
24600,0.06604007756773932
24700,0.0657969476193246
24800,0.06562808842631496
24900,0.0652429650895465
25000,0.06521102267800118
25100,0.06513416225875326
25200,0.065270754067594
25300,0.06494594055549024
25400,0.06497841816642647
25500,0.06459035755961003
25600,0.06490730609471047
25700,0.06484333968654414
25800,0.06465965467849243
25900,0.06472417856738406
26000,0.0646174609806222
26100,0.0643324512385449
26200,0.06433934037881096
26300,0.0644881633410077
26400,0.06421502971759797
26500,0.06422538833167923
26600,0.0646793365356598
26700,0.06488236915360521
26800,0.06504110115699874
26900,0.06512755231439238
27000,0.0648370451329646
27100,0.06471376240348692
27200,0.06470532521803621
27300,0.06473177925379169
27400,0.0651020922964395
27500,0.06514207211811843
27600,0.06488651685272913
27700,0.06508745467860902
27800,0.06506230343289325
27900,0.06519014155213591
28000,0.06490944432325754
28100,0.06496501663522858
28200,0.06471291139706516
28300,0.0646543549042807
28400,0.06449588136420673
28500,0.06422858951139926
28600,0.06425510896826783
28700,0.06397487083488776
28800,0.06378960214392884
28900,0.06383243478396482
29000,0.06364349724519072
29100,0.06372868250264835
29200,0.06367076146156467
29300,0.06356704390258017
29400,0.06332782236987636
29500,0.06302874819240306
29600,0.06299991272997833
29700,0.06275409295721895
29800,0.0625828303493477
29900,0.06219373068517951
30000,0.06235845419191347
30100,0.06238991565921191
30200,0.06260029538869687
30300,0.06261876729555174
30400,0.06266480015649992
30500,0.06271846827358746
30600,0.06254269711102754
30700,0.06251075601277548
30800,0.06262464181730569
30900,0.0626008657148737
31000,0.06264395856154255
31100,0.06250485833041625
31200,0.0625343464240338
31300,0.06263628884247013
31400,0.06264940625744625
31500,0.06257479523666855
31600,0.06244090311728469
31700,0.062361786036978076
31800,0.06235527958588675
31900,0.061938865792663333
32000,0.06183554532170623
32100,0.06182338768277033
32200,0.06170212921340225
32300,0.06170817642279218
32400,0.06155579577959358
32500,0.061626731750113906
32600,0.06170472132907601
32700,0.06146364154326158
32800,0.061192354706442034
32900,0.06094026377265817
33000,0.060935337309364734
33100,0.06047429974101069
33200,0.0603253668664638
33300,0.0604533000940032
33400,0.06063618120088773
33500,0.060652986580091175
33600,0.06040743797840385
33700,0.06044971180356733
33800,0.06051080272953554
33900,0.06029017205039644
34000,0.06011741700641289
34100,0.06017033059768888
34200,0.05994648109227978
34300,0.0599480724103771
34400,0.06013072459655304
34500,0.05997829544097322
34600,0.059774252092891236
34700,0.05972971964293251
34800,0.059854669272360085
34900,0.060015232932373784
35000,0.059581146463830045
35100,0.05929967665849276
35200,0.059592505129651904
35300,0.059765013849498005
35400,0.05959918173519556
35500,0.05930394344577321
35600,0.059255138648683134
35700,0.05918029022042929
35800,0.058945986929274476
35900,0.05893100962383695
36000,0.05901505251269843
36100,0.058940031848791305
36200,0.05883716295676524
36300,0.058686272760503276
36400,0.05885300322600902
36500,0.05896308480168612
36600,0.05889780428333451
36700,0.05905161487603873
36800,0.05902652363499651
36900,0.05913256337975503
37000,0.05894289233055715
37100,0.05873079224743112
37200,0.058803593848000844
37300,0.058610536653500044
37400,0.05878893641248303
37500,0.05862343503721702
37600,0.05829373997949742
37700,0.05805376280350431
37800,0.057972746274923534
37900,0.05783552360120102
38000,0.05781756824244977
38100,0.05760736928099079
38200,0.057852010525012466
38300,0.05786387136183074
38400,0.05790181160723703
38500,0.05791525327586407
38600,0.05797808469613962
38700,0.05817234454439598
38800,0.05810363998984204
38900,0.05805504709988618
39000,0.05783753291960507
39100,0.057805193446421696
39200,0.05760472253132738
39300,0.05759485590052068
39400,0.057425235155301645
39500,0.0571947159378533
39600,0.05740887937091159
39700,0.057458105943510716
39800,0.057420122796608276
39900,0.057394459719547174
40000,0.057252659455804045
40100,0.05739621585082329
40200,0.05741394246296596
40300,0.05725239651379399
40400,0.05726408053058296
40500,0.057396657452420966
40600,0.057283131782204975
40700,0.05724740031377361
40800,0.057088072431187256
40900,0.05726563680230744
41000,0.05701081222131622
41100,0.056992838018621095
41200,0.05708700399081151
41300,0.05713435487690247
41400,0.05698551646194892
41500,0.05719649744617059
41600,0.057419868555398254
41700,0.05725290675248268
41800,0.05707281866841304
41900,0.057084479931867285
42000,0.05684845735111064
42100,0.05637831362612472
42200,0.0561490586456697
42300,0.05619046945025409
42400,0.056218119867494386
42500,0.05625975700435194
42600,0.05616456994983682
42700,0.05612719232780659
42800,0.05625521430400643
42900,0.0563287302521991
43000,0.05635789495316558
43100,0.05617853024494658
43200,0.05631548152685867
43300,0.0564281120204434
43400,0.056385622130665045
43500,0.05637869300960454
43600,0.05655242569297157
43700,0.05651082705856821
43800,0.05603797768022756
43900,0.05603206874277948
44000,0.056035834200577804
44100,0.0562373148213028
44200,0.05621824576208152
44300,0.05609720287336095
44400,0.05614611900831199
44500,0.05598321361064614
44600,0.05599528141754232
44700,0.055928536178748225
44800,0.056046384468348975
44900,0.05605165131193486
45000,0.05601366805815185
45100,0.05603762567057433
45200,0.05581802946325613
45300,0.05567473035119243
45400,0.05575712432484525
45500,0.05574875822752896
45600,0.055540169154082684
45700,0.05515500105151381
45800,0.05498533257366824
45900,0.05513803719607108
46000,0.0553824154338229
46100,0.05537421450709161
46200,0.055405731457970855
46300,0.055201295183215794
46400,0.055140955865416105
46500,0.05507195823773409
46600,0.0549337572785756
46700,0.05480364556137836
46800,0.05463823456331483
46900,0.0545827447792586
47000,0.054539144883838445
47100,0.0545578798448475
47200,0.05470602330538443
47300,0.054747729876553054
47400,0.054774589824116385
47500,0.05469826729699179
47600,0.05472777492970789
47700,0.05472490843460807
47800,0.05454616894820681
47900,0.0544769581062287
48000,0.05461260529149405
48100,0.05466036066641011
48200,0.05454988488897354
