Time(Iteration),LinearThompsonSamplingMAB
0,0.4738816291297665
100,10.925610420180623
200,10.925610420180623
300,10.925610420180623
400,10.925610420180623
500,10.925610420180623
600,10.925610420180623
700,10.933820235869623
800,10.945078263994754
900,10.945078263994754
1000,10.945078263994754
1100,10.945078263994754
1200,10.945078263994754
1300,10.945078263994754
1400,10.945078263994754
1500,10.945078263994754
1600,10.945078263994754
1700,10.945078263994754
1800,10.945078263994754
1900,10.945078263994754
2000,10.945078263994754
2100,10.945078263994754
2200,10.945078263994754
2300,10.945078263994754
2400,10.945078263994754
2500,10.945078263994754
2600,10.945078263994754
2700,10.945078263994754
2800,10.945078263994754
2900,10.945078263994754
3000,10.945078263994754
3100,10.945078263994754
3200,10.945078263994754
3300,10.945078263994754
3400,10.945078263994754
3500,10.945078263994754
3600,10.945078263994754
3700,10.945078263994754
3800,10.945078263994754
3900,10.945078263994754
4000,10.945078263994754
4100,10.945078263994754
4200,10.945078263994754
4300,10.945078263994754
4400,10.945078263994754
4500,10.945078263994754
4600,10.945078263994754
4700,10.945078263994754
4800,10.945078263994754
4900,10.945078263994754
5000,10.945078263994754
5100,10.945078263994754
5200,10.945078263994754
5300,10.945078263994754
5400,10.945078263994754
5500,10.945078263994754
5600,10.945078263994754
5700,10.945078263994754
5800,10.945078263994754
5900,10.945078263994754
6000,10.945078263994754
6100,10.945078263994754
6200,10.945078263994754
6300,10.945078263994754
6400,10.945078263994754
6500,10.945078263994754
6600,10.945078263994754
6700,10.945078263994754
6800,10.945078263994754
6900,10.945078263994754
7000,10.945078263994754
7100,10.945078263994754
7200,10.945078263994754
7300,10.945078263994754
7400,10.956603734661602
7500,10.956603734661602
7600,10.956603734661602
7700,10.956603734661602
7800,10.956603734661602
7900,10.956603734661602
8000,10.956603734661602
8100,10.956603734661602
8200,10.956603734661602
8300,10.956603734661602
8400,10.956603734661602
8500,10.956603734661602
8600,10.956603734661602
8700,10.956603734661602
8800,10.956603734661602
8900,10.956603734661602
9000,10.956603734661602
9100,10.956603734661602
9200,10.956603734661602
9300,10.956603734661602
9400,10.956603734661602
9500,10.956603734661602
9600,10.956603734661602
9700,10.956603734661602
9800,10.956603734661602
9900,10.956603734661602
10000,10.956603734661602
10100,10.956603734661602
10200,10.956603734661602
10300,10.956603734661602
10400,10.956603734661602
10500,10.956603734661602
10600,10.956603734661602
10700,10.956603734661602
10800,10.956603734661602
10900,10.956603734661602
11000,10.956603734661602
11100,10.956603734661602
11200,10.956603734661602
11300,10.956603734661602
11400,10.956603734661602
11500,10.956603734661602
11600,10.956603734661602
11700,10.97118229571114
11800,10.97118229571114
11900,10.97118229571114
12000,10.97118229571114
12100,10.97118229571114
12200,10.97118229571114
12300,10.97118229571114
12400,10.97118229571114
12500,10.97118229571114
12600,10.97118229571114
12700,10.97118229571114
12800,10.97118229571114
12900,10.97118229571114
13000,10.97118229571114
13100,10.97118229571114
13200,10.97118229571114
13300,10.97118229571114
13400,10.97118229571114
13500,10.97118229571114
13600,10.97118229571114
13700,10.97118229571114
13800,10.97118229571114
13900,10.97118229571114
14000,10.97118229571114
14100,10.97118229571114
14200,10.97118229571114
14300,10.97118229571114
14400,10.97118229571114
14500,10.97118229571114
14600,10.97118229571114
14700,10.97118229571114
14800,10.97118229571114
14900,10.97118229571114
15000,10.97118229571114
15100,10.97118229571114
15200,10.97118229571114
15300,10.97118229571114
15400,10.97118229571114
15500,10.97118229571114
15600,10.97118229571114
15700,10.97118229571114
15800,10.97118229571114
15900,10.97118229571114
16000,10.97118229571114
16100,10.97118229571114
16200,10.97118229571114
16300,10.97118229571114
16400,10.97118229571114
16500,10.97118229571114
16600,10.97118229571114
16700,10.97118229571114
16800,10.97118229571114
16900,10.97118229571114
17000,10.97118229571114
17100,10.97118229571114
17200,10.97118229571114
17300,10.97118229571114
17400,10.97118229571114
17500,10.97118229571114
17600,10.97118229571114
17700,10.97118229571114
17800,10.97118229571114
17900,10.97118229571114
18000,10.97118229571114
18100,10.97118229571114
18200,10.97118229571114
18300,10.97118229571114
18400,10.97118229571114
18500,10.97118229571114
18600,10.97118229571114
18700,10.97118229571114
18800,10.97118229571114
18900,10.97118229571114
19000,10.97118229571114
19100,10.97118229571114
19200,10.97118229571114
19300,10.97118229571114
19400,10.97118229571114
19500,10.97118229571114
19600,10.97118229571114
19700,10.97118229571114
19800,10.97118229571114
19900,10.97118229571114
20000,10.97118229571114
20100,10.97118229571114
20200,10.97118229571114
20300,10.97118229571114
20400,10.97118229571114
20500,10.97118229571114
20600,10.97118229571114
20700,10.97118229571114
20800,10.97118229571114
20900,10.97118229571114
21000,10.97118229571114
21100,10.97118229571114
21200,10.97118229571114
21300,10.97118229571114
21400,10.97118229571114
21500,10.97118229571114
21600,10.97118229571114
21700,10.97118229571114
21800,10.97118229571114
21900,10.97118229571114
22000,10.97118229571114
22100,10.97118229571114
22200,10.97118229571114
22300,10.97118229571114
22400,10.97118229571114
22500,10.97118229571114
22600,10.97118229571114
22700,10.97118229571114
22800,10.97118229571114
22900,10.97118229571114
23000,10.97118229571114
23100,10.97118229571114
23200,10.97118229571114
23300,10.97118229571114
23400,10.97118229571114
23500,10.97118229571114
23600,10.97118229571114
23700,10.97118229571114
23800,10.97118229571114
23900,10.97118229571114
24000,10.97118229571114
24100,10.97118229571114
24200,10.97118229571114
24300,10.97118229571114
24400,10.97118229571114
24500,10.97118229571114
24600,10.97118229571114
24700,10.97118229571114
24800,10.97118229571114
24900,10.97118229571114
25000,10.97118229571114
25100,10.97118229571114
25200,10.97118229571114
25300,10.97118229571114
25400,10.97118229571114
25500,10.97118229571114
25600,10.97118229571114
25700,10.97118229571114
25800,10.97118229571114
25900,10.97118229571114
26000,10.97118229571114
26100,10.97118229571114
26200,10.97118229571114
26300,10.97118229571114
26400,10.97118229571114
26500,10.97118229571114
26600,10.97118229571114
26700,10.97118229571114
26800,10.97118229571114
26900,10.97118229571114
27000,10.97118229571114
27100,10.97118229571114
27200,10.97118229571114
27300,10.97118229571114
27400,10.97118229571114
27500,10.97118229571114
27600,10.97118229571114
27700,10.97118229571114
27800,10.97118229571114
27900,10.97118229571114
28000,10.97118229571114
28100,10.97118229571114
28200,10.97118229571114
28300,10.97118229571114
28400,10.97118229571114
28500,10.97118229571114
28600,10.97118229571114
28700,10.97118229571114
28800,10.97118229571114
28900,10.97118229571114
29000,10.97118229571114
29100,10.97118229571114
29200,10.97118229571114
29300,10.97118229571114
29400,10.97118229571114
29500,10.97118229571114
29600,10.97118229571114
29700,10.97118229571114
29800,10.97118229571114
29900,10.97118229571114
30000,10.97118229571114
30100,10.97118229571114
30200,10.97118229571114
30300,10.97118229571114
30400,10.97118229571114
30500,10.97118229571114
30600,10.97118229571114
30700,10.97118229571114
30800,10.97118229571114
30900,10.97118229571114
31000,10.97118229571114
31100,10.97118229571114
31200,10.97118229571114
31300,10.97118229571114
31400,10.97118229571114
31500,10.97118229571114
31600,10.97118229571114
31700,10.97118229571114
31800,10.97118229571114
31900,10.97118229571114
32000,10.97118229571114
32100,10.97118229571114
32200,10.97118229571114
32300,10.97118229571114
32400,10.97118229571114
32500,10.97118229571114
32600,10.97118229571114
32700,10.97118229571114
32800,10.97118229571114
32900,10.97118229571114
33000,10.97118229571114
33100,10.97118229571114
33200,10.97118229571114
33300,10.97118229571114
33400,10.97118229571114
33500,10.97118229571114
33600,10.97118229571114
33700,10.97118229571114
33800,10.97118229571114
33900,10.97118229571114
34000,10.97118229571114
34100,10.97118229571114
34200,10.97118229571114
34300,10.97118229571114
34400,10.97118229571114
34500,10.97118229571114
34600,10.97118229571114
34700,10.97118229571114
34800,10.97118229571114
34900,10.97118229571114
35000,10.97118229571114
35100,10.97118229571114
35200,10.97118229571114
35300,10.97118229571114
35400,10.97118229571114
35500,10.97118229571114
35600,10.97118229571114
35700,10.97118229571114
35800,10.97118229571114
35900,10.97118229571114
36000,10.97118229571114
36100,10.97118229571114
36200,10.97118229571114
36300,10.97118229571114
36400,10.97118229571114
36500,10.97118229571114
36600,10.97118229571114
36700,10.97118229571114
36800,10.97118229571114
36900,10.97118229571114
37000,10.97118229571114
37100,10.97118229571114
37200,10.97118229571114
37300,10.97118229571114
37400,10.97118229571114
37500,10.97118229571114
37600,10.97118229571114
37700,10.97118229571114
37800,10.97118229571114
37900,10.97118229571114
38000,10.97118229571114
38100,10.97118229571114
38200,10.97118229571114
38300,10.97118229571114
38400,10.97118229571114
38500,10.97118229571114
38600,10.97118229571114
38700,10.97118229571114
38800,10.97118229571114
38900,10.97118229571114
39000,10.97118229571114
39100,10.97118229571114
39200,10.97118229571114
39300,10.97118229571114
39400,10.97118229571114
39500,10.97118229571114
39600,10.97118229571114
39700,10.97118229571114
39800,10.97118229571114
39900,10.97118229571114
40000,10.97118229571114
40100,10.97118229571114
40200,10.97118229571114
40300,10.97118229571114
40400,10.97118229571114
40500,10.97118229571114
40600,10.97118229571114
40700,10.97118229571114
40800,10.97118229571114
40900,10.97118229571114
41000,10.97118229571114
41100,10.97118229571114
41200,10.97118229571114
41300,10.97118229571114
41400,10.97118229571114
41500,10.97118229571114
41600,10.97118229571114
41700,10.97118229571114
41800,10.97118229571114
41900,10.97118229571114
42000,10.97118229571114
42100,10.97118229571114
42200,10.97118229571114
42300,10.97118229571114
42400,10.97118229571114
42500,10.97118229571114
42600,10.97118229571114
42700,10.97118229571114
42800,10.97118229571114
42900,10.97118229571114
43000,10.97118229571114
43100,10.97118229571114
43200,10.97118229571114
43300,10.97118229571114
43400,10.97118229571114
43500,10.97118229571114
43600,10.97118229571114
43700,10.97118229571114
43800,10.97118229571114
43900,10.97118229571114
44000,10.97118229571114
44100,10.97118229571114
44200,10.97118229571114
44300,10.97118229571114
44400,10.97118229571114
44500,10.97118229571114
44600,10.97118229571114
44700,10.97118229571114
44800,10.97118229571114
44900,10.97118229571114
45000,10.97118229571114
45100,10.97118229571114
45200,10.97118229571114
45300,10.97118229571114
45400,10.97118229571114
45500,10.97118229571114
45600,10.97118229571114
45700,10.97118229571114
45800,10.97118229571114
45900,10.97118229571114
46000,10.97118229571114
46100,10.97118229571114
46200,10.97118229571114
46300,10.97118229571114
46400,10.97118229571114
46500,10.97118229571114
46600,10.97118229571114
46700,10.97118229571114
46800,10.97118229571114
46900,10.97118229571114
47000,10.97118229571114
47100,10.97118229571114
