Time(Iteration),LinearUCBBanditTheta
0,0.9884283369485474
100,0.3974804361857719
200,0.38908362343826386
300,0.385865849364202
400,0.3865854281235612
500,0.3847313152869045
600,0.38359791242250363
700,0.38407066546390867
800,0.383059220947734
900,0.38340875018038656
1000,0.3828771438733295
1100,0.38269587745558603
1200,0.3822815564013794
1300,0.3806683325616417
1400,0.3808238374668559
1500,0.38081853930824394
1600,0.3809418593137511
1700,0.38070253762492473
1800,0.3799697886614159
1900,0.3799681758032621
2000,0.37986899574693944
2100,0.3798696657857251
2200,0.37986837467831636
2300,0.37986842461901477
2400,0.3793103188548984
2500,0.379309141694486
2600,0.3793077822636887
2700,0.37979250162451605
2800,0.3797926837916246
2900,0.37979214929896804
3000,0.37979219839406986
3100,0.37979513635913964
3200,0.3797949601397915
3300,0.3797950436421501
3400,0.3797948390818186
3500,0.37979487131244544
3600,0.3797951030927338
3700,0.3797951603226188
3800,0.37985642113992557
3900,0.3798563152869149
4000,0.37986180486469145
4100,0.37979897887106934
4200,0.3797989967976997
4300,0.3797990884368052
4400,0.3797112936869529
4500,0.37971125314469184
4600,0.37971135795434946
4700,0.37971151685060717
4800,0.37971147981155584
4900,0.3796738035675362
5000,0.379669748246125
5100,0.3796694243734442
5200,0.37951309267023203
5300,0.37951299793649557
5400,0.3795162075767694
5500,0.37951612341400515
5600,0.37951615228309454
5700,0.37951707476921615
5800,0.3795171430488865
5900,0.3795173134639202
6000,0.37896429565929635
6100,0.37896390859994966
6200,0.3790610178975048
6300,0.37906095194822886
6400,0.37906378469041946
6500,0.3790638376417633
6600,0.3790614818460608
6700,0.3790612033434982
6800,0.379061220711795
6900,0.37906130779365044
7000,0.3790619858649354
7100,0.37906193648578984
7200,0.3790620299999242
7300,0.3790621088694654
7400,0.37906231845919586
7500,0.377159883066579
7600,0.3771599091773975
7700,0.37716001383674025
7800,0.37715999778181575
7900,0.3774840831639302
8000,0.37748410948119493
8100,0.3774840068983438
8200,0.37748479119409745
8300,0.37748475795557807
8400,0.3774847542170344
8500,0.37746767246136087
8600,0.3774675854338344
8700,0.37746746330056036
8800,0.37746747104888556
8900,0.3774674910051611
9000,0.37746764912181285
9100,0.37746761551897695
9200,0.3774652198484762
9300,0.37748047753318026
9400,0.3774805986771556
9500,0.37748058026118436
9600,0.3774805479651035
9700,0.37748940249430923
9800,0.377489491687245
9900,0.37748938911143537
10000,0.37727010716091824
10100,0.3772700812186585
10200,0.3772701885028876
10300,0.3772649259927021
10400,0.3772650626228148
10500,0.3772650274522832
10600,0.3772650839036831
10700,0.37726513181247295
10800,0.37726503482071305
10900,0.37726504605530164
11000,0.3772667444404776
11100,0.37726666179601753
11200,0.3772666332627958
11300,0.3772666968581339
11400,0.37726670724444156
11500,0.37726680718682337
11600,0.3772670203450875
11700,0.3772670390814906
11800,0.3772669538531657
11900,0.37726688730448427
12000,0.3772668493862419
12100,0.37726570119082636
12200,0.3772656673754964
12300,0.3773138979500101
12400,0.37731409351703216
12500,0.3773142452618375
12600,0.3773727313307519
12700,0.37737272071869865
12800,0.37737273022203277
12900,0.37737914229605424
13000,0.37750632843444815
13100,0.377506517239189
13200,0.37750647428230766
13300,0.3775064163076918
13400,0.3775068590835383
13500,0.3775068751120031
13600,0.3775068785746024
13700,0.37750690271355997
13800,0.37750688025130913
13900,0.37750678587700004
14000,0.3775067219964441
14100,0.37750672016915565
14200,0.37750757148919306
14300,0.37750753090461553
14400,0.37762585696133905
14500,0.37762591282712266
14600,0.37762593004382
14700,0.3776259570007858
14800,0.37762594318147336
14900,0.3776259244428028
15000,0.37762601545798813
15100,0.37762600112594746
15200,0.37762622910543836
15300,0.3776262110978546
15400,0.37762622850629035
15500,0.3776262324429761
15600,0.3776262602313232
15700,0.37762625351160123
15800,0.37762628998543546
15900,0.37762623264544193
16000,0.377626279735469
16100,0.3776262398348256
16200,0.37762625979618347
16300,0.37762626794646315
16400,0.3776134304965689
16500,0.3776151477044326
16600,0.37761536460468254
16700,0.37761531369526974
16800,0.3776153151118167
16900,0.37761535074681957
17000,0.377615405370765
17100,0.3776154681840621
17200,0.37761548010811025
17300,0.3776154863814805
17400,0.37761538636559444
17500,0.37761530616471534
17600,0.3775732154719445
17700,0.3775732727348085
17800,0.377573291376086
17900,0.3775732350339208
18000,0.3775732398420432
18100,0.3775733077224864
18200,0.3775733146497246
18300,0.3775732925104838
18400,0.37754667893117855
18500,0.37754623208066096
18600,0.37754618438446325
18700,0.37754615289338656
18800,0.377546144705751
18900,0.37754612466124227
19000,0.3775461100510664
19100,0.3775461573067271
19200,0.3775461805981798
19300,0.3775461312506375
19400,0.37754609786982424
19500,0.37754611653776815
19600,0.3775461546964023
19700,0.3775461055992314
19800,0.37754613957403615
19900,0.37754613778278545
20000,0.37754611869770266
20100,0.377546156716932
20200,0.3775461043962312
20300,0.3775460834429958
20400,0.377546074658096
20500,0.3775460591970649
20600,0.37754602896634337
20700,0.37754596888265624
20800,0.3775462685531198
20900,0.37754625467062347
21000,0.3775462522905074
21100,0.3775462379179381
21200,0.3775462082236359
21300,0.37754621063285476
21400,0.3775462032643421
21500,0.37754620619068796
21600,0.37754621136072697
21700,0.37754623887679684
21800,0.3775462460523138
21900,0.3775462782331592
22000,0.37754624432611805
22100,0.37754620935742184
22200,0.3775462264548028
22300,0.37754625508381584
22400,0.37754620794922145
22500,0.3775462043951322
22600,0.3775462298183567
22700,0.37754626134355895
22800,0.3775462698499393
22900,0.3775462717899044
23000,0.3775462630512466
23100,0.3775462475658829
23200,0.3775462511384048
23300,0.37754627365385207
23400,0.37754631440082365
23500,0.3775462644871891
23600,0.3775462516491594
23700,0.3775462423473618
23800,0.37754625177504975
23900,0.37754624077239296
24000,0.37754623302664736
24100,0.377546190798933
24200,0.3775461858895087
24300,0.37754619651887233
24400,0.3775461637671425
24500,0.3775449909011492
24600,0.37754497372679174
24700,0.3775449762168602
24800,0.3775449383477267
24900,0.3775435641816638
25000,0.37754356829774904
25100,0.37754358406339494
25200,0.3775435742364764
25300,0.37754358605643545
25400,0.3775435910603197
25500,0.37754357359260265
25600,0.37754359661834813
25700,0.37754357416057516
25800,0.3775435434645221
25900,0.3775618461643984
26000,0.3775618630645954
26100,0.3775618420863021
26200,0.37756187700947325
26300,0.37756189029539217
26400,0.3775618724585714
26500,0.37755961410914474
26600,0.3775596251616001
26700,0.37755964161397804
26800,0.37756126336446894
26900,0.37756127404692447
27000,0.3775612729118653
27100,0.37756128795865124
27200,0.37756131984626745
27300,0.37756133172966394
27400,0.37756133508672657
27500,0.37756132212724425
27600,0.37756132437912504
27700,0.37756136802490625
27800,0.37756133302771666
27900,0.3775613205718099
28000,0.3775613336459201
28100,0.37756136472361834
28200,0.3775613659021555
28300,0.37756134970235633
28400,0.37756136464613904
28500,0.37756137358789016
28600,0.3775613686676264
28700,0.37756135216245207
28800,0.37756134755639137
28900,0.37756137263099154
29000,0.37756138150541696
29100,0.37756136827494136
29200,0.3775613680859865
29300,0.37756138511883747
29400,0.3775658377329846
29500,0.3775658165497218
29600,0.37756582684915163
29700,0.37756581945098455
29800,0.3775657991714313
29900,0.37756577938230745
30000,0.37756577695044213
30100,0.377565757684788
30200,0.3775657238411381
30300,0.3775657380421712
30400,0.37756631413587227
30500,0.377566319646889
30600,0.3775662967733683
30700,0.3775663215585735
30800,0.377566323823243
30900,0.37756632954962127
31000,0.37756633069703066
31100,0.3775663325935509
31200,0.377566361775865
31300,0.37756636889854456
31400,0.3775663616947506
31500,0.37756636504348295
31600,0.37756635590490883
31700,0.37756634502117303
31800,0.37756634555857616
31900,0.377566363395748
32000,0.3775663616903434
32100,0.37756634698562375
32200,0.3775663590213748
32300,0.3775663165296626
32400,0.3775663017293588
32500,0.3775662804008473
32600,0.3775662966097372
32700,0.37756627717643726
32800,0.3775662837337948
32900,0.37756633670143896
33000,0.37756632609846524
33100,0.3775663272654841
33200,0.37756631502903404
33300,0.37756629827683597
33400,0.3775662705427486
33500,0.37756628277206833
33600,0.3775662790230483
33700,0.37756626693706563
33800,0.3775662359534622
33900,0.37756623508293463
34000,0.3775662461338191
34100,0.3775662301384124
34200,0.37756575835116685
34300,0.3775657437732566
34400,0.37756575883429483
34500,0.37756574280332134
34600,0.37756573442717956
34700,0.37756575538043596
34800,0.3775657651165597
34900,0.3775657754501797
35000,0.3775657689479276
35100,0.37756577562208726
35200,0.3775657750446848
35300,0.37756580307942883
35400,0.37756582762577123
35500,0.3775658260424193
35600,0.3775658282690035
35700,0.37756573859993947
35800,0.377565734373604
35900,0.3775657246914741
36000,0.37756574579024094
36100,0.37756574972151574
36200,0.3775657459329117
36300,0.377564560825685
36400,0.37756455039333736
36500,0.3775646688867979
36600,0.37756466489575397
36700,0.3775646547861001
36800,0.3775646417459898
36900,0.3775646261713672
37000,0.37756461719422496
37100,0.37756487300637726
37200,0.37756485636053555
37300,0.37756486232136827
37400,0.37756486491063085
37500,0.37756487707199055
37600,0.3772322856628764
37700,0.37723229318764007
37800,0.37723228238350226
37900,0.3772322652804042
38000,0.3772322512907534
38100,0.37723225525137954
38200,0.3772322756826688
38300,0.3772322773093921
38400,0.37723227400775616
38500,0.3772322766207691
38600,0.377232293524031
38700,0.3772323037711362
38800,0.3772322848389434
38900,0.3772322933303449
39000,0.3772323121065673
39100,0.37723230467116425
39200,0.3772322912636135
39300,0.3772322870993288
