Time(Iteration),UCBBandit
0,0.3507996381263009
100,25.050196675842948
200,37.46924338514577
300,45.61531997255874
400,52.46899272785055
500,57.70513116414894
600,61.87998067647993
700,66.2499523584668
800,69.6640052347715
900,72.98551116264085
1000,75.66907713557843
1100,77.90684391809273
1200,80.07082313941136
1300,82.13248588316091
1400,84.25188532410063
1500,86.56728980125341
1600,88.2620943790765
1700,89.94534468199991
1800,91.58124023619816
1900,93.11632347407199
2000,94.48579363030433
2100,95.87732085532497
2200,97.12393085062011
2300,98.19655441539913
2400,99.52535366297751
2500,100.597155775235
2600,101.8033573508947
2700,102.90799445532157
2800,104.04950420662435
2900,105.36971233797098
3000,106.28184130989855
3100,107.30059886842477
3200,108.27794303476671
3300,109.29938578621099
3400,110.22432398087517
3500,110.73231381185352
3600,111.63777078956022
3700,112.6205532044763
3800,113.36675098422333
3900,114.56933294090693
4000,115.60292271851725
4100,116.40533336572642
4200,117.00713541547888
4300,117.5157292051621
4400,118.33783713020709
4500,119.13377383364153
4600,119.52529978342322
4700,120.09325803377666
4800,120.52760806607228
4900,121.22225497434326
5000,121.98338109673095
5100,122.85457210165
5200,123.2811991963484
5300,123.88187255563392
5400,124.41935681830178
5500,124.75115515310408
5600,125.31881700422778
5700,125.77247593345086
5800,126.7147275518125
5900,127.17170479271104
6000,127.63922353471487
6100,128.4125015034997
6200,128.91669537856453
6300,129.31847641562314
6400,129.68205839608055
6500,129.98459653095054
6600,130.58718770950267
6700,131.25292487181247
6800,131.63925677392803
6900,132.16038178332147
7000,132.654453519857
7100,133.0279630618836
7200,133.5178260234821
7300,133.9030880378767
7400,134.46095499243185
7500,134.85257647501723
7600,135.46851719872302
7700,136.05417370207368
7800,136.54939449284765
7900,136.84643750539647
8000,137.0564898700657
8100,137.51578155604292
8200,137.75724760155242
8300,138.0924042568834
8400,138.46157468590172
8500,139.13269438742864
8600,139.60466223479858
8700,139.98390125862852
8800,140.29429600561411
8900,140.6401858713845
9000,140.95750631322954
9100,141.33555716742336
9200,141.6107589417856
9300,142.0021968006292
9400,142.405175392507
9500,142.6349139012076
9600,142.90000411871472
9700,143.20983348106708
9800,143.55164394127493
9900,143.85205869205603
10000,144.533551561478
10100,144.81023931871786
10200,145.0588715013385
10300,145.2024420978242
10400,145.39082526556768
10500,145.7182247845893
10600,146.02880871429352
10700,146.44523153649007
10800,146.86056445607784
10900,147.13271719648688
11000,147.41997050079067
11100,147.62789528870036
11200,147.95806034054505
11300,148.3119069914434
11400,148.5268265684073
11500,148.88611477932972
11600,149.20802416057154
11700,149.502876702729
11800,149.6849228777297
11900,149.9556291843859
12000,150.25701309425892
12100,150.40372083230224
12200,150.50943941587565
12300,150.86846731367447
12400,151.18899353798113
12500,151.48004790773697
12600,151.79018851747796
12700,152.05850126453325
12800,152.43570085110247
12900,152.7621058343728
13000,152.9691914615766
13100,153.24091979266294
13200,153.49520692199434
13300,153.82337811117705
13400,153.93072178810337
13500,154.24213580387192
13600,154.35931448191195
13700,154.96689350857042
13800,155.34810356906388
13900,155.8223970030785
14000,156.12001638650375
14100,156.28925150324613
14200,156.49178170190606
14300,156.72029223252036
14400,156.82941615414842
14500,156.90022050974028
14600,157.149911815502
14700,157.39267191778694
14800,157.54355195717696
14900,157.7739347398171
15000,157.8934514790476
15100,158.12299101416687
15200,158.22700207337476
15300,158.57787915832336
15400,158.67614884073768
15500,158.8034748211776
15600,159.020770466397
15700,159.2731745016206
15800,159.45229229465969
15900,159.61911677593818
16000,159.81841947055457
16100,159.94743831686253
16200,160.1868416459496
16300,160.2595523297756
16400,160.4457936518632
16500,160.5154714022059
16600,160.58612932543974
16700,160.9493260098405
16800,161.03680383776054
16900,161.364618050045
17000,161.4897136388587
17100,161.935184820291
17200,162.09347330129145
17300,162.18801611420332
17400,162.40870621919242
17500,162.59368550359466
17600,162.8478677849888
17700,163.01957409533557
17800,163.11815450950232
17900,163.20155719759384
18000,163.25855838552954
18100,163.3508709591998
18200,163.569234373098
18300,163.8217337259352
18400,163.95571195566046
18500,164.1426940391651
18600,164.24582759259758
18700,164.62101224463882
18800,164.7576639561427
18900,164.82814344736067
19000,164.96366069076626
19100,165.08840674378675
19200,165.38881931447375
19300,165.58226528596862
19400,165.6994110327476
19500,165.88023800980756
19600,165.9368583874139
19700,166.00638726064437
19800,166.1390206596804
19900,166.3559889552447
20000,166.57134840917834
20100,166.71916701829994
20200,166.89934508091397
20300,167.00901418101395
20400,167.14509516089237
20500,167.26895007685226
20600,167.4678367461159
20700,167.56900436251502
20800,167.73444870136188
20900,167.8712926312089
21000,167.98940683274418
21100,168.3231772841503
21200,168.62703913468758
21300,168.75241921928838
21400,168.95499843797634
21500,169.08034743976853
21600,169.35203898674402
21700,169.61246064358335
21800,169.67511338865145
21900,169.81233106293726
22000,170.02525685329456
22100,170.14156450802764
22200,170.28583715494443
22300,170.49955586038166
22400,170.74917730504916
22500,170.97846278608216
22600,171.1106946191873
22700,171.22690372985403
22800,171.3196794230915
22900,171.3864759125926
23000,171.49016545106136
23100,171.6976251888691
23200,171.79968148917038
23300,171.9154316073237
23400,172.01294558641655
23500,172.13570274489047
23600,172.41526791082782
23700,172.55119215807716
23800,172.92741945313978
23900,173.14591771753237
24000,173.3078221811769
24100,173.4206732148354
24200,173.59995152195899
24300,173.68950824372902
24400,173.76277711172406
24500,174.11611488695806
24600,174.25455871777194
24700,174.44207861574785
24800,174.58775277658418
24900,174.80125036127546
25000,174.89843620388405
25100,175.0326575053656
25200,175.20684793320933
25300,175.36116289286159
25400,175.43346205520317
25500,175.77804733401328
25600,175.8534725920245
25700,176.01308245716766
25800,176.15467906505395
25900,176.19603068414634
26000,176.44901798334382
26100,176.5760378270458
26200,176.6994933527497
26300,176.94137965946902
26400,177.17179739416864
26500,177.2859897126456
26600,177.3593451696538
26700,177.46899849349964
26800,177.6984344736075
26900,177.79907753792992
27000,177.88665304192784
27100,178.02882723441164
27200,178.08062085959014
27300,178.1519616899507
27400,178.27044756008823
27500,178.4301280404939
27600,178.55156853024226
27700,178.61244398846455
27800,178.84149126708976
27900,178.99444884771535
28000,179.09916937960787
28100,179.17176154575202
28200,179.2892229115053
28300,179.44026651720972
28400,179.63576903463667
28500,179.83267991625516
28600,179.9114764111461
28700,179.96026739341272
28800,180.0366505977934
28900,180.24595321132287
29000,180.38010152945745
29100,180.4847402486217
29200,180.5786770869194
29300,180.63435723284735
29400,181.06190554909574
29500,181.1846886784174
29600,181.29248134977115
29700,181.38590265723457
29800,181.4365146343735
29900,181.4686301492853
30000,181.5234830528045
30100,181.8612933771861
30200,181.95457584047463
30300,182.05302999207953
30400,182.30087220106765
30500,182.44234807791457
30600,182.48079921119793
30700,182.62043846718962
30800,182.80316298947665
30900,182.84444632421588
31000,182.93993625338666
31100,183.15194594755198
31200,183.29315094429018
31300,183.4625467616367
31400,183.53482264048242
31500,183.85479710265702
31600,183.9633983573377
31700,184.02354441373703
31800,184.06510623229647
31900,184.14287140343498
32000,184.28585780066544
32100,184.36538986577995
32200,184.3998926455379
32300,184.5136840553047
32400,184.586695199165
32500,184.7246088139547
32600,184.8527827905841
32700,185.00498780570456
32800,185.0194637043033
32900,185.11468572880509
33000,185.23117237312795
33100,185.45334698312857
33200,185.60556653241514
33300,185.66846679495166
33400,185.71296048000664
33500,185.7620630128486
33600,185.82396122511318
33700,185.88349208185986
33800,186.05304583974572
33900,186.05815747859396
34000,186.07003025906832
34100,186.23300000641444
34200,186.3486497833588
34300,186.5497156245181
34400,186.6433504584155
34500,186.77651671137974
34600,186.89445869145112
34700,187.17290043552308
34800,187.31861174420428
34900,187.45792033669588
35000,187.5931767466543
35100,187.63906244921398
35200,187.63906244921398
35300,187.7128312663401
35400,187.7135262306534
35500,187.83753805514957
35600,187.85086283370097
35700,187.91291856168158
35800,188.25450591311306
35900,188.30980979273664
36000,188.55587461560694
36100,188.55587461560694
36200,188.67380105681644
36300,188.98225762649693
36400,189.08607277400708
36500,189.20942914833776
36600,189.36252273720459
36700,189.39145850331164
36800,189.57195441629113
36900,189.74619232552536
37000,189.82979878687132
37100,189.9131377163124
37200,189.9602645881734
37300,190.09541494172723
37400,190.1082324190475
37500,190.26674660723248
37600,190.37613400369622
37700,190.4228692769734
37800,190.426270185252
37900,190.47939899001193
38000,190.59532653034492
38100,190.67709766630458
38200,190.68327421154046
38300,190.75977361534038
38400,190.77388086180312
38500,190.8835022880047
38600,190.98963981980933
38700,191.10117226290885
38800,191.19352481504626
38900,191.32897681541036
39000,191.38348921726242
39100,191.5057879010505
39200,191.54238457166747
39300,191.58528581846562
39400,191.71205891585944
39500,191.82229707085756
39600,191.89303649026814
39700,191.98350798785776
39800,192.08063348734728
39900,192.1466515613426
40000,192.2837230588565
40100,192.36091626500914
40200,192.40651149660783
40300,192.43121178128837
40400,192.50058036077579
40500,192.72540589655623
40600,192.85340728754096
40700,192.85340728754096
40800,192.86591664518056
40900,192.91906470756484
41000,193.06788224896997
41100,193.1420522671861
41200,193.16800258313498
41300,193.32699795532088
41400,193.3745409662817
41500,193.38496543098137
41600,193.4753491755434
41700,193.593762188869
41800,193.707714203264
41900,193.83194743211612
42000,193.92455766350628
42100,194.0175610123989
42200,194.12211517689929
42300,194.19170303197816
42400,194.24489494397199
42500,194.27250909793537
42600,194.3246096198998
42700,194.3351352361778
42800,194.3905227377488
42900,194.43341392733993
43000,194.52878243690196
43100,194.563885207728
43200,194.62435168038732
43300,194.7202024460757
43400,194.7929408710611
43500,194.93075733099263
43600,194.98503900865074
43700,195.02150990734705
43800,195.0604969220021
43900,195.16160539921992
44000,195.27104218047214
44100,195.29024149799596
44200,195.39137683412602
44300,195.50629019212695
44400,195.54999113258697
44500,195.71598149765265
44600,195.72980687063094
44700,195.9215799982581
44800,195.9600844748954
44900,196.15036745237057
45000,196.17513568437562
45100,196.20278999258534
45200,196.31133670951547
45300,196.35509280561195
45400,196.5470251972152
45500,196.5976065098666
45600,196.7546794066887
45700,196.91225455707348
45800,196.98715607761056
45900,197.09383912626726
46000,197.10405161413024
46100,197.1773518432629
46200,197.1994843251609
46300,197.27329938485684
46400,197.33450876985728
46500,197.3403887319995
46600,197.3403887319995
46700,197.44998123835063
46800,197.54392008148614
46900,197.5627862721885
47000,197.6388447289193
47100,197.8022245232159
47200,197.8633462870876
47300,197.94469081605703
47400,198.01418724738815
47500,198.08368367871927
47600,198.18876277827096
47700,198.35603171061987
47800,198.4365197429414
47900,198.53119914527014
48000,198.66357479961954
48100,198.75784927698064
48200,198.82734570831175
48300,198.89684213964287
48400,198.99422097984046
48500,199.1813173966284
48600,199.2171637747846
48700,199.30281911848053
48800,199.35288039253672
48900,199.44392309193714
49000,199.57131025321866
49100,199.69582524706544
49200,199.71079855328023
49300,199.72067866715244
49400,199.86646276363047
49500,199.86694860767028
49600,199.97995542065934
49700,199.99787035643445
49800,200.06557935428376
49900,200.09680393913854
50000,200.09680393913854
50100,200.09680393913854
50200,200.09680393913854
50300,200.10094388990714
50400,200.1916526636314
50500,200.31885062981027
50600,200.3725894800887
50700,200.41094758859663
50800,200.44609467229026
50900,200.54482548334687
51000,200.61892729415524
51100,200.70909598520194
51200,200.75246672962078
51300,200.81120779224702
51400,200.86542832970963
51500,200.90627828116166
51600,200.95338144949278
51700,201.05981236018084
51800,201.13122278311934
51900,201.13717692544262
52000,201.2562748763341
52100,201.32981644877063
52200,201.43003087342666
52300,201.56359216084581
52400,201.63216880644669
52500,201.67339151733
52600,201.94544956016426
52700,201.94544956016426
52800,201.97150656746152
52900,202.06717648037275
53000,202.13402290198866
53100,202.3160698573522
53200,202.41266272842165
53300,202.58114358658037
53400,202.78801611573408
53500,202.88070125969116
53600,202.9273011283348
53700,202.98321741223998
53800,203.02457766454873
53900,203.15477347542233
54000,203.28821512903386
54100,203.42088911270918
54200,203.48170840584777
54300,203.5980041084805
54400,203.6472834767742
54500,203.74964681112215
54600,203.84984426423063
54700,203.87897985478313
54800,203.89517651130438
54900,203.96466566989213
55000,204.01467274050225
55100,204.02877998696502
55200,204.10981071116672
55300,204.14620122907849
55400,204.20047597536274
55500,204.30526502291994
55600,204.30526502291994
55700,204.30526502291994
55800,204.33706820817778
55900,204.33706820817778
56000,204.33706820817778
56100,204.33706820817778
56200,204.37755184351562
56300,204.45491692660863
56400,204.45491692660863
56500,204.45491692660863
56600,204.45491692660863
56700,204.48085276806415
56800,204.48748252860292
56900,204.51143811591183
57000,204.64327014187924
57100,204.67298160232843
57200,204.67298160232843
57300,204.7188355133138
57400,204.73910509161925
57500,204.7488345920056
57600,204.7892929606929
57700,204.7892929606929
57800,204.7892929606929
57900,204.82439726899355
58000,204.84756098547786
58100,204.84756098547786
58200,204.84964587841773
58300,204.89230565655166
58400,204.94651287298817
58500,205.06981665880198
58600,205.13931309013083
58700,205.29536270109037
58800,205.34270342628332
58900,205.34817172456684
59000,205.35323036742383
59100,205.39375263339116
59200,205.42474002117356
59300,205.4431461262393
59400,205.4709033357704
59500,205.5404555915199
59600,205.5404555915199
59700,205.6024094637146
59800,205.64460797101668
59900,205.64460797101668
60000,205.65286731969337
60100,205.86238048290656
60200,205.8677247673444
60300,205.87484037192297
60400,205.90837177865268
60500,205.96473278117864
60600,206.02082934746403
60700,206.0986640308926
60800,206.11755115144328
60900,206.41965674973463
61000,206.44990112994515
61100,206.54251194157513
61200,206.63395045242746
61300,206.6556610117118
61400,206.73192692694244
61500,206.81508271781962
61600,206.95557231460552
61700,206.96758320861494
61800,207.12360487302118
61900,207.13844255139892
62000,207.18159790362648
62100,207.25989568851486
62200,207.36230944724542
62300,207.36790693013344
62400,207.38248225132756
62500,207.42440180484786
62600,207.67599979518846
62700,207.8207915855
62800,207.87043322743256
62900,207.9662557612408
63000,207.99592481995865
63100,208.00604874816167
63200,208.13003732254947
63300,208.235055181402
63400,208.43701764008247
63500,208.45839033118014
63600,208.48106903929335
63700,208.51706954624842
63800,208.62902902678508
63900,208.6921874099457
64000,208.77346223200462
64100,208.77554712494447
64200,208.88490714544204
64300,208.90475425322674
64400,208.92230640737708
64500,208.94766255844357
64600,208.95754267231572
64700,208.97091775854227
64800,209.0250140134587
64900,209.0430229741293
65000,209.04858268863558
65100,209.17666590450116
65200,209.26934013418182
65300,209.29324464363836
65400,209.30377158477887
65500,209.33389584577958
65600,209.33389584577958
65700,209.33754995250837
65800,209.3681874160974
65900,209.4628200224658
66000,209.50418913672175
66100,209.62485345136943
66200,209.7203938585134
66300,209.7423678262563
66400,209.85353909327696
66500,209.93507584177468
66600,210.0452799653427
66700,210.17085754650378
66800,210.2558556700406
66900,210.32535210136945
67000,210.3974839666214
67100,210.49046443445968
67200,210.53507444814855
67300,210.5541314393509
67400,210.61731289406802
67500,210.70667638528394
67600,210.7724476569878
67700,210.8268598671672
67800,210.8819065381514
67900,210.9391268770575
68000,210.9391268770575
68100,210.94884375785358
68200,211.00761502831628
68300,211.021856231988
68400,211.04586991749096
68500,211.06483838790388
68600,211.09658255086907
68700,211.15234838225788
68800,211.23250134320114
68900,211.33603138600014
69000,211.43149785193387
69100,211.69079692060126
69200,211.78451688730055
69300,211.9342255928604
69400,212.05479907730597
69500,212.07901645214383
69600,212.1444949922671
69700,212.20704178046307
69800,212.27653821179192
69900,212.4055164090431
70000,212.47501284037193
70100,212.6191975054412
70200,212.70738455450274
70300,212.7534169045091
70400,212.75835696144517
70500,212.78724474831375
70600,212.80516862555464
70700,212.86181722382426
70800,212.88090268062342
70900,212.98634167963291
71000,213.0307646564476
71100,213.05912432015288
71200,213.0627784268817
71300,213.08003099596613
71400,213.08003099596613
71500,213.106615773489
71600,213.15393811189787
71700,213.18085793871728
71800,213.18085793871728
71900,213.18085793871728
72000,213.22425586933636
72100,213.33648945666187
72200,213.43313507952416
72300,213.48171948350455
72400,213.60553750828063
72500,213.70972303124069
72600,213.83828665636383
72700,213.88687106034422
72800,213.9354554643246
72900,214.0181197039076
73000,214.03949684165894
73100,214.0704097305461
73200,214.1030502620557
73300,214.1935075211041
73400,214.2392809066476
73500,214.34465191104596
73600,214.42738242631359
73700,214.55183581477914
73800,214.637779747405
73900,214.71274447701734
74000,214.92104340249503
74100,215.01066099963782
74200,215.1964172398603
74300,215.30830559818583
74400,215.40712831090485
74500,215.48457740186183
74600,215.55774301027236
74700,215.56345316329407
74800,215.63656108787487
74900,215.65115533845392
75000,215.67339419647914
75100,215.71685654129655
75200,215.7285384894813
75300,215.72992841810787
75400,215.78933246210408
75500,215.79280728367053
75600,215.82342674560022
75700,215.86141063289278
75800,215.90287647053887
75900,215.94149560016226
76000,215.94149560016226
76100,215.94149560016226
76200,215.95792143122745
76300,216.05594793744322
76400,216.06011772332295
76500,216.06697595023303
76600,216.06697595023303
76700,216.06697595023303
76800,216.1471749616131
76900,216.22092715339772
77000,216.2301655544587
77100,216.2301655544587
77200,216.28038374655097
77300,216.39508590035948
77400,216.43484919850002
77500,216.4362391271266
77600,216.4536578329918
77700,216.4536578329918
77800,216.47699276620432
77900,216.47699276620432
78000,216.49961109214215
78100,216.57847630720772
78200,216.57847630720772
78300,216.5947093629802
78400,216.64208943329135
78500,216.64208943329135
78600,216.64764624124828
78700,216.6664408800754
78800,216.669547537985
78900,216.69868664135402
79000,216.70599485481162
79100,216.75562079626496
79200,216.78073216854278
79300,216.78073216854278
79400,216.83390570435273
79500,216.84275136193097
79600,216.84863132407318
79700,216.91739005012627
79800,217.0817613851399
79900,217.12096838940982
80000,217.20967980148788
80100,217.22474806569457
80200,217.24257653502545
80300,217.3430986561979
80400,217.42037601430548
80500,217.46557466033704
80600,217.48563541517075
80700,217.54661283877698
80800,217.55426401190203
80900,217.6496076133074
81000,217.6496076133074
81100,217.6496076133074
81200,217.6496076133074
81300,217.67003272654546
81400,217.738591206515
81500,217.74973317629983
81600,217.7664034578715
81700,217.8322092360957
81800,217.88357349732922
81900,217.95196272747253
82000,218.04218474076907
82100,218.09076914474946
82200,218.1485919497908
82300,218.25248759922133
82400,218.32545298243053
82500,218.37403738641092
82600,218.4344361837172
82700,218.60589381183132
82800,218.6647834963609
82900,218.6774154413958
83000,218.7049408390506
83100,218.71157059958938
83200,218.7255250849802
83300,218.73476348604117
83400,218.73476348604117
83500,218.74798905470874
83600,218.80157598663953
83700,218.8710475140591
83800,218.95022250918436
83900,219.02974165401164
84000,219.08301930106623
84100,219.08857901557252
84200,219.26595794767528
84300,219.2756072249785
84400,219.36384308051342
84500,219.3645380448267
84600,219.3922837067526
84700,219.41364959475385
84800,219.42582384218946
84900,219.494310205917
85000,219.58815337035648
85100,219.6695271796626
85200,219.72770863888786
85300,219.80687147265294
85400,219.8910818106659
85500,219.93966621464628
85600,219.98825061862667
85700,220.04617043571062
85800,220.16893826035954
85900,220.25227088000435
86000,220.3709038138662
86100,220.58637335014865
86200,220.70767902734525
86300,220.73867200474993
86400,220.73867200474993
86500,220.75094211959066
86600,220.7861616676393
86700,220.80122283287324
86800,220.8328525037452
86900,220.84643892133855
87000,220.95314559231429
87100,221.02082119845167
87200,221.12009388890698
87300,221.14827284321558
87400,221.17062166904657
87500,221.29221132260855
87600,221.35255565087337
87700,221.45083976737888
87800,221.49942417135927
87900,221.54800857533965
88000,221.62334315177313
88100,221.7204682209443
88200,221.7778863257103
88300,221.83668526724054
88400,221.84238018873253
88500,222.13597114044154
88600,222.22035208316984
88700,222.2491596284032
88800,222.46091972227077
88900,222.60939166664292
89000,222.76329216019067
89100,222.79664506691248
89200,222.86468428298866
89300,222.91305937184043
89400,222.9297296534121
89500,222.9297296534121
89600,222.9297296534121
89700,222.9376823130402
89800,222.9376823130402
89900,222.98235252835147
90000,223.05645338239273
90100,223.05645338239273
90200,223.05645338239273
90300,223.05645338239273
90400,223.05645338239273
90500,223.05645338239273
90600,223.05645338239273
90700,223.0702652263523
90800,223.13157322218203
90900,223.13157322218203
91000,223.1382029827208
91100,223.18875372154199
91200,223.26829267644152
91300,223.3252797501312
91400,223.32893385685998
91500,223.33560386967716
91600,223.3897237285264
91700,223.51575632813524
91800,223.6025383714199
91900,223.64675017904204
92000,223.67737728293463
92100,223.71417297497482
92200,223.73473887081218
92300,223.7819726553032
92400,223.84204385236006
92500,223.90428562351835
92600,223.90428562351835
92700,223.97623542892015
92800,224.01532956408224
92900,224.11737768429975
93000,224.26262533154704
93100,224.5240510658445
93200,224.59597671737237
93300,224.74700865531918
93400,224.81556909150413
93500,224.81556909150413
93600,224.87237827530285
93700,224.87237827530285
93800,224.92833003728862
93900,224.92833003728862
94000,224.99488237295137
94100,224.99488237295137
94200,225.0675931717184
94300,225.13995134405303
94400,225.23156270057513
94500,225.2801471045555
94600,225.35874484427222
94700,225.38728505962285
94800,225.3967286198982
94900,225.46864795709112
95000,225.50751548027543
95100,225.54638300345974
95200,225.54638300345974
95300,225.67803410248766
95400,225.7012398369292
95500,225.71144002346654
95600,225.89143020538623
95700,225.94422212233036
95800,225.96851432432055
95900,225.97957364185822
96000,225.97957364185822
96100,225.9802686061715
96200,225.99902522337248
96300,226.01292450963825
96400,226.1311231742896
96500,226.16481482766272
96600,226.18770674352967
96700,226.18770674352967
96800,226.18770674352967
96900,226.1970267172584
97000,226.26625782018132
97100,226.27647030804434
97200,226.27647030804434
97300,226.3383794839301
97400,226.4883901791045
97500,226.53158757994066
97600,226.53547433225907
97700,226.53887524053772
97800,226.56050377826054
97900,226.60985578366677
98000,226.64620540152836
98100,226.73459753591555
98200,226.8482716702837
98300,226.8989283503169
98400,226.92137968565777
98500,226.92137968565777
98600,226.9255494715375
98700,226.94756005204
98800,227.0291369504837
98900,227.0291369504837
99000,227.03674019492942
99100,227.05902679396635
99200,227.0676954653755
99300,227.08642114583486
99400,227.08642114583486
99500,227.11576008550838
99600,227.14987695733217
99700,227.1550685081816
99800,227.1550685081816
99900,227.16197678831404
100000,227.17165837267913
100100,227.17165837267913
100200,227.1825949692461
100300,227.22232208211022
100400,227.26868289929172
100500,227.26868289929172
100600,227.2887981343718
100700,227.2917131986106
100800,227.3009442353669
100900,227.32307671726488
101000,227.41878817435673
101100,227.53863682479783
101200,227.61373603986198
101300,227.62292101445013
101400,227.65882040087422
101500,227.856296642487
101600,227.86843783646933
101700,227.88522623047393
101800,227.94298943299367
101900,227.9444469651131
102000,227.99312403668546
102100,228.02278107597402
102200,228.10464380795716
102300,228.17247455384955
102400,228.17733930404256
102500,228.2068617572307
102600,228.21483316533332
102700,228.21900295121304
102800,228.22864103537626
102900,228.22864103537626
103000,228.25516007753134
103100,228.26311273715947
103200,228.29360902665263
103300,228.29741064887548
103400,228.37218315215654
103500,228.37858826949156
103600,228.37997819811812
103700,228.45909614821298
103800,228.51938759402123
103900,228.55591147615695
104000,228.55591147615695
104100,228.55591147615695
104200,228.55591147615695
104300,228.65710668700058
104400,228.67709389560554
104500,228.79853392951577
104600,228.80164058742534
104700,228.80212643146515
104800,228.804211324405
104900,228.89358265920424
105000,228.89649772344305
105100,228.9086643772987
105200,228.92578368202894
105300,228.99850198067628
105400,229.02773682006392
105500,229.08544471013357
105600,229.14268565320532
105700,229.25245536140613
105800,229.37718513672127
105900,229.4546342276782
106000,229.52871577888436
106100,229.60647155888987
106200,229.6871424031342
106300,229.76206473543894
106400,229.81451385959198
106500,229.89355477056932
106600,229.9274965313286
106700,230.00842661407188
106800,230.0167727515102
106900,230.0358635886254
107000,230.03794848156525
107100,230.05716687952273
107200,230.057861843836
107300,230.06272028423405
107400,230.1329481533497
107500,230.1821908450359
107600,230.23972900984035
107700,230.32076985388858
107800,230.3212556979284
107900,230.38114464702767
108000,230.4066333598524
108100,230.4464049676235
108200,230.55644386006307
108300,230.6745246953723
108400,230.79187458438028
108500,230.9216978490395
108600,231.02669930317447
108700,231.0787585287213
108800,231.1025648866717
108900,231.1025648866717
109000,231.1399748777366
109100,231.19349933865306
109200,231.28562788676354
109300,231.3370344886946
109400,231.3618125347246
109500,231.38318967247596
109600,231.411875146385
109700,231.42017335514402
109800,231.4890923222993
109900,231.5848932581745
110000,231.59218091877156
110100,231.59218091877156
110200,231.65651050886132
110300,231.71782691277818
110400,231.72477024611607
110500,231.77231535852403
110600,231.85251570260994
110700,231.90110010659032
110800,231.96427467604857
110900,232.16652729520462
111000,232.21858652075144
111100,232.33405918359867
111200,232.38264358757905
111300,232.4378577520982
111400,232.52577417246934
111500,232.56095456066473
111600,232.5630394536046
111700,232.59762704802264
111800,232.6249067898588
111900,232.64254667628546
112000,232.6737712611403
112100,232.6737712611403
112200,232.6737712611403
112300,232.69224806326224
112400,232.69224806326224
112500,232.69224806326224
112600,232.69224806326224
112700,232.69224806326224
112800,232.69224806326224
112900,232.7376670963797
113000,232.81386268177366
113100,232.81386268177366
113200,232.88535050935087
113300,232.9752481758414
113400,232.9752481758414
113500,232.9752481758414
113600,232.9752481758414
113700,233.00684244680866
113800,233.00684244680866
113900,233.0533475234325
114000,233.06887124830905
114100,233.090572321186
114200,233.10941950953412
114300,233.20515124180065
114400,233.23117297357425
114500,233.3355009793914
114600,233.40499741072026
114700,233.49643186508575
114800,233.5659282964146
114900,233.59928658345243
115000,233.61527076265807
115100,233.639260464049
115200,233.69102706680346
115300,233.70769734837512
115400,233.75299323103295
115500,233.75299323103295
115600,233.75299323103295
115700,233.7897692441823
115800,233.7897692441823
115900,233.8075977135132
116000,233.8075977135132
116100,233.8121828333905
116200,233.8297349875408
116300,233.8297349875408
116400,233.8297349875408
116500,233.87296478798626
116600,233.92275848479318
116700,233.92275848479318
116800,233.92345344910646
116900,233.95172063855426
117000,233.95172063855426
117100,234.01299705724028
117200,234.01369202155357
117300,234.11616984152224
117400,234.4026631059785
117500,234.52352901502098
117600,234.58141528590954
117700,234.6695127008401
117800,234.6695127008401
117900,234.69566187325395
118000,234.86439519389114
118100,234.88773347711017
118200,234.93670122667626
118300,234.95236299928712
118400,234.97924095211252
118500,235.10734178355034
118600,235.10782762759013
