Time(Iteration),GeneralizedLinearBandit
10600,512.7112399365881
10700,513.699201545503
10800,514.6334027417289
10900,515.6172544380121
11000,516.8709738824405
11100,518.2185103892782
11200,518.926727168147
11300,519.773440725362
11400,520.9372503576852
11500,521.9207917005316
11600,523.0990910202148
11700,524.8197068068492
11800,526.2324345200188
11900,527.2711349909324
12000,528.4503279341634
12100,529.5014406652319
12200,530.7970904195337
12300,531.9997899125352
12400,532.7236472300641
12500,533.9455066427466
12600,535.1228515367495
12700,536.0164278945581
12800,536.4963605700718
12900,537.2268415441665
13000,537.9384625712004
13100,539.1903768167758
13200,539.914894885614
13300,540.458381907503
13400,541.4575139599162
13500,542.183771229219
13600,543.3278112537344
13700,544.3254646480439
13800,545.2310475243626
13900,545.8015553494894
14000,546.7741662208574
14100,547.5992105228696
14200,548.1579538548392
14300,548.9015847795956
14400,549.6835357232912
14500,550.7586345502457
14600,551.3563267803307
14700,551.8899723856043
14800,552.4112884022168
14900,553.2597004953886
15000,553.9380865093186
15100,554.7634123655573
15200,555.604585309289
15300,556.2683323696094
15400,556.9159338531227
15500,557.551894297126
15600,558.0848087766124
15700,558.9385556529592
15800,559.6484522274515
15900,560.4028230906564
16000,560.6892945875842
16100,561.5883450736185
16200,562.392636582021
16300,562.6604195040744
16400,563.2362657786238
16500,564.0953402692354
16600,565.0196926006845
16700,565.5771120218353
16800,566.9832418716792
16900,567.5042440596769
17000,568.0806878640378
17100,568.3289144870079
17200,568.9732307952884
17300,569.3185490552593
17400,570.3297244853458
17500,570.8823173182782
17600,571.4503066390392
17700,572.2302297660397
17800,572.8782460638006
17900,573.1813910369735
18000,573.5583266353012
18100,574.1927550340218
18200,574.9431666701932
18300,575.3226322938474
18400,575.8275842896776
18500,576.4887552687592
18600,577.0569793680573
18700,577.6547146183535
18800,578.0296665030602
18900,578.3926965785073
19000,579.0232946394528
19100,579.553708477875
19200,580.2028625021832
19300,580.6912592991506
19400,581.868459368088
19500,582.4207771036592
19600,582.8751533534743
19700,583.5792013439699
19800,584.2078838618119
19900,584.8572301954905
20000,585.6402454210138
20100,585.8965255671619
20200,586.2479621274792
20300,586.9664954670309
20400,587.418248996257
20500,587.6322772457208
20600,587.9751701813354
20700,588.7645647770165
20800,589.021958804515
20900,589.3278073433929
21000,589.7794213363552
21100,590.0494834233707
21200,590.3750893064939
21300,590.8172475919735
21400,591.2083322549195
21500,591.6929163162416
21600,592.1831776780346
21700,592.5551006827351
21800,593.0368048938604
21900,593.620210688167
22000,593.9788417168816
22100,594.4628775438125
22200,595.0541476851262
22300,595.3070698752153
22400,595.6182636027186
22500,596.2452841732375
22600,596.5412579663156
22700,596.97139829992
22800,597.3985824021613
22900,597.7856185249917
23000,598.1801977058774
23100,598.3367397739764
23200,598.7089247608062
23300,599.1774620140656
23400,599.6577382560677
23500,599.9570254484361
23600,600.1350398755604
23700,600.628104904454
23800,600.9046115758525
23900,601.2054046054901
24000,601.6955712207584
24100,602.2535983741928
24200,602.9354661004265
24300,603.4440812956798
24400,603.9883466744491
24500,604.5197736512954
24600,604.9443704088533
24700,605.4033158863379
24800,606.114932579151
24900,606.4667538985203
25000,606.8334097903414
25100,606.933337807155
25200,607.2729236099105
25300,607.3846986364487
25400,607.7652580876095
25500,608.2722592017707
25600,609.1870948712213
25700,609.4547249336456
25800,609.6875938796363
25900,609.8904649468693
26000,610.2437193923026
26100,610.5125537839485
26200,610.9334766463588
26300,611.1156684239561
26400,611.6576568891061
26500,612.0017440529548
26600,612.553916489173
26700,612.8762398570528
26800,613.2255186296213
26900,613.4602057832716
27000,613.6300898482948
27100,613.6904890674533
27200,613.9341946763509
27300,614.1945755023849
27400,614.3386641473264
27500,614.6876637708029
27600,615.0265354580124
27700,615.5501213232786
27800,616.0579416054743
27900,616.5117074389008
28000,616.7311213444962
28100,617.1137792778285
28200,617.5241084497566
28300,618.3406779621154
28400,618.660233467479
28500,618.8248133094473
28600,618.9558123547914
28700,619.1145937471726
28800,619.2390098642124
28900,619.2390098642124
29000,619.3506864758812
29100,619.4681921681505
29200,619.792117063574
29300,619.9396567815925
29400,620.2242184763711
29500,620.4849142874582
29600,620.9028369160219
29700,620.9885526212926
29800,621.2842771116905
29900,621.569506123956
30000,621.7686418396228
30100,622.0037681669046
30200,622.0316969647947
30300,622.290386324931
30400,622.4102628364835
30500,622.6144203692403
30600,622.8937920906031
30700,623.0991708719894
30800,623.3863332803096
30900,623.4922689773528
31000,623.9216857968219
31100,624.2868584472437
31200,624.637808728894
31300,624.8300119779669
31400,625.1549543118622
31500,625.4781465605162
31600,625.7567568458974
31700,626.0761850833934
31800,626.2302100260184
31900,626.4425579864198
32000,626.6202867270762
32100,626.6359174085511
32200,626.8174881601896
32300,627.0481187333687
32400,627.3119750426765
32500,627.6307928516935
32600,627.784342206305
32700,627.8514171526514
32800,627.8514171526514
32900,627.9312634650164
33000,628.1769821949158
33100,628.2905522773586
33200,628.4373583952095
33300,628.4581686415427
33400,628.7807690321705
33500,628.9151240744669
33600,628.9794465326588
33700,629.1750169248709
33800,629.3850124250653
33900,629.6807040239606
34000,629.7883277076285
34100,629.9495585405282
34200,630.1896078885945
34300,630.4595539891261
34400,630.689853495145
34500,630.991639669103
34600,631.2032964138402
34700,631.4144628221305
34800,631.5624011932782
34900,631.7305077040386
35000,632.0525342340281
35100,632.3750463384163
35200,632.679591150706
35300,632.9521788179015
35400,633.166656978369
35500,633.3809115953188
35600,633.6560026239746
35700,633.9848017174506
35800,634.1570258668205
35900,634.3799527717745
36000,634.7529696139225
36100,634.8967087613435
36200,635.1568288818883
36300,635.461617121755
36400,635.5529799150272
36500,635.9375121797435
36600,635.955433807871
36700,636.1912181551436
36800,636.1912181551436
36900,636.2279838668738
37000,636.2485524130517
37100,636.2512729276099
37200,636.357382667816
37300,636.6460163000713
37400,636.8020023472695
37500,636.9161087346854
37600,637.0066405675352
37700,637.330777725218
37800,637.6896478158317
37900,638.0617539860541
38000,638.315713030877
38100,638.3583574235237
38200,638.3798177192673
38300,638.7133832937818
38400,638.9306969928365
38500,639.1654801025069
38600,639.2950461786562
38700,639.407178799486
38800,639.8880322144116
38900,639.9142766185245
39000,640.0210201866695
39100,640.0412154435236
39200,640.3394043998212
39300,640.511221778035
39400,640.7045528011854
39500,640.8437084139239
39600,640.9757894384122
39700,641.1031486599352
39800,641.2237580484936
39900,641.3046828692478
40000,641.4613997210539
40100,641.5722408487231
40200,641.9262265625504
40300,642.3259298988129
40400,642.622511106804
40500,642.8062950850491
40600,642.9386397305859
40700,643.0943359911952
40800,643.3792688871813
40900,643.5089263515134
41000,643.8471641157676
41100,643.9435507092347
41200,644.0776393816545
41300,644.2711504370352
41400,644.4006167811598
41500,644.4770634742847
41600,644.6140603272199
41700,644.7523427765575
41800,645.1282463769139
41900,645.3561730468275
42000,645.4235911829071
42100,645.7477635656272
42200,646.0879386717571
42300,646.4141097571876
42400,646.5161353600581
42500,646.7186543444543
42600,646.7592019853558
42700,646.9919847044841
42800,647.0811893553766
42900,647.2371613731761
43000,647.3541173139035
43100,647.5440049074653
43200,647.7072607253141
43300,647.9305860787266
43400,647.9538173013095
43500,648.0398883760032
43600,648.0678171738933
43700,648.1778304607119
43800,648.318152572722
43900,648.6783659268536
44000,649.0231966789786
44100,649.1980645175092
44200,649.4169559250311
44300,649.744233963647
44400,649.8345367509634
44500,649.995397497961
44600,650.0315564086395
44700,650.0493852542742
44800,650.1421644001196
44900,650.4974976737792
45000,650.8000210348011
45100,650.9082410479848
45200,651.0966255789447
45300,651.2745616082677
45400,651.3997410783047
45500,651.632831290728
45600,651.8776324096568
45700,651.9189028225206
45800,651.9736543825637
45900,652.0403918617915
46000,652.0515012509117
46100,652.3363236701643
46200,652.42105954056
46300,652.5427958354412
46400,652.8030930554137
46500,652.9590693810147
46600,653.0101288511371
46700,653.0961294169635
46800,653.1512028310764
46900,653.326893026745
47000,653.4365974277127
47100,653.5745304875925
47200,653.6119390880747
47300,653.6517808512054
47400,653.6924528358647
47500,653.6972534161982
47600,653.8414051212403
47700,654.0911227314841
47800,654.232571338463
47900,654.3288086394953
48000,654.6147833776058
48100,654.6588548515308
48200,654.7348665802433
48300,654.7348665802433
48400,654.7348665802433
48500,654.7575380604474
48600,654.7575380604474
48700,654.7575380604474
48800,654.7793021769131
48900,655.0110465370694
49000,655.0985312135883
49100,655.4385065014335
49200,655.6040999876025
49300,655.7525973072069
49400,656.032586303523
49500,656.1688974311859
49600,656.359806354333
49700,656.4406184387793
49800,656.7093399643405
49900,656.8503518385278
50000,656.996874045461
50100,657.1333371938907
50200,657.2604948786741
50300,657.3337488922518
50400,657.3839489068594
50500,657.5154544962895
50600,657.5641822558756
50700,657.795556814437
50800,657.8955283126598
50900,658.0952242404346
51000,658.2906298664719
51100,658.346212061544
51200,658.6771387595288
51300,658.7941028838525
51400,658.9325200784901
51500,659.0048688758525
51600,659.1274308701265
51700,659.3266901640956
51800,659.5070956992904
51900,659.66709356657
52000,659.83856616157
52100,659.9341163726889
52200,660.0054408715789
52300,660.2150054739202
52400,660.380117951513
52500,660.5547366520185
52600,660.7373512658343
52700,660.9667832403474
52800,661.0580843271528
52900,661.1880798833497
53000,661.2728714318172
53100,661.4555230113976
53200,661.5631757200626
53300,661.6787470836938
53400,661.7427947342801
53500,661.8824517838877
53600,661.9994409260756
53700,662.0979852164833
53800,662.1723589792477
53900,662.2174357526662
54000,662.3090758343188
54100,662.3272295529474
54200,662.3552368366867
54300,662.4466901141047
54400,662.5649131098611
54500,662.8082676940247
54600,662.9145423709529
54700,663.0423304424666
54800,663.1156567471869
54900,663.1485882434711
55000,663.214338718288
55100,663.3312545116602
55200,663.5891447720901
55300,663.6720965595462
55400,663.9681810642165
55500,664.0563022231634
55600,664.1440076370344
55700,664.2815424248644
55800,664.4916871791231
55900,664.7909847197382
56000,665.0410375732914
56100,665.1616593264511
56200,665.4231773769571
56300,665.5271237031686
56400,665.8049801973988
56500,665.9813801268615
56600,666.1256907807565
56700,666.1847042998772
56800,666.2661646462038
56900,666.4045423327464
57000,666.5572432851461
57100,666.8171665374457
57200,666.9000166259411
57300,666.9555010855014
57400,666.9700467777513
57500,666.9700467777513
57600,667.0031309304917
57700,667.1271232233079
57800,667.3796897073876
57900,667.5350698724845
58000,667.7120771280969
58100,668.0293507587539
58200,668.0293507587539
58300,668.1043330515779
58400,668.2146394425874
58500,668.268008638469
58600,668.3184426567535
58700,668.3551115537823
58800,668.3578320683405
58900,668.3802901631503
59000,668.3802901631503
59100,668.3802901631503
59200,668.4018703180293
59300,668.4608765770753
59400,668.5533858767304
59500,668.5863888481517
59600,668.6576018704071
59700,668.7041157002343
59800,668.754170876204
59900,668.870634883857
60000,668.870634883857
60100,668.9105913559355
60200,669.0774761989709
60300,669.1304243461288
60400,669.1722076082403
60500,669.1995911600415
60600,669.4109987553114
60700,669.5355365310431
60800,669.6611945943106
60900,669.7452161778717
61000,669.8084394469104
61100,669.8813958340331
61200,669.9640968386705
61300,669.9640968386705
61400,669.9805873635427
61500,669.9959026173672
61600,670.0585002849215
61700,670.1263640970426
61800,670.1471957550363
61900,670.1471957550363
62000,670.1471957550363
62100,670.2000151165432
62200,670.2712685505614
62300,670.2712685505614
62400,670.2807238969992
62500,670.3115569834938
62600,670.5965606467164
62700,670.6151564967514
62800,670.6301212651509
62900,670.713480397423
63000,670.9781333391672
63100,671.1740933052214
63200,671.264267380185
63300,671.4875384370141
63400,671.6336355621326
63500,671.6837907065095
63600,671.71522805068
63700,671.8650426488757
63800,672.0463487848906
63900,672.2367858925352
64000,672.4421598065957
64100,672.6069755700416
64200,672.7466426546397
64300,672.7765759735328
64400,672.8656788632591
64500,673.0141428057848
64600,673.2280212809411
64700,673.4039687071108
64800,673.5003951217742
64900,673.6150595790712
65000,673.6921289220925
65100,673.8871652804746
65200,674.089269880579
65300,674.1192594763313
65400,674.1732730598791
65500,674.2317356689359
65600,674.3131894041878
65700,674.4499099028496
65800,674.5236945438058
65900,674.5830861815665
66000,674.6616080829475
66100,674.7117551721842
66200,674.9013336531983
66300,675.0744835258452
66400,675.1736622767249
66500,675.4123623349217
66600,675.580030054457
66700,675.7230330577916
66800,675.9702192659065
66900,676.2905934733521
67000,676.4914390181124
67100,676.5937032638359
67200,676.6227571264292
67300,676.6596216440064
67400,676.7356970485254
67500,676.8072945674639
67600,676.932873981066
67700,676.980977447051
67800,677.0683972886329
67900,677.183081706126
68000,677.5645536417738
68100,677.5645536417738
68200,677.6303897573277
68300,677.7669768151268
68400,677.8185918572074
68500,677.9000962622405
68600,677.9272625036386
68700,678.0364602455759
68800,678.1852173994926
68900,678.3737983669894
69000,678.5487367143362
69100,678.6371715735168
69200,678.6371715735168
69300,678.6405230292636
69400,678.7469755369929
69500,678.9707392465075
69600,679.0266784130744
69700,679.0679069445124
69800,679.2315766531241
69900,679.4536168156266
70000,679.674037881853
70100,679.7201106661566
70200,679.8075136303443
70300,679.8605067755161
70400,679.8989649688534
70500,679.9441366793566
70600,680.0607809820741
70700,680.2486192622041
70800,680.3351727724132
70900,680.3351727724132
71000,680.4297194368003
71100,680.4661724840367
71200,680.5506651963838
71300,680.583495233933
71400,680.6510504704049
71500,680.7416329931318
71600,680.8469520346358
71700,681.0301319234387
71800,681.0740851804527
71900,681.2916873827528
72000,681.4226197588813
72100,681.4288101562008
72200,681.5789809845871
72300,681.6186345890304
72400,681.6186345890304
72500,681.6186345890304
72600,681.719739802022
72700,681.8283322913849
72800,681.8535785905493
72900,682.0508561679243
73000,682.106590536521
73100,682.2549979053136
73200,682.2999070546618
73300,682.3283897925842
73400,682.4495689232883
73500,682.5501190884329
73600,682.6934460642027
73700,682.8343404835861
73800,682.9416268280447
73900,683.0244569023085
74000,683.0851388701178
74100,683.2327531840871
74200,683.2737191025734
74300,683.4693115481085
74400,683.4972403459986
74500,683.5453084812931
74600,683.637106231087
74700,683.7465848365725
74800,683.8370598704329
74900,683.8925399476869
75000,684.1606309611323
75100,684.3120274996758
75200,684.3676888527972
75300,684.3928376389733
75400,684.4111294034012
75500,684.4698285844644
75600,684.4698285844644
75700,684.4698285844644
75800,684.4884939304529
75900,684.490554728315
76000,684.511112054094
76100,684.5423145230791
76200,684.5754497157423
76300,684.6249088644332
76400,684.6559186039506
76500,684.6559186039506
76600,684.6783766987604
76700,684.6962182929697
76800,684.7097170910946
76900,684.7188737143707
77000,684.7505508110497
77100,684.7729498053836
77200,684.8119631852577
77300,684.8766044837347
77400,684.8766044837347
77500,684.9106629405187
77600,684.9828306721574
77700,685.0490906283806
77800,685.1493433980919
77900,685.2135681387258
78000,685.2135681387258
78100,685.2439330942614
78200,685.2964209750482
78300,685.3943531607669
78400,685.3943531607669
78500,685.3946324487458
78600,685.4845763275524
78700,685.568681573514
78800,685.58822627627
78900,685.58822627627
79000,685.629277461881
79100,685.629277461881
79200,685.7436471328818
79300,685.9176138600999
79400,686.0546252562216
79500,686.075566732687
79600,686.1658804089327
79700,686.2962100007475
79800,686.3697527603648
79900,686.5180982100168
80000,686.5872643720627
80100,686.6651072765711
80200,686.6849030743253
80300,686.7970234288824
80400,686.7970234288824
80500,686.7970234288824
80600,686.7997439434406
80700,686.7997439434406
80800,686.8447881327302
80900,686.8447881327302
81000,686.8447881327302
81100,686.8662600427422
81200,686.8668186186999
81300,686.8682150585944
81400,686.8696114984889
81500,686.9266523313812
81600,687.0476381685371
81700,687.0476381685371
81800,687.1045169740881
81900,687.1940849409472
82000,687.1940849409472
82100,687.1940849409472
82200,687.1940849409472
82300,687.1940849409472
82400,687.2476440916068
82500,687.2476440916068
82600,687.2631902771143
82700,687.2784960097075
82800,687.3842763511909
82900,687.416565569564
83000,687.5012576339601
83100,687.5702725325843
83200,687.629329359148
83300,687.67621444155
83400,687.7578101666709
83500,687.8370830849345
83600,687.8622321115213
83700,687.9150931640283
83800,688.087027817945
83900,688.2065829646901
84000,688.2368683804291
84100,688.2575293053065
84200,688.3442954829909
84300,688.4144423297265
84400,688.5580823863945
84500,688.642591516648
84600,688.6908073334689
84700,688.718736131359
84800,688.7466649292492
84900,688.8404529723769
85000,688.8895820988125
85100,688.9356045664297
85200,688.9698781847753
85300,689.0589651637868
85400,689.105535897353
85500,689.2056114871787
85600,689.2539511516668
85700,689.301054905647
85800,689.3624357811921
85900,689.4150793502746
86000,689.4677171362684
86100,689.4977067320207
86200,689.63361497343
86300,689.6615437713201
86400,689.7155197834335
86500,689.7648037432441
86600,689.8076973095338
86700,689.9150442195589
86800,690.0425554476612
86900,690.1337343310244
87000,690.214263178213
87100,690.2309010860015
87200,690.2530013771691
87300,690.2733803732617
87400,690.3764202663679
87500,690.3764202663679
87600,690.3764202663679
87700,690.3970815811304
87800,690.4515165902769
87900,690.4734797802105
88000,690.4859960922747
88100,690.541624580661
88200,690.6815413813944
88300,690.7338914776117
88400,690.7743301933757
88500,690.8285484603585
88600,690.8816369807362
88700,690.8836977785983
88800,690.9157590883323
88900,690.9886506218584
89000,691.0738674178925
89100,691.0989572683886
89200,691.2617448470103
89300,691.4300635405436
89400,691.7183719295525
89500,691.8380224994032
89600,691.9138710829608
89700,692.0201636882013
89800,692.0201636882013
89900,692.0393236344794
90000,692.0393236344794
90100,692.0393236344794
90200,692.1159061686791
90300,692.1734686911865
90400,692.2250340202764
90500,692.2250340202764
90600,692.2743776426149
90700,692.3277666542488
90800,692.422680411838
90900,692.4540730400942
91000,692.5251970061055
91100,692.6722848930298
91200,692.7570288932797
91300,692.9342741682448
91400,693.0205602011964
91500,693.0926999095872
91600,693.2331802340061
91700,693.2774644503988
91800,693.3747440357955
91900,693.4391297358634
92000,693.4886375296775
92100,693.5165663275676
92200,693.6146804179994
92300,693.6467308116137
92400,693.6746596095038
92500,693.8829092565236
92600,693.9669013754167
92700,694.0278353385285
92800,694.0616412292356
92900,694.1337659202406
93000,694.2075936957604
93100,694.208431559697
93200,694.2238813845686
93300,694.2774140086154
93400,694.4642656467037
93500,694.5173644782233
93600,694.5623048757627
93700,694.6483012648857
93800,694.6939951582236
93900,694.7410775352521
94000,694.8460738506493
94100,694.9660896638431
94200,694.9660896638431
94300,695.030231344585
94400,695.0365429193761
94500,695.047437251508
94600,695.0642470779992
94700,695.1319604669135
94800,695.2418321664935
94900,695.2672373261161
95000,695.3245854655313
95100,695.3657271937006
95200,695.5129167160745
95300,695.5856133003178
95400,695.6500036770236
95500,695.7071602120378
95600,695.734809721949
95700,695.8207181695288
95800,695.9683994157955
95900,696.0169952864717
96000,696.1369469549543
96100,696.1578935533719
96200,696.1910547506884
96300,696.2226853629014
96400,696.3113819467397
96500,696.3393107446299
96600,696.3777900593484
96700,696.4199619140343
96800,696.4478907119244
96900,696.5036083762411
97000,696.5315371741312
97100,696.5594659720214
97200,696.5873947699115
97300,696.6153235678016
97400,696.6477875920199
97500,696.6980210476789
97600,696.6980210476789
97700,696.725934262317
97800,696.8727506468686
97900,696.9050029603443
98000,696.9050029603443
98100,696.9448556316953
98200,696.9813732356374
98300,697.0833894296211
98400,697.1140031290968
98500,697.3058913654799
98600,697.3353132250514
98700,697.3353132250514
98800,697.3353132250514
98900,697.3353132250514
99000,697.3353132250514
99100,697.3353132250514
99200,697.4077707247786
99300,697.4214011199299
99400,697.4655821434677
99500,697.4784209762418
99600,697.4784209762418
99700,697.539791723216
99800,697.6351332228237
99900,697.6670927746355
100000,697.6939980496694
100100,697.6939980496694
100200,697.8022968664632
100300,697.848149897058
100400,697.9370685708858
100500,697.994362275002
100600,698.1262907874598
100700,698.2482471986388
100800,698.3617776135699
100900,698.547040861
101000,698.6679636473937
101100,698.7623654198084
101200,698.8032912977121
101300,698.8375505857313
101400,699.0449710784576
101500,699.1568017773177
101600,699.169134843276
101700,699.2023391768454
101800,699.3109470539656
101900,699.3447374475099
102000,699.3625413123727
102100,699.381652762137
102200,699.4437412020538
102300,699.473643306892
102400,699.5095202312826
102500,699.5676631135804
102600,699.5739746883714
102700,699.6232396630868
102800,699.6454653553653
102900,699.6809719311559
103000,699.7845536116915
103100,699.8365478986988
103200,699.8994476550927
103300,699.8994476550927
103400,699.916451825803
103500,699.9460794945287
103600,699.9789143741808
103700,700.2482760768128
103800,700.3395400935016
103900,700.4860851061283
104000,700.5140139040184
104100,700.6878963766898
104200,700.7272848779253
104300,700.7450394720458
104400,700.8051249385117
104500,700.8842578580811
104600,700.9121866559713
104700,700.9921665159007
104800,701.1067229406358
104900,701.2354374175568
105000,701.3348245310583
105100,701.5604241487873
105200,701.5946345587072
105300,701.6728318983916
105400,701.6809284708565
105500,701.7395510962607
105600,701.8728460653281
105700,701.987323145709
105800,701.987323145709
105900,701.987323145709
106000,701.987323145709
106100,701.9900436602672
106200,701.9900436602672
106300,701.9900436602672
106400,701.9900436602672
106500,702.0067435234238
106600,702.0067435234238
106700,702.0878933329539
106800,702.0878933329539
106900,702.1852659456745
107000,702.1852659456745
107100,702.2237196604801
107200,702.3479365995538
107300,702.4194460166835
107400,702.5750231912396
107500,702.650520352195
107600,702.6665440776981
107700,702.7373492014643
107800,702.7556409658921
107900,702.808249659436
108000,702.8554407141426
108100,702.930885223064
108200,703.0150533247954
108300,703.0178462045844
108400,703.1155610332978
108500,703.1200296409602
108600,703.1626552300966
108700,703.180817340867
108800,703.2738450757026
108900,703.2881536235146
109000,703.2904537854253
109100,703.3330961996751
109200,703.3933950997462
109300,703.4401366962693
109400,703.4404159842481
109500,703.5009907042861
109600,703.5009907042861
109700,703.5201480524986
109800,703.5356942380059
109900,703.5978910151696
110000,703.5978910151696
110100,703.5978910151696
110200,703.6347926977571
110300,703.6562646077691
110400,703.6843229554264
110500,703.6927315441629
110600,703.7329837709152
110700,703.7479485393148
110800,703.7691488678604
110900,703.7691488678604
111000,703.7691488678604
111100,703.7972486642411
111200,703.7972486642411
111300,703.8150846223306
111400,703.8337211541123
111500,703.8869479741596
111600,703.9276047884523
111700,703.9813444617394
111800,704.0515588609619
111900,704.1308841360917
112000,704.2483706453115
112100,704.2483706453115
112200,704.2826094270736
112300,704.332574244199
112400,704.3589161163968
112500,704.3939629771492
112600,704.4468592465565
112700,704.5452467618259
112800,704.6597520730468
112900,704.6890839881588
113000,704.7706409646274
113100,704.8303393829407
113200,704.8692389154974
113300,704.885945236424
113400,704.885945236424
113500,704.9200182816525
113600,704.9769685662071
113700,704.9769685662071
113800,704.9831509597935
113900,704.9831509597935
114000,705.001678424331
114100,705.0609208446558
114200,705.0625965725292
114300,705.093624131028
114400,705.2025164211702
114500,705.2226289357549
114600,705.3268140625213
114700,705.381495724607
114800,705.4893527551587
114900,705.6270239920959
115000,705.7759282521695
115100,705.8196153063343
115200,705.9738146284247
115300,706.0250154670982
115400,706.0848119167421
115500,706.1396459787132
115600,706.2244137712883
115700,706.2682276383689
115800,706.2682276383689
115900,706.2873893503065
116000,706.3202685987986
116100,706.3202685987986
116200,706.3202685987986
116300,706.3830278449849
116400,706.4090147355084
116500,706.4369435333986
116600,706.4648723312887
116700,706.5156734904443
116800,706.5188115162916
116900,706.5277176665986
117000,706.5802120289229
117100,706.5802120289229
117200,706.5802120289229
117300,706.5802120289229
117400,706.5802120289229
117500,706.5999406208833
117600,706.627143929456
117700,706.6752844136589
117800,706.7746277091104
117900,706.7749069970894
118000,706.81892050273
118100,706.905479690667
118200,707.0080946422621
118300,707.0083739302411
118400,707.0083739302411
118500,707.0117253859878
118600,707.0942596159596
118700,707.1854010235327
118800,707.2675759114513
118900,707.2926779389505
119000,707.336112888139
119100,707.3822654454952
119200,707.3947817575596
119300,707.5526579823338
119400,707.5579644539329
119500,707.5742290147886
119600,707.6159319096769
119700,707.6296828787224
119800,707.7400911829878
119900,707.8036223238381
120000,707.8036223238381
120100,707.8062017737277
120200,707.8719509928093
120300,707.9527188615995
120400,708.0196987794133
120500,708.0225575172817
120600,708.0389171621487
120700,708.0776100306745
120800,708.1419549661302
120900,708.1755569764132
121000,708.2120002668796
121100,708.2314683307319
121200,708.2539659100573
121300,708.2539659100573
121400,708.2539659100573
121500,708.2690918558047
121600,708.3419792837727
121700,708.3667216852275
121800,708.3667216852275
121900,708.3667216852275
122000,708.3916539034292
122100,708.408969758121
122200,708.408969758121
122300,708.408969758121
122400,708.4433511333827
122500,708.451927346988
122600,708.451927346988
122700,708.451927346988
122800,708.451927346988
122900,708.451927346988
123000,708.451927346988
123100,708.5067889715568
123200,708.5686986566312
123300,708.6494382365183
123400,708.6932385644884
123500,708.6932385644884
123600,708.6932385644884
123700,708.6932385644884
123800,708.7335037509154
123900,708.7567645193536
124000,708.8510733572008
124100,708.9450937878321
124200,709.021372448892
124300,709.021372448892
124400,709.1399230492178
124500,709.2445658902832
124600,709.2915960236594
124700,709.319285542959
124800,709.4314196748177
124900,709.477288292778
125000,709.4851083561873
125100,709.5219177179947
125200,709.5411799748111
125300,709.5411799748111
125400,709.5922731716703
125500,709.5922731716703
125600,709.5922731716703
125700,709.5922731716703
125800,709.6123819061511
125900,709.6606485699779
126000,709.7444908836186
126100,709.7444908836186
126200,709.7537566671859
126300,709.7966982271448
126400,709.8229195858391
126500,709.8229195858391
126600,709.8229195858391
126700,709.8229195858391
126800,709.8394059687361
126900,709.8394059687361
127000,709.8909317907212
127100,709.9118783891388
127200,709.9873474714794
127300,710.031109931657
127400,710.0929753095795
127500,710.1388502914053
127600,710.2321916526282
127700,710.2785770703838
127800,710.3496911402049
127900,710.4033851576188
128000,710.4033851576188
128100,710.4257035814082
128200,710.4257035814082
