Time(Iteration),LinearUCBBandit
0,0.4944306158004488
100,24.64403563343165
200,33.35699878367913
300,37.3785915762834
400,40.31900795066803
500,42.57520623501327
600,44.24329594272247
700,45.57329948000542
800,46.506689173739026
900,47.16111976151965
1000,48.27465448538889
1100,48.88745304281804
1200,49.32790687195246
1300,49.832746504060246
1400,50.240036157058945
1500,50.411461733887975
1600,50.775672488780245
1700,51.26936202059183
1800,51.46532815171332
1900,51.663600726816625
2000,51.915431846901825
2100,52.278908088691026
2200,52.89065493546167
2300,53.16397756684827
2400,53.35650635715442
2500,53.49328510061501
2600,53.7756981833129
2700,54.03205709245721
2800,54.20458950307726
2900,54.58939527981564
3000,54.718150021836
3100,54.87196825059364
3200,55.053776082252355
3300,55.24796595433819
3400,55.35765717519264
3500,55.539277021941395
3600,55.86988534459581
3700,55.97138693938774
3800,56.177951778481074
3900,56.38326673451238
4000,56.55104373414838
4100,56.588836954050024
4200,56.65382706931988
4300,56.887545323162236
4400,57.004031201808274
4500,57.13854555698468
4600,57.26271902462604
4700,57.280703022415366
4800,57.36716431082467
4900,57.42060818716637
5000,57.52398664705153
5100,57.56581606569821
5200,57.74520375998257
5300,57.87442692639272
5400,57.93561539864104
5500,57.97533562189714
5600,58.03858630439883
5700,58.16864039888492
5800,58.255083605707696
5900,58.46995440683786
6000,58.52574160791424
6100,58.63569644574568
6200,58.683682119899416
6300,58.87132249250074
6400,58.9821776940376
6500,59.053581235507735
6600,59.08901759944647
6700,59.22093660718734
6800,59.320594608796476
6900,59.41704233657488
7000,59.51360537706371
7100,59.69218083044244
7200,59.83698028031405
7300,59.89171784015652
7400,60.00623813016203
7500,60.08896517924653
7600,60.16021593454104
7700,60.25403641904116
7800,60.362955281058625
7900,60.45391029799763
8000,60.51665177265212
8100,60.672030004881776
8200,60.74870119757205
8300,60.79467062732611
8400,60.850782857972334
8500,60.914302163835885
8600,60.950410620210434
8700,60.969767980886445
8800,60.98783208261534
8900,61.00589618434424
9000,61.02323772200398
9100,61.043389222052596
9200,61.14844076347985
9300,61.1844844016489
9400,61.215661937372865
9500,61.235216202055746
9600,61.38369316621258
9700,61.413265491039624
9800,61.44074156022249
9900,61.47632406294282
10000,61.48641195989893
10100,61.50730581959954
10200,61.56780344944286
10300,61.569429218598465
10400,61.62468804719374
10500,61.70053197569233
10600,61.830657804424405
10700,61.83854275974134
10800,61.861498899471485
10900,61.88772625045111
11000,61.92529472946853
11100,61.99454131701835
11200,62.141865726854384
11300,62.18844186120913
11400,62.310246913062905
11500,62.384904065549335
11600,62.54096134346513
11700,62.65192365266351
11800,62.691252436142555
11900,62.776358632259516
12000,62.87503881774776
12100,62.910388809742884
12200,62.96716453671944
12300,63.06293750378391
12400,63.106189323596745
12500,63.16793584880141
12600,63.214570191106056
12700,63.29913640468205
12800,63.38202052699476
12900,63.429353634351685
13000,63.44699899095908
13100,63.507747214462185
13200,63.55348922983346
13300,63.59861218684922
13400,63.7346077443115
13500,63.78903855696177
13600,63.8545119301689
13700,63.884315189248596
13800,63.914118448328296
13900,63.943921707407995
14000,63.95117734063132
14100,63.96401700066697
14200,64.00391420525156
14300,64.00391420525156
14400,64.02132709615995
14500,64.02716175084292
14600,64.12827791645971
14700,64.16704532791323
14800,64.24187584808425
14900,64.3652740660282
15000,64.45635993089323
15100,64.51487047392274
15200,64.57237897353856
15300,64.65868241371263
15400,64.84700651494879
15500,64.95241086112142
15600,65.09415203170512
15700,65.22556341928563
15800,65.32526821522231
15900,65.4199150626749
16000,65.47361897425
16100,65.52957915758492
16200,65.64591977226749
16300,65.71317998591354
16400,65.76104734672214
16500,65.84803086299225
16600,66.00747404388247
16700,66.09057822563759
16800,66.2540803115383
16900,66.26662500229394
17000,66.28540266853454
17100,66.37869534999956
17200,66.3802360772455
17300,66.46268823778094
17400,66.55325709793682
17500,66.69478476667523
17600,66.7036361765224
17700,66.71917130400924
17800,66.72603566266622
17900,66.72603566266622
18000,66.73813861082458
18100,66.80480758425573
18200,66.9002904024725
18300,66.93656131242759
18400,66.95044284706208
18500,66.97118546542534
18600,66.98924956715423
18700,67.01043376143981
18800,67.15941516165847
18900,67.16754400743648
19000,67.18307913492332
19100,67.20114323665221
19200,67.21920733838111
19300,67.27050025077983
19400,67.27435125579508
19500,67.29518510527154
19600,67.3121653608967
19700,67.3302294626256
19800,67.34859159694528
19900,67.36665569867418
20000,67.45544735191469
20100,67.47957495650373
20200,67.51284732592272
20300,67.54760125273626
20400,67.56566535446515
20500,67.58372945619405
20600,67.60179355792295
20700,67.61985765965184
20800,67.63792176138074
20900,67.65508265802319
21000,67.67518300620503
21100,67.68186672384472
21200,67.69180197979561
21300,67.70408556897127
21400,67.72214967070016
21500,67.73605902903141
21600,67.75584729044145
21700,67.76758895656523
21800,67.78565305829413
21900,67.80371716002303
22000,67.82123933870005
22100,67.83099395363367
22200,67.84103749384401
22300,67.85247202006295
22400,67.87406730175042
22500,67.89277803295286
22600,67.91084213468176
22700,67.94092671698795
22800,67.9625672098064
22900,67.97701849118951
23000,67.99508259291841
23100,68.02953848714114
23200,68.06194248477685
23300,68.12815314302084
23400,68.15277396174727
23500,68.18216330192645
23600,68.20022740365535
23700,68.22395412460938
23800,68.24201822633827
23900,68.26008232806717
