Time(Iteration),GeneralizedLinearBanditTheta
0,0.9939061443206535
100,0.9417628036227871
200,0.9463263788814367
300,0.9378006768352993
400,0.9386975794826196
500,0.9338568988393927
600,0.9303755482903299
700,0.9292062884272477
800,0.9264611875594776
900,0.9252166711880474
1000,0.9233241718287368
1100,0.9256111828306149
1200,0.9265291835531094
1300,0.9259425333143889
1400,0.9283279317076575
1500,0.9275572714121185
1600,0.9273081455756238
1700,0.9270543525970136
1800,0.9280632102356934
1900,0.9278864349012392
2000,0.9269959472661178
2100,0.9270149609481473
2200,0.9268870994147071
2300,0.9268753827096579
2400,0.9259768089373894
2500,0.9250406832072692
2600,0.9258371270562746
2700,0.9257323531887758
2800,0.9252499319726052
2900,0.925031976802891
3000,0.9251797343864343
3100,0.9257427062625512
3200,0.9260264205589163
3300,0.9266393606380211
3400,0.9262718482408546
3500,0.9256291669980292
3600,0.9257474616216115
3700,0.9254903501982092
3800,0.9253088296186984
3900,0.9252357891543068
4000,0.9249810909786321
4100,0.9256402155537302
4200,0.9252310819719
4300,0.9249822559685107
4400,0.9246278899129334
4500,0.9250019848366264
4600,0.9250787216130784
4700,0.9242084786942548
4800,0.9246207957825161
4900,0.924746815339456
5000,0.9244351003932948
5100,0.9247364102982857
5200,0.9245841932389558
5300,0.9244410523027558
5400,0.9246869054951967
5500,0.9244699646592943
5600,0.9243228825519422
5700,0.9245208054073284
5800,0.9243066915176511
5900,0.9246869371423987
6000,0.9243449689801796
6100,0.924573243428598
6200,0.9248412268236887
6300,0.9245326349840806
6400,0.9246918832910621
6500,0.9246210376831335
6600,0.9247365610411207
6700,0.9247480141420492
6800,0.9245467931767767
6900,0.9248776504781517
7000,0.9247625934575989
7100,0.9247495380352395
7200,0.9248728927388097
7300,0.9252159819731445
7400,0.9252071922990126
7500,0.9248806792075548
7600,0.9249028866891086
7700,0.9246656933672543
7800,0.9245800721045893
7900,0.9246572371381255
8000,0.9246458713552066
8100,0.9245050280003182
8200,0.9242931501357914
8300,0.9242742762140553
8400,0.924537919708061
8500,0.9242130110538763
8600,0.9242725336992061
8700,0.9241715430363204
8800,0.9242225583319502
8900,0.9242496276145771
9000,0.9244207578973539
9100,0.9243423537323128
9200,0.9244553776007411
9300,0.9244545888889831
9400,0.9244205284185074
9500,0.9244484297964753
9600,0.9243753783723718
9700,0.9241678035058906
9800,0.9241232413232643
9900,0.9242472972637892
10000,0.9241205825771891
10100,0.9239535677430395
10200,0.9237260408665268
10300,0.923543593063241
10400,0.9233450819442274
10500,0.9234470782219086
10600,0.9235466886367636
10700,0.9234959583470592
10800,0.9235286425470705
10900,0.9233254166144047
11000,0.9233469545821039
11100,0.9232893053847198
