Time(Iteration),GeneralizedLinearBandit
37400,1746.2736880484172
37500,1747.9077382331616
37600,1749.2754290199512
37700,1751.1424614967832
37800,1752.6950728470906
37900,1754.040314160437
38000,1755.5834638300807
38100,1757.1767875356425
38200,1758.9390408952295
38300,1760.2145001255035
38400,1761.830528072424
38500,1763.2194950702124
38600,1764.0090826555381
38700,1765.8174195943345
38800,1766.9553589612165
38900,1769.1579000999814
39000,1770.9045753851478
39100,1772.5037974194843
39200,1773.815224363659
39300,1775.1732659174766
39400,1777.2640520854966
39500,1778.4955524004058
39600,1779.6529825084249
39700,1781.002171331565
39800,1782.5944240746376
39900,1784.3577133786894
40000,1786.5027748830594
40100,1787.98750833708
40200,1789.1377177387026
40300,1790.92565398908
40400,1792.4071894916128
40500,1794.16008974843
40600,1795.924238535227
40700,1798.134116146905
40800,1799.583712130329
40900,1801.0753768997197
41000,1802.5525623349888
41100,1803.6251227544071
41200,1805.3858599951297
41300,1807.0655516874308
41400,1808.8211734132014
41500,1810.76172459443
41600,1812.408881228456
41700,1814.0708443302603
41800,1815.2142083741805
41900,1816.6436432914415
42000,1818.0838981108257
42100,1819.3059372597286
42200,1819.878819105313
42300,1820.5693728711108
42400,1821.8774112474525
42500,1823.138601623664
42600,1824.973731478324
42700,1826.8297537537587
42800,1828.3468303601999
42900,1829.7488667401165
43000,1831.2578294563682
43100,1832.3824893868102
43200,1834.062299735689
43300,1835.1453391556036
43400,1836.8029233179136
43500,1838.255981127721
43600,1839.7716024484555
43700,1840.6453997683898
43800,1841.9227368416396
43900,1843.2141024490534
44000,1844.164560008397
44100,1845.1780714924857
44200,1846.373478459375
44300,1847.7119467714988
44400,1849.1410289285718
44500,1851.0998552148715
44600,1852.6020271248224
44700,1853.4579951915844
44800,1854.8117328597941
44900,1855.7160381011076
45000,1856.616619297327
45100,1857.5964805690285
45200,1859.112886457216
45300,1860.6360609319927
45400,1862.0861023254315
45500,1862.8846797689318
45600,1863.8703940115315
45700,1864.9148124709131
45800,1866.2175582656214
45900,1866.6759460821727
46000,1867.7735359499013
46100,1868.9428657885878
46200,1870.4054075829547
46300,1872.4096925627296
46400,1873.8006042843504
46500,1874.821981443066
46600,1876.2859196014524
46700,1877.2017685949456
46800,1878.4644207403696
46900,1879.5419355531408
47000,1880.752782438673
47100,1882.1440917371467
47200,1883.4542874304884
47300,1884.649882956716
47400,1885.667144015109
47500,1886.9369195855895
47600,1888.624024396358
47700,1889.8191624187482
47800,1890.6312179040226
47900,1891.5604990488744
48000,1892.8694976050924
48100,1894.3563171107846
48200,1894.9629230622802
48300,1895.7116358261533
48400,1897.1093609719949
48500,1898.1766531071275
48600,1899.511378502192
48700,1901.13445293383
48800,1902.4830677784037
48900,1904.0295240224245
49000,1905.5355353012103
49100,1907.190899464209
49200,1908.3713757628618
49300,1909.412837222065
49400,1910.7478487486849
49500,1912.054149131794
49600,1913.608497087458
49700,1915.7362192763285
49800,1917.301512941301
49900,1918.5527860456846
