Time(Iteration),GeneralizedLinearBandit
0,0.44563408369307
100,23.8990138526039
200,34.73330802789674
300,41.09213104823436
400,45.771239165584774
500,50.06069280224662
600,53.358199291156645
700,55.555270891243694
800,57.747462842641355
