Time(Iteration),EpsilonGreedyLinearBanditTheta
0,0.9873237881554043
100,0.5795150195532892
200,0.4579358937389307
300,0.38171693488498537
400,0.3411964087868742
500,0.2884293716969984
600,0.26200300658642184
700,0.24164232393061083
800,0.2323266501552292
900,0.21627726497672875
1000,0.20415200881890008
1100,0.19264207481327744
1200,0.18564595146162471
1300,0.18313111814581245
1400,0.17694044274397855
1500,0.17359684800125272
1600,0.1703880098913704
1700,0.16463582493349596
1800,0.1583769644725393
1900,0.1582642813365574
2000,0.1570780956879327
2100,0.1485299203066373
2200,0.14361868081674095
2300,0.14284014945870718
2400,0.1391811523000839
2500,0.13770738214155126
2600,0.13832448779947423
2700,0.13763874040829333
2800,0.13636142420477773
2900,0.1347005696617578
3000,0.13224299024608377
3100,0.13250863533374668
3200,0.1326494570600228
3300,0.13121487371708368
3400,0.13042778072248787
3500,0.12733127853779655
3600,0.1274313754282817
3700,0.12749979477462664
3800,0.12550268319750896
3900,0.12286291635444573
4000,0.12158568417702265
4100,0.1216760283964349
4200,0.11765606702364259
4300,0.1173540734904619
4400,0.11579142273417405
4500,0.11508047660264084
4600,0.11487082282656717
4700,0.11488106101641085
4800,0.11469733413833536
4900,0.11532742647977845
5000,0.11615863053249761
5100,0.11379093764282691
5200,0.11484148368222602
5300,0.11373712953698523
5400,0.11487825153521247
5500,0.11405378469702798
5600,0.11294168027257914
5700,0.11194221496374746
5800,0.11016690981724778
5900,0.11014735936999014
6000,0.10971439305747618
6100,0.10883895725241662
6200,0.10936114877731415
6300,0.10954445339598803
6400,0.10840025078174431
6500,0.10796008653827087
6600,0.10744260928315648
6700,0.10738251481949682
6800,0.1069884574446158
6900,0.10726169861002692
7000,0.10672781823390329
7100,0.10637155087522362
7200,0.10631386162053347
7300,0.10544130042519
7400,0.10533062593778601
7500,0.10554673748968028
7600,0.10435931288735771
7700,0.10411104632434291
7800,0.10447050981779249
7900,0.10338877710518413
8000,0.10205964373938806
8100,0.10167310090208825
8200,0.10142902367055899
8300,0.10178147304330351
8400,0.10165000486751352
8500,0.10114266627732067
8600,0.10086857898719086
8700,0.09907988680751643
8800,0.098550815511075
8900,0.09870432305603496
9000,0.09834526439585167
9100,0.0971953172129776
9200,0.09676352186938435
9300,0.09596578183002659
9400,0.09632443453659068
9500,0.09612595388278575
9600,0.09599086177325522
9700,0.09560795284490087
9800,0.09440648691515185
9900,0.09372838847986789
10000,0.0930786891309239
10100,0.09193979486045431
10200,0.09127558828233757
10300,0.09080595471514288
10400,0.09047466717133523
10500,0.08987772421674997
10600,0.08980027327647855
10700,0.08913629172712498
10800,0.08896016776108431
10900,0.08835150677764139
11000,0.08831211516223823
11100,0.08850583606052917
11200,0.08859533536932165
11300,0.08908420616695346
11400,0.08819479053038949
11500,0.08835577430706307
11600,0.08770124525311075
11700,0.08691932548673373
11800,0.08621079557276062
11900,0.0859117673749649
12000,0.0862133392975091
12100,0.08612975388880569
12200,0.08516235787735019
12300,0.08431874749298593
12400,0.08283823356148212
12500,0.08284580991338461
12600,0.08299122583558624
12700,0.08238617390403115
12800,0.08254633235125491
12900,0.08166440704322916
13000,0.08133158384707392
13100,0.08095982148723549
13200,0.08079373835882839
13300,0.0803463467166488
13400,0.08023084327378571
13500,0.07943667999533287
13600,0.07902644916551849
13700,0.07867731202091999
13800,0.07824565444900188
13900,0.07764092187410973
14000,0.07785684043083825
14100,0.07737422750486322
14200,0.0773037165821468
14300,0.07734444331226006
14400,0.07702641827180043
14500,0.07703364066095418
14600,0.0771136749108551
14700,0.0768363576968827
14800,0.07718312395794412
14900,0.07703515199142978
15000,0.07713704982464917
15100,0.07736732892349649
15200,0.07662135703815892
15300,0.07613064565996855
15400,0.07610727267127002
15500,0.07585000541726682
15600,0.0759196413741385
15700,0.07615530077673446
15800,0.07579415876385523
15900,0.07585427100849564
16000,0.07563047343225589
16100,0.07527470884684298
16200,0.07535677035576022
16300,0.07539158726243521
16400,0.07465064283104335
16500,0.07459255169076205
16600,0.07466726843093352
16700,0.07501638214243954
16800,0.07486331238098567
16900,0.07463826667030185
17000,0.07481924360908071
17100,0.07452203504117448
17200,0.07504271037479485
17300,0.07550874729317208
17400,0.07590794873424746
17500,0.07575219519612218
17600,0.07547030484213949
17700,0.075403464718125
17800,0.0753395528341699
17900,0.07500198178311152
18000,0.07506479670739594
18100,0.07516639291943103
18200,0.07487930689644354
18300,0.07516949453573045
18400,0.07512040948439115
18500,0.07515559866936763
18600,0.07527779918781269
18700,0.07531026793862738
18800,0.07495412658283769
18900,0.07478952837304784
19000,0.07460920333246876
19100,0.07459144263181494
19200,0.07517635033551526
19300,0.07496821218054546
19400,0.07453291674521781
19500,0.07393333344674538
19600,0.07427848137043574
19700,0.07367194420343469
19800,0.07379196919592931
19900,0.0737365841470998
